Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C3016Q-40GE,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Portanzahl,16,3,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Port-Konfiguration,16× 40G-QSFP+,4,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Port-Geschwindigkeit,"40 GbE (QSFP+, je 40G nativ oder 4×10G-Breakout)",5,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Switching-Kapazität,1280 Gbit/s,8,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Durchsatz,950 Mpps,9,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Stromversorgung,Bis zu 2× Hot-Swap-Netzteil (N+1-redundant); AC (100–240 V) oder DC (−40 bis −72 V),11,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Kühlung,"Hot-Swap-Lüftermodul (redundante Lüfter, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3016Q-40GE,,Switch,Anwendung,"Data-Center 40-Gigabit-Spine/Top-of-Rack (Layer 2/3, Line-Rate, niedrige Latenz) – einheitlicher 16-Port-40-Gigabit-Switch; Cisco NX-OS mit vPC-Hochverfügbarkeit und 64-Wege-ECMP; Base-Lizenz (L2 + Basis-L3) erweiterbar per LAN-Enterprise (OSPF/EIGRP/BGP/VRF-lite); Jumbo-Frames bis 9216",15,Wertliste,Attribut
