Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C6503-E,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
WS-C6503-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C6503-E,,Switch,Switching-Kapazität,80 Gbit/s pro Steckplatz (mit Supervisor Sup2T),8,Wertliste,Attribut
WS-C6503-E,,Switch,Bauform,19-Zoll-Rackmontage (4 HE),10,Wertliste,Attribut
WS-C6503-E,,Switch,Stromversorgung,"Zwei Netzteilschächte (1+1-Redundanz, AC oder DC)",11,Wertliste,Attribut
WS-C6503-E,,Switch,Kühlung,"Lüftereinschub (Fan Tray, Hot-Swap)",12,Wertliste,Attribut
WS-C6503-E,,Switch,Anwendung,Campus-Netzwerk,15,Wertliste,Attribut
WS-C6503-E,,Switch,Steckplätze,3,16,Wertliste,Attribut
WS-C6503-E,,Switch,Unterstützte Supervisor-Engines,"Cisco Catalyst Supervisor Sup32, Sup720 und Sup2T",17,Wertliste,Attribut
WS-C6503-E,,Switch,Redundanz,"Supervisor (1+1), Netzteil (1+1) und Lüftereinschub",18,Wertliste,Attribut
WS-C6504-E,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
WS-C6504-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C6504-E,,Switch,Switching-Kapazität,80 Gbit/s pro Steckplatz (mit Supervisor Sup2T),8,Wertliste,Attribut
WS-C6504-E,,Switch,Bauform,19-Zoll-Rackmontage (5 HE),10,Wertliste,Attribut
WS-C6504-E,,Switch,Stromversorgung,"Zwei Netzteilschächte (1+1-Redundanz, AC oder DC)",11,Wertliste,Attribut
WS-C6504-E,,Switch,Kühlung,"Lüftereinschub (Fan Tray, Hot-Swap)",12,Wertliste,Attribut
WS-C6504-E,,Switch,Anwendung,Campus-Netzwerk,15,Wertliste,Attribut
WS-C6504-E,,Switch,Steckplätze,4,16,Wertliste,Attribut
WS-C6504-E,,Switch,Unterstützte Supervisor-Engines,"Cisco Catalyst Supervisor Sup32, Sup720 und Sup2T",17,Wertliste,Attribut
WS-C6504-E,,Switch,Redundanz,"Supervisor (1+1), Netzteil (1+1) und Lüftereinschub",18,Wertliste,Attribut
WS-C6506-E,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
WS-C6506-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C6506-E,,Switch,Switching-Kapazität,80 Gbit/s pro Steckplatz (mit Supervisor Sup2T),8,Wertliste,Attribut
WS-C6506-E,,Switch,Bauform,19-Zoll-Rackmontage (11 HE),10,Wertliste,Attribut
WS-C6506-E,,Switch,Stromversorgung,"Zwei Netzteilschächte (1+1-Redundanz, AC oder DC)",11,Wertliste,Attribut
WS-C6506-E,,Switch,Kühlung,"Lüftereinschub (Fan Tray, Hot-Swap)",12,Wertliste,Attribut
WS-C6506-E,,Switch,Anwendung,Campus-Netzwerk,15,Wertliste,Attribut
WS-C6506-E,,Switch,Steckplätze,6,16,Wertliste,Attribut
WS-C6506-E,,Switch,Unterstützte Supervisor-Engines,"Cisco Catalyst Supervisor Sup32, Sup720 und Sup2T",17,Wertliste,Attribut
WS-C6506-E,,Switch,Redundanz,"Supervisor (1+1), Netzteil (1+1) und Lüftereinschub",18,Wertliste,Attribut
WS-C6509-E,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
WS-C6509-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C6509-E,,Switch,Switching-Kapazität,80 Gbit/s pro Steckplatz (mit Supervisor Sup2T),8,Wertliste,Attribut
WS-C6509-E,,Switch,Bauform,19-Zoll-Rackmontage (14 HE),10,Wertliste,Attribut
WS-C6509-E,,Switch,Stromversorgung,"Zwei Netzteilschächte (1+1-Redundanz, AC oder DC)",11,Wertliste,Attribut
WS-C6509-E,,Switch,Kühlung,"Lüftereinschub (Fan Tray, Hot-Swap)",12,Wertliste,Attribut
WS-C6509-E,,Switch,Anwendung,Campus-Netzwerk,15,Wertliste,Attribut
WS-C6509-E,,Switch,Steckplätze,9,16,Wertliste,Attribut
WS-C6509-E,,Switch,Unterstützte Supervisor-Engines,"Cisco Catalyst Supervisor Sup32, Sup720 und Sup2T",17,Wertliste,Attribut
WS-C6509-E,,Switch,Redundanz,"Supervisor (1+1), Netzteil (1+1) und Lüftereinschub",18,Wertliste,Attribut
WS-C6509-V-E,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
WS-C6509-V-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C6509-V-E,,Switch,Switching-Kapazität,80 Gbit/s pro Steckplatz (mit Supervisor Sup2T),8,Wertliste,Attribut
WS-C6509-V-E,,Switch,Bauform,19-Zoll-Rackmontage (21 HE),10,Wertliste,Attribut
WS-C6509-V-E,,Switch,Stromversorgung,"Zwei Netzteilschächte (1+1-Redundanz, AC oder DC)",11,Wertliste,Attribut
WS-C6509-V-E,,Switch,Kühlung,"Redundante Lüfter (Front-to-Back, Hot-Swap)",12,Wertliste,Attribut
WS-C6509-V-E,,Switch,Anwendung,Campus-Netzwerk,15,Wertliste,Attribut
WS-C6509-V-E,,Switch,Steckplätze,9,16,Wertliste,Attribut
WS-C6509-V-E,,Switch,Unterstützte Supervisor-Engines,"Cisco Catalyst Supervisor Sup32, Sup720 und Sup2T",17,Wertliste,Attribut
WS-C6509-V-E,,Switch,Redundanz,"Supervisor (1+1), Netzteil (1+1) und Lüftereinschub",18,Wertliste,Attribut
WS-C6513-E,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
WS-C6513-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C6513-E,,Switch,Switching-Kapazität,80 Gbit/s pro Steckplatz (mit Supervisor Sup2T),8,Wertliste,Attribut
WS-C6513-E,,Switch,Bauform,19-Zoll-Rackmontage (19 HE),10,Wertliste,Attribut
WS-C6513-E,,Switch,Stromversorgung,"Zwei Netzteilschächte (1+1-Redundanz, AC oder DC)",11,Wertliste,Attribut
WS-C6513-E,,Switch,Kühlung,"Lüftereinschub (Fan Tray, Hot-Swap)",12,Wertliste,Attribut
WS-C6513-E,,Switch,Anwendung,Campus-Netzwerk,15,Wertliste,Attribut
WS-C6513-E,,Switch,Steckplätze,13,16,Wertliste,Attribut
WS-C6513-E,,Switch,Unterstützte Supervisor-Engines,"Cisco Catalyst Supervisor Sup32, Sup720 und Sup2T",17,Wertliste,Attribut
WS-C6513-E,,Switch,Redundanz,"Supervisor (1+1), Netzteil (1+1) und Lüftereinschub",18,Wertliste,Attribut
