Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
C9300X-48HX,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9300X-48HX,,Switch,Layer,L3,2,Wertliste,Attribut
C9300X-48HX,,Switch,Portanzahl,48,3,Wertliste,Attribut
C9300X-48HX,,Switch,Port-Konfiguration,"48× 10G-Multigigabit-RJ45 (UPOE+, 90 W)",4,Wertliste,Attribut
C9300X-48HX,,Switch,Port-Geschwindigkeit,100 Mbit/s bis 10 GbE (Multigigabit),5,Wertliste,Attribut
C9300X-48HX,,Switch,Uplink-Ports,Modulare Uplinks (C9300-NM-/C9300X-NM-Netzwerkmodul: 1G/10G/25G/40G/100G),6,Wertliste,Attribut
C9300X-48HX,,Switch,PoE,"Ja (Cisco UPOE+, 90 W/Port, Budget 590 W bei 1100-W-Netzteil, mit 2. Netzteil erweiterbar)",7,Wertliste,Attribut
C9300X-48HX,,Switch,Switching-Kapazität,1760 Gbit/s,8,Wertliste,Attribut
C9300X-48HX,,Switch,Durchsatz,1309 Mpps,9,Wertliste,Attribut
C9300X-48HX,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
C9300X-48HX,,Switch,Stromversorgung,"Duale, redundante Hot-Swap-Netzteile (1100 W AC im Lieferumfang, 2. optional); StackPower-fähig",11,Wertliste,Attribut
C9300X-48HX,,Switch,Kühlung,"3 feldaustauschbare Lüfter (N+1-Redundanz, variable Drehzahl)",12,Wertliste,Attribut
C9300X-48HX,,Switch,Stacking,"Ja (StackWise-1T, 1 Tbit/s, bis 8 Einheiten)",13,Wertliste,Attribut
C9300X-48HX,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
C9300X-48HX,,Switch,Anwendung,"Enterprise-Access-Layer / Campus, Cisco-SD-Access-Fundament und Wi-Fi-6-AP-Anbindung, 100G-line-rate-IPsec/ThousandEyes-Klasse",15,Wertliste,Attribut
C9300X-48TX,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C9300X-48TX,,Switch,Layer,L3,2,Wertliste,Attribut
C9300X-48TX,,Switch,Portanzahl,48,3,Wertliste,Attribut
C9300X-48TX,,Switch,Port-Konfiguration,48× 10G-Multigigabit-RJ45 (Data),4,Wertliste,Attribut
C9300X-48TX,,Switch,Port-Geschwindigkeit,100 Mbit/s bis 10 GbE (Multigigabit),5,Wertliste,Attribut
C9300X-48TX,,Switch,Uplink-Ports,Modulare Uplinks (C9300-NM-/C9300X-NM-Netzwerkmodul: 1G/10G/25G/40G/100G),6,Wertliste,Attribut
C9300X-48TX,,Switch,PoE,Nein,7,Wertliste,Attribut
C9300X-48TX,,Switch,Switching-Kapazität,1760 Gbit/s,8,Wertliste,Attribut
C9300X-48TX,,Switch,Durchsatz,1309 Mpps,9,Wertliste,Attribut
