Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C3132C-Z,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Portanzahl,32,3,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Port-Konfiguration,32× 100G-QSFP28 (zwei zusätzliche 10G-SFP+),4,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Port-Geschwindigkeit,10/25/40/50/100 GbE (QSFP28),5,Wertliste,Attribut
N3K-C3132C-Z,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Switching-Kapazität,"6,4 Tbit/s",8,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Durchsatz,2000 Mpps,9,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Stromversorgung,2× redundant; AC (650 W) / DC (1200 W),11,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Kühlung,"Hot-Swap-Lüfter (3+1-redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3132C-Z,,Switch,Anwendung,"Data-Center 100-Gigabit-Spine/-Leaf (Layer 3) – 32× 100G-QSFP28 (10/25/40/50/100G, 40/100G BiDi) + 2× 10G-SFP+; VXLAN und MPLS/VPLS/GRE/Q-in-Q in Hardware; NX-OS mit vPC und 24-fach-ECMP; Jumbo bis 9216",15,Wertliste,Attribut
