Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
DS-C9706,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,Switching-Kapazität,12 Tbit/s,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,Bauform,"Modularer Director-Chassis (4 Linecard-Slots, 9 HE)",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,Stromversorgung,"Bis zu 4× Hot-Swap-Netzteil (3000 W AC/DC), Grid-redundant",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,Kühlung,"Aktiv (3 Hot-Swap-Lüftermodule, front-to-back)",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,Betriebstemperatur,0 bis 40 °C,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,Anwendung,SAN / Storage-Networking (Fibre Channel),https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,datasheet,2026-06-29T03:57:05Z
DS-C9706,DS-C9706,Versandgewicht,"80,00 (geschätzt: Chassis + Transportverpackung; Spedition, Übermaß — Cisco veröffentlicht kein Packgewicht)",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9706-multilayer-director/datasheet-c78-731478.html,2026-06-29T03:57:05Z
DS-C9710,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,Switching-Kapazität,24 Tbit/s,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,Bauform,"Modularer Director-Chassis (8 Linecard-Slots, 14 HE)",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,Stromversorgung,"Bis zu 8× Hot-Swap-Netzteil (3000 W AC/DC), Grid-redundant",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,Kühlung,"Aktiv (3 Hot-Swap-Lüftermodule, front-to-back)",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,Betriebstemperatur,0 bis 40 °C,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,Anwendung,SAN / Storage-Networking (Fibre Channel),https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,datasheet,2026-06-29T03:57:05Z
DS-C9710,DS-C9710,Versandgewicht,"100,00 (geschätzt: Chassis + Transportverpackung; Spedition, Übermaß — Cisco veröffentlicht kein Packgewicht)",https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/data-sheet_c78-727769.html,2026-06-29T03:57:05Z
DS-C9718,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/datasheet-c78-738747.html,datasheet,2026-06-29T03:57:05Z
DS-C9718,Switching-Kapazität,48 Tbit/s,https://www.cisco.com/c/en/us/products/collateral/storage-networking/mds-9700-series-multilayer-directors/datasheet-c78-738747.html,datasheet,2026-06-29T03:57:05Z
