Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL479A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL479A,,Switch,Layer,L3,2,Wertliste,Attribut
JL479A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JL479A,,Switch,Port-Konfiguration,48× 1/10G-SFP/SFP+ + 6× QSFP+ (40G) (Uplink),4,Wertliste,Attribut
JL479A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP/SFP+, Access), 40 GbE (QSFP+-Uplink)",5,Wertliste,Attribut
JL479A,,Switch,Uplink-Ports,6× QSFP+ (40G),6,Wertliste,Attribut
JL479A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL479A,,Switch,Switching-Kapazität,"2,5 Tbit/s",8,Wertliste,Attribut
JL479A,,Switch,Durchsatz,1.905 Mpps,9,Wertliste,Attribut
JL479A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL479A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
JL479A,,Switch,Kühlung,5 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back),12,Wertliste,Attribut
JL479A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
JL479A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL479A,,Switch,Anwendung,"Data-Center-Spine/Aggregation (Layer 3, AOS-CX) mit BGP/OSPF/VRF, VSX-Hochverfügbarkeit und 40G-QSFP+-Uplinks",15,Wertliste,Attribut
JL579A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL579A,,Switch,Layer,L3,2,Wertliste,Attribut
JL579A,,Switch,Portanzahl,32,3,Wertliste,Attribut
JL579A,,Switch,Port-Konfiguration,32× 40G-QSFP+,4,Wertliste,Attribut
JL579A,,Switch,Port-Geschwindigkeit,40 GbE (QSFP+); optional 4×10G-Breakout,5,Wertliste,Attribut
JL579A,,Switch,Uplink-Ports,alle 32 Ports flexibel (40G-QSFP+; 4×10G-Breakout),6,Wertliste,Attribut
JL579A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL579A,,Switch,Switching-Kapazität,"2,5 Tbit/s",8,Wertliste,Attribut
JL579A,,Switch,Durchsatz,1.905 Mpps,9,Wertliste,Attribut
JL579A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL579A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
JL579A,,Switch,Kühlung,5 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back),12,Wertliste,Attribut
JL579A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
JL579A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL579A,,Switch,Anwendung,"Data-Center-Spine/Aggregation (Layer 3, AOS-CX) mit BGP/OSPF/VRF, VSX-Hochverfügbarkeit und 40G-QSFP+-Uplinks",15,Wertliste,Attribut
JL581A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL581A,,Switch,Layer,L3,2,Wertliste,Attribut
JL581A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JL581A,,Switch,Port-Konfiguration,48× 1G/10GBASE-T (Kupfer) + 6× QSFP+ (40G) (Uplink),4,Wertliste,Attribut
JL581A,,Switch,Port-Geschwindigkeit,"1/10 GbE (10GBASE-T, Access), 40 GbE (QSFP+-Uplink)",5,Wertliste,Attribut
JL581A,,Switch,Uplink-Ports,6× QSFP+ (40G),6,Wertliste,Attribut
JL581A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL581A,,Switch,Switching-Kapazität,"2,5 Tbit/s",8,Wertliste,Attribut
JL581A,,Switch,Durchsatz,1.905 Mpps,9,Wertliste,Attribut
JL581A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL581A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (N+1, im Bundle); AC 100–240 V",11,Wertliste,Attribut
JL581A,,Switch,Kühlung,5 feldaustauschbare Hot-Swap-Lüfter (Airflow front-to-back),12,Wertliste,Attribut
JL581A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
JL581A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL581A,,Switch,Anwendung,"Data-Center-Spine/Aggregation (Layer 3, AOS-CX) mit BGP/OSPF/VRF, VSX-Hochverfügbarkeit und 40G-QSFP+-Uplinks",15,Wertliste,Attribut
