Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JH390A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH390A,,Switch,Layer,L3,2,Wertliste,Attribut
JH390A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JH390A,,Switch,Port-Konfiguration,48× 1/10G SFP+ + 6× 100G QSFP28 (Uplink),4,Wertliste,Attribut
JH390A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+), 100 GbE (QSFP28; 40 GbE bzw. 25 GbE-Breakout)",5,Wertliste,Attribut
JH390A,,Switch,Uplink-Ports,6× 100G QSFP28,6,Wertliste,Attribut
JH390A,,Switch,PoE,Nein,7,Wertliste,Attribut
JH390A,,Switch,Switching-Kapazität,"2,16 Tbit/s",8,Wertliste,Attribut
JH390A,,Switch,Durchsatz,1.607 Mpps,9,Wertliste,Attribut
JH390A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH390A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH390A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JH390A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH390A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH390A,,Switch,Anwendung,"Rechenzentrums-Spine/Leaf-ToR (Layer 3, HPE Comware) mit 10/40/100-GbE, BGP-EVPN/VXLAN (L2/L3) und IRF-Stacking",15,Wertliste,Attribut
JH391A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH391A,,Switch,Layer,L3,2,Wertliste,Attribut
JH391A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JH391A,,Switch,Port-Konfiguration,48× 1/10GBASE-T (RJ45) + 6× 100G QSFP28 (Uplink),4,Wertliste,Attribut
JH391A,,Switch,Port-Geschwindigkeit,"1/10 GbE (10GBASE-T, RJ45), 100 GbE (QSFP28)",5,Wertliste,Attribut
JH391A,,Switch,Uplink-Ports,6× 100G QSFP28,6,Wertliste,Attribut
JH391A,,Switch,PoE,Nein,7,Wertliste,Attribut
JH391A,,Switch,Switching-Kapazität,"2,16 Tbit/s",8,Wertliste,Attribut
JH391A,,Switch,Durchsatz,1.607 Mpps,9,Wertliste,Attribut
JH391A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH391A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH391A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JH391A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH391A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH391A,,Switch,Anwendung,"Rechenzentrums-Spine/Leaf-ToR (Layer 3, HPE Comware) mit 10/40/100-GbE, BGP-EVPN/VXLAN (L2/L3) und IRF-Stacking",15,Wertliste,Attribut
JH394A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH394A,,Switch,Layer,L3,2,Wertliste,Attribut
JH394A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JH394A,,Switch,Port-Konfiguration,48× 1/10GBASE-T (RJ45) + 6× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JH394A,,Switch,Port-Geschwindigkeit,"1/10 GbE (10GBASE-T, RJ45), 40 GbE (QSFP+)",5,Wertliste,Attribut
JH394A,,Switch,Uplink-Ports,6× 40G QSFP+,6,Wertliste,Attribut
JH394A,,Switch,PoE,Nein,7,Wertliste,Attribut
JH394A,,Switch,Switching-Kapazität,"1,44 Tbit/s",8,Wertliste,Attribut
JH394A,,Switch,Durchsatz,1.071 Mpps,9,Wertliste,Attribut
JH394A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH394A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH394A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JH394A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH394A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH394A,,Switch,Anwendung,"Rechenzentrums-Spine/Leaf-ToR (Layer 3, HPE Comware) mit 10/40/100-GbE, BGP-EVPN/VXLAN (L2/L3) und IRF-Stacking",15,Wertliste,Attribut
JH395A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH395A,,Switch,Layer,L3,2,Wertliste,Attribut
JH395A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JH395A,,Switch,Port-Konfiguration,48× 1/10G SFP+ + 6× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JH395A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+), 40 GbE (QSFP+)",5,Wertliste,Attribut
JH395A,,Switch,Uplink-Ports,6× 40G QSFP+,6,Wertliste,Attribut
JH395A,,Switch,PoE,Nein,7,Wertliste,Attribut
JH395A,,Switch,Switching-Kapazität,"1,44 Tbit/s",8,Wertliste,Attribut
JH395A,,Switch,Durchsatz,1.071 Mpps,9,Wertliste,Attribut
JH395A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH395A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH395A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
