Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
CTP-SFP-1GE-LX,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
CTP-SFP-1GE-SX,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
CTP-SFP-1GE-T,"81,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-T
RX-10KM-SFP,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
RX-550M-SFP,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
RX-70KM-SFP,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
RX-FXSM-SFP,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
RX-GET-SFP,"81,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-T
SFP-1FE-FX,"90,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-SR
SFP-1GE-FE-E-T,"81,00","Juniper mainstream-premium 0,90× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine JNP-QSFP-100G-SR4 ~$200 (≫ Kompatibel FS/QSFPTEK), CDW/ServerSupply genuine-Listings",geschätzt-aus-Vergleich,1G-T
