Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C3048TP-1GE,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Portanzahl,52,3,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ-45) + 4× 1/10G-SFP+,4,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Port-Geschwindigkeit,"10/100/1000 (1 GbE, Access), 1/10 GbE (SFP+, Uplink)",5,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Uplink-Ports,4× 1/10G-SFP+,6,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Durchsatz,132 Mpps,9,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Stromversorgung,Bis zu 2× Hot-Swap-Netzteil (N+1-redundant); AC (100–240 V) oder DC (−40 bis −72 V),11,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Kühlung,"Hot-Swap-Lüftermodul (redundante Lüfter, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3048TP-1GE,,Switch,Anwendung,"Data-Center 1-Gigabit-Top-of-Rack (Server-Access) (Layer 2/3, Line-Rate, niedrige Latenz) – 1-Gigabit-Top-of-Rack mit 48× Gigabit-BASE-T; Cisco NX-OS mit vPC-Hochverfügbarkeit und 32-Wege-ECMP; Base-Lizenz (L2 + Basis-L3) erweiterbar per LAN-Enterprise (OSPF/EIGRP/BGP/VRF-lite); Jumbo-Frames bis 9216",15,Wertliste,Attribut
