Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JC772A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JC772A,,Switch,Layer,L3,2,Wertliste,Attribut
JC772A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JC772A,,Switch,Port-Konfiguration,48× 1/10G SFP+ + 4× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JC772A,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+), 40 GbE (QSFP+)",5,Wertliste,Attribut
JC772A,,Switch,Uplink-Ports,4× 40G QSFP+,6,Wertliste,Attribut
JC772A,,Switch,PoE,Nein,7,Wertliste,Attribut
JC772A,,Switch,Switching-Kapazität,"1,28 Tbit/s",8,Wertliste,Attribut
JC772A,,Switch,Durchsatz,952 Mpps,9,Wertliste,Attribut
JC772A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JC772A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JC772A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JC772A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JC772A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JC772A,,Switch,Anwendung,"Rechenzentrums-Top-of-Rack/-Leaf (Layer 3, HPE Comware) mit 10/40-GbE-Ports, FCoE/DCB, TRILL und IRF-Stacking",15,Wertliste,Attribut
JG336A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JG336A,,Switch,Layer,L3,2,Wertliste,Attribut
JG336A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JG336A,,Switch,Port-Konfiguration,48× 1/10GBASE-T (RJ45) + 4× 40G QSFP+ (Uplink),4,Wertliste,Attribut
JG336A,,Switch,Port-Geschwindigkeit,"1/10 GbE (10GBASE-T, RJ45), 40 GbE (QSFP+)",5,Wertliste,Attribut
JG336A,,Switch,Uplink-Ports,4× 40G QSFP+,6,Wertliste,Attribut
JG336A,,Switch,PoE,Nein,7,Wertliste,Attribut
JG336A,,Switch,Switching-Kapazität,"1,28 Tbit/s",8,Wertliste,Attribut
