Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C3464C,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3464C,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3464C,,Switch,Portanzahl,64,3,Wertliste,Attribut
N3K-C3464C,,Switch,Port-Konfiguration,64× 100G-QSFP28 (zwei zusätzliche 1/10G-SFP+),4,Wertliste,Attribut
N3K-C3464C,,Switch,Port-Geschwindigkeit,100 GbE (QSFP28; auch 40G; Breakout auf 10G/25G),5,Wertliste,Attribut
N3K-C3464C,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3464C,,Switch,Switching-Kapazität,"12,8 Tbit/s",8,Wertliste,Attribut
N3K-C3464C,,Switch,Durchsatz,5200 Mpps,9,Wertliste,Attribut
N3K-C3464C,,Switch,Bauform,19-Zoll-Rackmontage (2 HE),10,Wertliste,Attribut
N3K-C3464C,,Switch,Stromversorgung,"2× redundant; AC (1200 W), DC (930 W) oder HVAC/HVDC (1200 W)",11,Wertliste,Attribut
N3K-C3464C,,Switch,Kühlung,"Hot-Swap-Lüftermodul (redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C3464C,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3464C,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3464C,,Switch,Anwendung,"Data-Center 100-Gigabit-Spine, programmierbar (Inband-Telemetrie) – 64× 100G-QSFP28; Layer 2/3, Line-Rate; NX-OS mit vPC und 32-Wege-ECMP; LAN-Enterprise-Lizenz N3K-LAN2K9 für OSPF/EIGRP/BGP; Inband Network Telemetry; Jumbo bis 9216",15,Wertliste,Attribut
