Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JD242C,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JD242C,,Switch,Layer,L3,2,Wertliste,Attribut
JD242C,,Switch,Switching-Kapazität,"bis 640 Gbit/s (System-Switching-Kapazität, mit zwei JH208A); Durchsatz bis 476 Mpps",8,Wertliste,Attribut
JD242C,,Switch,Bauform,19-Zoll-Rackmontage (4 HE),10,Wertliste,Attribut
JD242C,,Switch,Stromversorgung,"2 Netzteilschächte (mindestens 1 Netzteil, redundant; AC oder DC, separat bestellt)",11,Wertliste,Attribut
JD242C,,Switch,Kühlung,"Lüftertray (1 Schacht, hot-swap; separat bestellt)",12,Wertliste,Attribut
JD242C,,Switch,Anwendung,"Campus-/Rechenzentrums-Core und -Aggregation (modularer Layer-3-Multiservice-Switch, HPE Comware v7)",15,Wertliste,Attribut
JD242C,,Switch,Steckplätze,2 I/O + 2 MPU-Steckplätze,16,Wertliste,Attribut
JD242C,,Switch,Unterstützte Supervisor-Engines,"HPE 7502 Main Processing Unit (JH208A) oder JH207A/JH209A (Comware v7), 2 MPU-Steckplätze",17,Wertliste,Attribut
JD242C,,Switch,Redundanz,Dual-MPU (2 Steckplätze) und redundante Netzteile; IRF auf dem 7502 nicht unterstützt,18,Wertliste,Attribut
JD240C,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JD240C,,Switch,Layer,L3,2,Wertliste,Attribut
JD240C,,Switch,Switching-Kapazität,"bis 1.920 Gbit/s (System-Switching-Kapazität, mit zwei JH209A); Durchsatz bis 714 Mpps",8,Wertliste,Attribut
JD240C,,Switch,Bauform,19-Zoll-Rackmontage (10 HE),10,Wertliste,Attribut
JD240C,,Switch,Stromversorgung,"2 Netzteilschächte (mindestens 1 Netzteil, redundant; AC oder DC, separat bestellt)",11,Wertliste,Attribut
JD240C,,Switch,Kühlung,"Lüftertray (1 Schacht, hot-swap; separat bestellt)",12,Wertliste,Attribut
JD240C,,Switch,Anwendung,"Campus-/Rechenzentrums-Core und -Aggregation (modularer Layer-3-Multiservice-Switch, HPE Comware v7)",15,Wertliste,Attribut
JD240C,,Switch,Steckplätze,3 I/O + 2 Fabric/MPU-Kombi-Steckplätze,16,Wertliste,Attribut
JD240C,,Switch,Unterstützte Supervisor-Engines,"kombiniertes Fabric/Main-Processing-Unit-Modul (JH209A 2,4-Tbps-Fabric+MPU oder JH207A, Comware v7), 2 Steckplätze aktiv/standby",17,Wertliste,Attribut
JD240C,,Switch,Redundanz,"Dual-Fabric/MPU (aktiv/standby), redundante Netzteile und Lüfter; IRF-Stacking",18,Wertliste,Attribut
JD239C,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JD239C,,Switch,Layer,L3,2,Wertliste,Attribut
JD239C,,Switch,Switching-Kapazität,"bis 2.880 Gbit/s (System-Switching-Kapazität, mit zwei JH209A); Durchsatz bis 1.428 Mpps",8,Wertliste,Attribut
JD239C,,Switch,Bauform,19-Zoll-Rackmontage (13 HE),10,Wertliste,Attribut
JD239C,,Switch,Stromversorgung,"2 Netzteilschächte (mindestens 1 Netzteil, redundant; AC oder DC, separat bestellt)",11,Wertliste,Attribut
JD239C,,Switch,Kühlung,"Lüftertray (1 Schacht, hot-swap; separat bestellt)",12,Wertliste,Attribut
JD239C,,Switch,Anwendung,"Campus-/Rechenzentrums-Core und -Aggregation (modularer Layer-3-Multiservice-Switch, HPE Comware v7)",15,Wertliste,Attribut
