Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
C1300-8T-E-2G,"170,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-8P-E-2G
C1300-8P-E-2G,"269,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",direkt,Senetic 8P-E-2G
C1300-8FP-2G,"330,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-8P-E-2G
C1300-16T-2G,"250,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-8P-E-2G
C1300-16P-2G,"360,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-16FP-2G
C1300-16FP-2G,"480,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-16P-2G
C1300-24T-4G,"380,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-24P-4G
C1300-24P-4G,"540,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",direkt,ORM 24P-4G
C1300-24FP-4G,"720,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-24P-4G
C1300-48T-4G,"650,00","Genuine-New-Sealed (1300 distributor-only): Senetic/Bechtle EUR-netto-Anker — 8P-E-2G €269, 48P-4G €969, 48FP-4G €1.487, 48P-4X €1.089, 48FP-4X €1.654, 24P-4G ~€540, 24XS ~€2.450; refurb ignoriert. Monoton nach Ports×PoE×Uplink.",geschätzt-aus-Vergleich,C1300-48P-4G
