Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9565A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9565A,,Switch,Layer,L2,2,Wertliste,Attribut
J9565A,,Switch,Portanzahl,10,3,Wertliste,Attribut
J9565A,,Switch,Port-Konfiguration,"8× 10/100 (RJ45, Class 3 PoE) + 2× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G) (Uplink)",4,Wertliste,Attribut
J9565A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9565A,,Switch,Uplink-Ports,2× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9565A,,Switch,PoE,"Ja (IEEE 802.3af Class 3, 15,4 W/Port, Budget 67 W)",7,Wertliste,Attribut
J9565A,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
J9565A,,Switch,Durchsatz,"4,1 Mpps",9,Wertliste,Attribut
J9565A,,Switch,Bauform,"Kompakt (1 HE, halbe Breite)",10,Wertliste,Attribut
J9565A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9565A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
J9565A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9565A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
J9565A,,Switch,Anwendung,Managed Layer-2-PoE-Edge-Access mit statischem Routing (ProVision),15,Wertliste,Attribut
