Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL675A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL675A,,Switch,Layer,L2,2,Wertliste,Attribut
JL675A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL675A,,Switch,Port-Konfiguration,"48× 1G-RJ45 (10/100/1000BASE-T, Class 4 PoE, 30 W) + 4× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL675A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL675A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL675A,,Switch,PoE,"Ja (IEEE 802.3af/at Class 4, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL675A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL675A,,Switch,Durchsatz,"98,6 Mpps",9,Wertliste,Attribut
JL675A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL675A,,Switch,Stromversorgung,"Internes Festnetzteil 500 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL675A,,Switch,Kühlung,Feste Lüfter (nicht austauschbar),12,Wertliste,Attribut
JL675A,,Switch,Stacking,Nein,13,Wertliste,Attribut
JL675A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL675A,,Switch,Anwendung,"Entry-Level-Campus-Access (Layer 2, AOS-CX) mit Class-4-PoE und 10G-SFP+-Uplinks für Access Points und IP-Telefone",15,Wertliste,Attribut
JL676A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL676A,,Switch,Layer,L2,2,Wertliste,Attribut
JL676A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL676A,,Switch,Port-Konfiguration,"48× 1G-RJ45 (10/100/1000BASE-T, ohne PoE) + 4× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL676A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL676A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL676A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL676A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL676A,,Switch,Durchsatz,"98,6 Mpps",9,Wertliste,Attribut
JL676A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL676A,,Switch,Stromversorgung,"Internes Festnetzteil 65 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL676A,,Switch,Kühlung,Feste Lüfter (nicht austauschbar),12,Wertliste,Attribut
JL676A,,Switch,Stacking,Nein,13,Wertliste,Attribut
JL676A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL676A,,Switch,Anwendung,"Entry-Level-Campus-Access (Layer 2, AOS-CX) ohne PoE mit 10G-SFP+-Uplinks für Arbeitsplatz-Anbindung",15,Wertliste,Attribut
JL677A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL677A,,Switch,Layer,L2,2,Wertliste,Attribut
JL677A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL677A,,Switch,Port-Konfiguration,"24× 1G-RJ45 (10/100/1000BASE-T, Class 4 PoE, 30 W) + 4× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL677A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL677A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL677A,,Switch,PoE,"Ja (IEEE 802.3af/at Class 4, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL677A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL677A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
JL677A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL677A,,Switch,Stromversorgung,"Internes Festnetzteil 500 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL677A,,Switch,Kühlung,Feste Lüfter (nicht austauschbar),12,Wertliste,Attribut
JL677A,,Switch,Stacking,Nein,13,Wertliste,Attribut
JL677A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL677A,,Switch,Anwendung,"Entry-Level-Campus-Access (Layer 2, AOS-CX) mit Class-4-PoE und 10G-SFP+-Uplinks für Access Points und IP-Telefone",15,Wertliste,Attribut
JL678A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL678A,,Switch,Layer,L2,2,Wertliste,Attribut
JL678A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL678A,,Switch,Port-Konfiguration,"24× 1G-RJ45 (10/100/1000BASE-T, ohne PoE) + 4× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL678A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL678A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL678A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL678A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL678A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
JL678A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL678A,,Switch,Stromversorgung,"Internes Festnetzteil 65 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL678A,,Switch,Kühlung,Feste Lüfter (nicht austauschbar),12,Wertliste,Attribut
JL678A,,Switch,Stacking,Nein,13,Wertliste,Attribut
JL678A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL678A,,Switch,Anwendung,"Entry-Level-Campus-Access (Layer 2, AOS-CX) ohne PoE mit 10G-SFP+-Uplinks für Arbeitsplatz-Anbindung",15,Wertliste,Attribut
JL679A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL679A,,Switch,Layer,L2,2,Wertliste,Attribut
JL679A,,Switch,Portanzahl,16,3,Wertliste,Attribut
JL679A,,Switch,Port-Konfiguration,"12× 1G-RJ45 (10/100/1000BASE-T, Class 4 PoE, 30 W) + 2× 1G-RJ45 + 2× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL679A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
JL679A,,Switch,Uplink-Ports,2× 1G-RJ45 + 2× SFP+ (1/10G),6,Wertliste,Attribut
JL679A,,Switch,PoE,"Ja (IEEE 802.3af/at Class 4, 30 W/Port, Budget 139 W)",7,Wertliste,Attribut
JL679A,,Switch,Switching-Kapazität,68 Gbit/s,8,Wertliste,Attribut
JL679A,,Switch,Durchsatz,"45,1 Mpps",9,Wertliste,Attribut
JL679A,,Switch,Bauform,"Kompakt (lüfterlos, halbe Breite); 19-Zoll-Montagekit",10,Wertliste,Attribut
JL679A,,Switch,Stromversorgung,"Internes Festnetzteil 165 W (nicht hot-swap, nicht feldaustauschbar)",11,Wertliste,Attribut
JL679A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
JL679A,,Switch,Stacking,Nein,13,Wertliste,Attribut
JL679A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL679A,,Switch,Anwendung,"Kompakter, lüfterloser Entry-Level-Access (Layer 2, AOS-CX) mit Class-4-PoE und 10G-SFP+-Uplink für kleine Standorte",15,Wertliste,Attribut
