Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
N7K-SUP1,Modultyp,Supervisor-Engine,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437758.html,datasheet,2026-06-28T19:16:26Z
N7K-SUP1,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437758.html,datasheet,2026-06-28T19:16:26Z
N7K-SUP1,N7K-SUP1,EoL,"Cisco N7K-SUP1 – End-of-Sale 15.08.2014. In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437758.html,2026-06-28T19:16:26Z
N7K-SUP1,N7K-SUP1,Gewicht,"4,50 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 7,00 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437758.html,2026-06-28T19:16:26Z
N7K-SUP1,N7K-SUP1,PID,"Ordering-PID N7K-SUP1 verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437758.html,2026-06-28T19:16:26Z
N7K-SUP1,N7K-SUP1,Prosa-Fakt (WATCH),"Die Supervisor Engine 1 trägt kein Hardware-Forwarding (reine Control-Plane); Management-, Konsolen- und USB-Ports sind keine Datenports. — als Prosa in der Beschreibung geführt (kein Merkmal; die Module-Merkmal-Liste lässt Betriebstemperatur/OS/Anwendung bewusst aus).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437758.html,2026-06-28T19:16:26Z
N7K-SUP2,Modultyp,Supervisor-Engine,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,datasheet,2026-06-28T19:16:26Z
N7K-SUP2,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,datasheet,2026-06-28T19:16:26Z
N7K-SUP2,N7K-SUP2,EoL,"Cisco N7K-SUP2 – End-of-Sale 28.02.2022. In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,2026-06-28T19:16:26Z
N7K-SUP2,N7K-SUP2,Gewicht,"4,70 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 7,20 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,2026-06-28T19:16:26Z
N7K-SUP2,N7K-SUP2,PID,"Ordering-PID N7K-SUP2 verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,2026-06-28T19:16:26Z
N7K-SUP2E,Modultyp,Supervisor-Engine,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,datasheet,2026-06-28T19:16:26Z
N7K-SUP2E,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,datasheet,2026-06-28T19:16:26Z
N7K-SUP2E,N7K-SUP2E,EoL,"Cisco N7K-SUP2E – End-of-Sale 28.02.2022. In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,2026-06-28T19:16:26Z
N7K-SUP2E,N7K-SUP2E,Gewicht,"5,25 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 7,75 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,2026-06-28T19:16:26Z
N7K-SUP2E,N7K-SUP2E,PID,"Ordering-PID N7K-SUP2E verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-710881.html,2026-06-28T19:16:26Z
N77-SUP2E,Modultyp,Supervisor-Engine,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-728591.html,datasheet,2026-06-28T19:16:26Z
N77-SUP2E,Kompatible Serie,Nexus 7700,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-728591.html,datasheet,2026-06-28T19:16:26Z
N77-SUP2E,N77-SUP2E,EoL,"Cisco N77-SUP2E – End-of-Sale 12.10.2023 (Nexus-7700-Plattform). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-728591.html,2026-06-28T19:16:26Z
N77-SUP2E,N77-SUP2E,Gewicht,"3,86 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 6,36 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-728591.html,2026-06-28T19:16:26Z
N77-SUP2E,N77-SUP2E,PID,"Ordering-PID N77-SUP2E verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-728591.html,2026-06-28T19:16:26Z
N77-SUP3E,Modultyp,Supervisor-Engine,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-740949.html,datasheet,2026-06-28T19:16:26Z
N77-SUP3E,Kompatible Serie,Nexus 7700,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-740949.html,datasheet,2026-06-28T19:16:26Z
N77-SUP3E,N77-SUP3E,EoL,"Cisco N77-SUP3E – End-of-Sale 12.10.2023 (Nexus-7700-Plattform). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-740949.html,2026-06-28T19:16:26Z
N77-SUP3E,N77-SUP3E,Gewicht,"3,50 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 6,00 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-740949.html,2026-06-28T19:16:26Z
N77-SUP3E,N77-SUP3E,PID,"Ordering-PID N77-SUP3E verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-740949.html,2026-06-28T19:16:26Z
N77-SUP3E,N77-SUP3E,Prosa-Fakt (WATCH),Die Supervisor Engine 3E nutzt eine voll verteilte Forwarding-Architektur; die Control-Plane bleibt vom Datenpfad der I/O-Module getrennt. — als Prosa in der Beschreibung geführt (kein Merkmal; die Module-Merkmal-Liste lässt Betriebstemperatur/OS/Anwendung bewusst aus).,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/datasheet-c78-740949.html,2026-06-28T19:16:26Z
N7K-C7010-FAB-1,Switching-Kapazität,46 Gbit/s je Steckplatz je Fabric-1-Modul,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,datasheet,2026-06-28T19:16:26Z
N7K-C7010-FAB-1,Modultyp,Fabric-Module,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,datasheet,2026-06-28T19:16:26Z
N7K-C7010-FAB-1,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,datasheet,2026-06-28T19:16:26Z
N7K-C7010-FAB-1,N7K-C7010-FAB-1,EoL,"Cisco N7K-C7010-FAB-1 – End-of-Sale 15.08.2014. In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,2026-06-28T19:16:26Z
N7K-C7010-FAB-1,N7K-C7010-FAB-1,Gewicht,"1,80 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 4,30 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,2026-06-28T19:16:26Z
N7K-C7010-FAB-1,N7K-C7010-FAB-1,PID,"Ordering-PID N7K-C7010-FAB-1 verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,2026-06-28T19:16:26Z
N7K-C7018-FAB-1,Switching-Kapazität,46 Gbit/s je Steckplatz je Fabric-1-Modul,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,datasheet,2026-06-28T19:16:26Z
N7K-C7018-FAB-1,Modultyp,Fabric-Module,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,datasheet,2026-06-28T19:16:26Z
N7K-C7018-FAB-1,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,datasheet,2026-06-28T19:16:26Z
N7K-C7018-FAB-1,N7K-C7018-FAB-1,EoL,"Cisco N7K-C7018-FAB-1 – End-of-Sale 15.08.2014. In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,2026-06-28T19:16:26Z
N7K-C7018-FAB-1,N7K-C7018-FAB-1,Gewicht,"3,40 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 5,90 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,2026-06-28T19:16:26Z
N7K-C7018-FAB-1,N7K-C7018-FAB-1,PID,"Ordering-PID N7K-C7018-FAB-1 verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-437760.html,2026-06-28T19:16:26Z
N7K-C7009-FAB-2,Switching-Kapazität,110 Gbit/s je Steckplatz je Fabric-2-Modul,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,datasheet,2026-06-28T19:16:26Z
N7K-C7009-FAB-2,Modultyp,Fabric-Module,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,datasheet,2026-06-28T19:16:26Z
N7K-C7009-FAB-2,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,datasheet,2026-06-28T19:16:26Z
N7K-C7009-FAB-2,N7K-C7009-FAB-2,EoL,"Cisco N7K-C7009-FAB-2 – abgekündigt (End-of-Sale, Nexus-7000-Plattform). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,2026-06-28T19:16:26Z
N7K-C7009-FAB-2,N7K-C7009-FAB-2,Gewicht,"2,27 kg: per-PID-Gewicht verbatim aus dem Cisco-Datenblatt (Nexus-7000/7700-OEM-Quelle; gegroundet, kein ZU_VERIFIZIEREN). Versandgewicht 4,77 kg (+2,5 kg Verpackung).",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,2026-06-28T19:16:26Z
N7K-C7009-FAB-2,N7K-C7009-FAB-2,PID,"Ordering-PID N7K-C7009-FAB-2 verbatim (Class-B-Modul, Hersteller=Cisco, Cisco NX-OS). NICHT gebankt: Chassis, Lizenzen, Care Packs, Optik/Transceiver (eigene Lane), Netzteile, Lüfter; -RF/=/--.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,2026-06-28T19:16:26Z
N7K-C7010-FAB-2,Switching-Kapazität,110 Gbit/s je Steckplatz je Fabric-2-Modul,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,datasheet,2026-06-28T19:16:26Z
N7K-C7010-FAB-2,Modultyp,Fabric-Module,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,datasheet,2026-06-28T19:16:26Z
N7K-C7010-FAB-2,Kompatible Serie,Nexus 7000,https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,datasheet,2026-06-28T19:16:26Z
N7K-C7010-FAB-2,N7K-C7010-FAB-2,EoL,"Cisco N7K-C7010-FAB-2 – abgekündigt (End-of-Sale, Nexus-7000-Plattform). In scope (Hexwaren führt ungebrauchte Original-Hardware), nicht entfernt.",https://www.cisco.com/c/en/us/products/collateral/switches/nexus-7000-series-switches/data_sheet_c78-684211.html,2026-06-28T19:16:26Z
