Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
SF350-08,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SF350-08,,Switch,Layer,L2,2,Wertliste,Attribut
SF350-08,,Switch,Portanzahl,8,3,Wertliste,Attribut
SF350-08,,Switch,Port-Konfiguration,8× FE-RJ45,4,Wertliste,Attribut
SF350-08,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
SF350-08,,Switch,PoE,Nein,7,Wertliste,Attribut
SF350-08,,Switch,Switching-Kapazität,"1,6 Gbit/s",8,Wertliste,Attribut
SF350-08,,Switch,Durchsatz,"1,19 Mpps",9,Wertliste,Attribut
SF350-08,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
SF350-08,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SF350-08,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
SF350-08,,Switch,Stacking,Single-IP-Management,13,Wertliste,Attribut
SF350-08,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SF350-08,,Switch,Anwendung,"Kleine Unternehmen, Filialen, Einzelhandel, Praxen und Schulen (10/100-Mbit/s-Legacy-/IoT-Edge); lüfterloser, geräuschloser Zugangs-Switch; managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SF352-08,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SF352-08,,Switch,Layer,L2,2,Wertliste,Attribut
SF352-08,,Switch,Portanzahl,10,3,Wertliste,Attribut
SF352-08,,Switch,Port-Konfiguration,8× FE-RJ45 + 2× 1G-Combo,4,Wertliste,Attribut
SF352-08,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
SF352-08,,Switch,Uplink-Ports,2× 1G-Combo,6,Wertliste,Attribut
SF352-08,,Switch,PoE,Nein,7,Wertliste,Attribut
SF352-08,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
SF352-08,,Switch,Durchsatz,"4,17 Mpps",9,Wertliste,Attribut
SF352-08,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
SF352-08,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SF352-08,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
SF352-08,,Switch,Stacking,Single-IP-Management,13,Wertliste,Attribut
SF352-08,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SF352-08,,Switch,Anwendung,"Kleine Unternehmen, Filialen, Einzelhandel, Praxen und Schulen (10/100-Mbit/s-Legacy-/IoT-Edge); lüfterloser, geräuschloser Zugangs-Switch; managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SF352-08P,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SF352-08P,,Switch,Layer,L2,2,Wertliste,Attribut
SF352-08P,,Switch,Portanzahl,10,3,Wertliste,Attribut
SF352-08P,,Switch,Port-Konfiguration,8× FE-RJ45 (PoE+) + 2× 1G-Combo,4,Wertliste,Attribut
SF352-08P,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
SF352-08P,,Switch,Uplink-Ports,2× 1G-Combo,6,Wertliste,Attribut
SF352-08P,,Switch,PoE,"Ja – PoE+ (802.3af/at), 62 W",7,Wertliste,Attribut
SF352-08P,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
SF352-08P,,Switch,Durchsatz,"4,17 Mpps",9,Wertliste,Attribut
SF352-08P,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
SF352-08P,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SF352-08P,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
SF352-08P,,Switch,Stacking,Single-IP-Management,13,Wertliste,Attribut
SF352-08P,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SF352-08P,,Switch,Anwendung,"Kleine Unternehmen, Filialen, Einzelhandel, Praxen und Schulen (10/100-Mbit/s-Legacy-/IoT-Edge); PoE+-Versorgung für IP-Telefone, WLAN-Access-Points und Kameras; lüfterloser, geräuschloser Zugangs-Switch; managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SF352-08MP,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SF352-08MP,,Switch,Layer,L2,2,Wertliste,Attribut
SF352-08MP,,Switch,Portanzahl,10,3,Wertliste,Attribut
SF352-08MP,,Switch,Port-Konfiguration,8× FE-RJ45 (PoE+) + 2× 1G-Combo,4,Wertliste,Attribut
SF352-08MP,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
