Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
SF350-08;Cisco SF350-08 350-Series Managed Switch (L2, SB-OS) – 8× FE-RJ45;<p>Der Cisco SF350-08 ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 8× FE-RJ45 ohne PoE (reine Datenports). Verwaltet wird der SF350-08 über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-08 arbeitet lüfterlos und damit geräuschlos, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-08 ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 8× FE-RJ45 für günstige 10/100-Legacy-Anbindung.</p><p>Mit 8 Ports erreicht der SF350-08 eine Switching-Kapazität von 1,6 Gbit/s bei einer Weiterleitungsrate von 1,19 Mpps. Die Ports des SF350-08 sind reine Datenports ohne PoE-Einspeisung. Über Single-IP-Management lässt sich der SF350-08 gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-08 statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-08 unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-08 mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-08 ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-08;1,18;2,18;SF350-08;Cisco;standard;Stk;Cisco SF350-08 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-08 (Serie 350): gemanagter Layer-2-Switch, 8× FE-RJ45, Switching-Kapazität 1,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), Single-IP-Management, Limited Lifetime Warranty (EoS).;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF352-08;Cisco SF352-08 350-Series Managed Switch (L2, SB-OS) – 8× FE-RJ45 + 2× 1G-Combo;<p>Der Cisco SF352-08 ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 8× FE-RJ45 + 2× 1G-Combo ohne PoE (reine Datenports). Verwaltet wird der SF352-08 über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF352-08 arbeitet lüfterlos und damit geräuschlos, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF352-08 ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 8× FE-RJ45 + 2× 1G-Combo für günstige 10/100-Legacy-Anbindung.</p><p>Mit 10 Ports erreicht der SF352-08 eine Switching-Kapazität von 5,6 Gbit/s bei einer Weiterleitungsrate von 4,17 Mpps. Die Ports des SF352-08 sind reine Datenports ohne PoE-Einspeisung. Über Single-IP-Management lässt sich der SF352-08 gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF352-08 statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF352-08 unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF352-08 mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF352-08 ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf352-08;1,06;2,06;SF352-08;Cisco;standard;Stk;Cisco SF352-08 350 Managed Switch (L2) | Hexwaren;Original Cisco SF352-08 (Serie 350): gemanagter Layer-2-Switch, 8× FE-RJ45 + 2× 1G-Combo, Switching-Kapazität 5,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), Single-IP-Management, Limited Lifetime Warranty ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF352-08P;Cisco SF352-08P 350-Series Managed Switch (L2, SB-OS) – 8× FE-RJ45 (PoE+) + 2× 1G-Combo;<p>Der Cisco SF352-08P ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 8× FE-RJ45 (PoE+) + 2× 1G-Combo und 62-W-PoE+-Budget. Verwaltet wird der SF352-08P über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF352-08P arbeitet lüfterlos und damit geräuschlos, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF352-08P ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 8× FE-RJ45 (PoE+) + 2× 1G-Combo für günstige 10/100-Legacy-Anbindung.</p><p>Mit 10 Ports erreicht der SF352-08P eine Switching-Kapazität von 5,6 Gbit/s bei einer Weiterleitungsrate von 4,17 Mpps. Über sein PoE+-Budget von 62 W (802.3af/at) versorgt der SF352-08P IP-Telefone, WLAN-Access-Points und Kameras. Über Single-IP-Management lässt sich der SF352-08P gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF352-08P statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF352-08P unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF352-08P mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF352-08P ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf352-08p;1,16;2,16;SF352-08P;Cisco;standard;Stk;Cisco SF352-08P 350 Managed Switch (L2) | Hexwaren;Original Cisco SF352-08P (Serie 350): gemanagter Layer-2-Switch, 8× FE-RJ45 (PoE+) + 2× 1G-Combo, PoE+ 62 W, Switching-Kapazität 5,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), Single-IP-Management, Limited ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF352-08MP;Cisco SF352-08MP 350-Series Managed Switch (L2, SB-OS) – 8× FE-RJ45 (PoE+) + 2× 1G-Combo;<p>Der Cisco SF352-08MP ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 8× FE-RJ45 (PoE+) + 2× 1G-Combo und 128-W-PoE+-Budget. Verwaltet wird der SF352-08MP über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF352-08MP arbeitet lüfterlos und damit geräuschlos, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF352-08MP ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 8× FE-RJ45 (PoE+) + 2× 1G-Combo für günstige 10/100-Legacy-Anbindung.</p><p>Mit 10 Ports erreicht der SF352-08MP eine Switching-Kapazität von 5,6 Gbit/s bei einer Weiterleitungsrate von 4,17 Mpps. Über sein PoE+-Budget von 128 W (802.3af/at) versorgt der SF352-08MP IP-Telefone, WLAN-Access-Points und Kameras. Über Single-IP-Management lässt sich der SF352-08MP gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF352-08MP statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF352-08MP unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF352-08MP mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF352-08MP ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf352-08mp;1,16;2,16;SF352-08MP;Cisco;standard;Stk;Cisco SF352-08MP 350 Managed Switch (L2) | Hexwaren;Original Cisco SF352-08MP (Serie 350): gemanagter Layer-2-Switch, 8× FE-RJ45 (PoE+) + 2× 1G-Combo, PoE+ 128 W, Switching-Kapazität 5,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), Single-IP-Management, ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF350-24;Cisco SF350-24 350-Series Managed Switch (L2, SB-OS) – 24× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP;<p>Der Cisco SF350-24 ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 24× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP ohne PoE (reine Datenports). Verwaltet wird der SF350-24 über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-24 arbeitet lüfterlos und damit geräuschlos, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-24 ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 24× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP für günstige 10/100-Legacy-Anbindung.</p><p>Mit 28 Ports erreicht der SF350-24 eine Switching-Kapazität von 12,8 Gbit/s bei einer Weiterleitungsrate von 9,52 Mpps. Die Ports des SF350-24 sind reine Datenports ohne PoE-Einspeisung. Über Single-IP-Management lässt sich der SF350-24 gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-24 statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-24 unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-24 mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-24 ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-24;2,72;3,72;SF350-24;Cisco;standard;Stk;Cisco SF350-24 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-24 (Serie 350): gemanagter Layer-2-Switch, 24× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP, Switching-Kapazität 12,8 Gbit/s. Cisco-SB-OS (SNA/FindIT), Single-IP-Management, Limited ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF350-24P;Cisco SF350-24P 350-Series Managed Switch (L2, SB-OS) – 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP;<p>Der Cisco SF350-24P ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP und 185-W-PoE+-Budget. Verwaltet wird der SF350-24P über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-24P arbeitet mit aktiver Kühlung, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-24P ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP für günstige 10/100-Legacy-Anbindung.</p><p>Mit 28 Ports erreicht der SF350-24P eine Switching-Kapazität von 12,8 Gbit/s bei einer Weiterleitungsrate von 9,52 Mpps. Über sein PoE+-Budget von 185 W (802.3af/at inkl. 4× 60-W-PoE-Ports) versorgt der SF350-24P IP-Telefone, WLAN-Access-Points und Kameras. Über Single-IP-Management lässt sich der SF350-24P gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-24P statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-24P unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-24P mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-24P ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-24p;4,08;5,08;SF350-24P;Cisco;standard;Stk;Cisco SF350-24P 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-24P (Serie 350): gemanagter Layer-2-Switch, 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP, PoE+ 185 W, Switching-Kapazität 12,8 Gbit/s. Cisco-SB-OS (SNA/FindIT), ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF350-24MP;Cisco SF350-24MP 350-Series Managed Switch (L2, SB-OS) – 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP;<p>Der Cisco SF350-24MP ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP und 375-W-PoE+-Budget. Verwaltet wird der SF350-24MP über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-24MP arbeitet mit aktiver Kühlung, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-24MP ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP für günstige 10/100-Legacy-Anbindung.</p><p>Mit 28 Ports erreicht der SF350-24MP eine Switching-Kapazität von 12,8 Gbit/s bei einer Weiterleitungsrate von 9,52 Mpps. Über sein PoE+-Budget von 375 W (802.3af/at inkl. 4× 60-W-PoE-Ports) versorgt der SF350-24MP IP-Telefone, WLAN-Access-Points und Kameras. Über Single-IP-Management lässt sich der SF350-24MP gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-24MP statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-24MP unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-24MP mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-24MP ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-24mp;4,12;5,12;SF350-24MP;Cisco;standard;Stk;Cisco SF350-24MP 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-24MP (Serie 350): gemanagter Layer-2-Switch, 24× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP, PoE+ 375 W, Switching-Kapazität 12,8 Gbit/s. Cisco-SB-OS (SNA/FindIT), ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF350-48;Cisco SF350-48 350-Series Managed Switch (L2, SB-OS) – 48× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP;<p>Der Cisco SF350-48 ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 48× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP ohne PoE (reine Datenports). Verwaltet wird der SF350-48 über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-48 arbeitet lüfterlos und damit geräuschlos, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-48 ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 48× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP für günstige 10/100-Legacy-Anbindung.</p><p>Mit 52 Ports erreicht der SF350-48 eine Switching-Kapazität von 17,6 Gbit/s bei einer Weiterleitungsrate von 13,09 Mpps. Die Ports des SF350-48 sind reine Datenports ohne PoE-Einspeisung. Über Single-IP-Management lässt sich der SF350-48 gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-48 statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-48 unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-48 mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-48 ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-48;3,58;4,58;SF350-48;Cisco;standard;Stk;Cisco SF350-48 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-48 (Serie 350): gemanagter Layer-2-Switch, 48× FE-RJ45 + 2× 1G-Combo + 2× 1G-SFP, Switching-Kapazität 17,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), Single-IP-Management, Limited ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF350-48P;Cisco SF350-48P 350-Series Managed Switch (L2, SB-OS) – 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP;<p>Der Cisco SF350-48P ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP und 382-W-PoE+-Budget. Verwaltet wird der SF350-48P über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-48P arbeitet mit aktiver Kühlung, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-48P ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP für günstige 10/100-Legacy-Anbindung.</p><p>Mit 52 Ports erreicht der SF350-48P eine Switching-Kapazität von 17,6 Gbit/s bei einer Weiterleitungsrate von 13,09 Mpps. Über sein PoE+-Budget von 382 W (802.3af/at inkl. 8× 60-W-PoE-Ports) versorgt der SF350-48P IP-Telefone, WLAN-Access-Points und Kameras. Über Single-IP-Management lässt sich der SF350-48P gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-48P statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-48P unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-48P mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-48P ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-48p;5,59;6,59;SF350-48P;Cisco;standard;Stk;Cisco SF350-48P 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-48P (Serie 350): gemanagter Layer-2-Switch, 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP, PoE+ 382 W, Switching-Kapazität 17,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
SF350-48MP;Cisco SF350-48MP 350-Series Managed Switch (L2, SB-OS) – 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP;<p>Der Cisco SF350-48MP ist ein gemanagter Fast-Ethernet-Layer-2-Switch der Cisco-350-Serie (Small Business) für kleine Unternehmen und Filialen mit 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP und 740-W-PoE+-Budget. Verwaltet wird der SF350-48MP über eine Web-Oberfläche, die Smart Network Application (SNA), FindIT und CLI – ohne Abo-Lizenz.</p><p>Der SF350-48MP arbeitet mit aktiver Kühlung, unterstützt Single-IP-Management und ist mit Cisco Limited Lifetime Warranty abgedeckt.</p>;"<p>Der Cisco SF350-48MP ist ein gemanagter Fast-Ethernet-Layer-2-Switch aus der Cisco-350-Serie (Small Business) für kleine Unternehmen, Filialen und Einzelhandel mit 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP für günstige 10/100-Legacy-Anbindung.</p><p>Mit 52 Ports erreicht der SF350-48MP eine Switching-Kapazität von 17,6 Gbit/s bei einer Weiterleitungsrate von 13,09 Mpps. Über sein PoE+-Budget von 740 W (802.3af/at inkl. 8× 60-W-PoE-Ports) versorgt der SF350-48MP IP-Telefone, WLAN-Access-Points und Kameras. Über Single-IP-Management lässt sich der SF350-48MP gemeinsam mit weiteren 350-Switches unter einer Adresse verwalten. Als Layer-2-Switch beherrscht der SF350-48MP statisches IPv4-/IPv6-Routing (bis zu 990 statische Routen), jedoch kein dynamisches Routing.</p><p>Betrieben wird der SF350-48MP unter dem Cisco-Small-Business-Switch-Betriebssystem; Sicherheit bietet der SF350-48MP mit 802.1X, DHCP-Snooping, Dynamic ARP Inspection, IP Source Guard und ACLs, dazu bis zu 4.094 VLANs. Der SF350-48MP ist ein abgekündigtes Modell (End-of-Sale 2021), bleibt als Lagerware erhältlich, trägt Cisco Limited Lifetime Warranty und arbeitet im Temperaturbereich 0 bis 50 °C. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/sf350-48mp;5,61;6,61;SF350-48MP;Cisco;standard;Stk;Cisco SF350-48MP 350 Managed Switch (L2) | Hexwaren;Original Cisco SF350-48MP (Serie 350): gemanagter Layer-2-Switch, 48× FE-RJ45 (PoE+) + 2× 1G-Combo + 2× 1G-SFP, PoE+ 740 W, Switching-Kapazität 17,6 Gbit/s. Cisco-SB-OS (SNA/FindIT), ….;Netzwerk & Infrastruktur;Switches;Managed Switch (L2);TRUE;Y;Y
