Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL354A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL354A,,Switch,Layer,L2,2,Wertliste,Attribut
JL354A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL354A,,Switch,Port-Konfiguration,24× 10/100/1000BASE-T (ohne PoE) + 4× SFP+ (1/10G) (Uplink),4,Wertliste,Attribut
JL354A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL354A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL354A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL354A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL354A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
JL354A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL354A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
JL354A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
JL354A,,Switch,Stacking,Kein (eigenständiger Access-Switch),13,Wertliste,Attribut
JL354A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL354A,,Switch,Anwendung,Layer-2-/Basis-Layer-3-Campus-Access (ArubaOS-Switch) mit festen 10G-SFP+-Uplinks,15,Wertliste,Attribut
JL355A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL355A,,Switch,Layer,L2,2,Wertliste,Attribut
JL355A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL355A,,Switch,Port-Konfiguration,48× 10/100/1000BASE-T (ohne PoE) + 4× SFP+ (1/10G) (Uplink),4,Wertliste,Attribut
JL355A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL355A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL355A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL355A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL355A,,Switch,Durchsatz,112 Mpps,9,Wertliste,Attribut
JL355A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL355A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
JL355A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
JL355A,,Switch,Stacking,Kein (eigenständiger Access-Switch),13,Wertliste,Attribut
JL355A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL355A,,Switch,Anwendung,Layer-2-/Basis-Layer-3-Campus-Access (ArubaOS-Switch) mit festen 10G-SFP+-Uplinks,15,Wertliste,Attribut
JL356A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL356A,,Switch,Layer,L2,2,Wertliste,Attribut
JL356A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL356A,,Switch,Port-Konfiguration,"24× 10/100/1000BASE-T (Class 4 PoE+, 30 W) + 4× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL356A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL356A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL356A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL356A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL356A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
JL356A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL356A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
JL356A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
JL356A,,Switch,Stacking,Kein (eigenständiger Access-Switch),13,Wertliste,Attribut
JL356A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL356A,,Switch,Anwendung,Layer-2-/Basis-Layer-3-Campus-Access (ArubaOS-Switch) mit festen 10G-SFP+-Uplinks,15,Wertliste,Attribut
JL357A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL357A,,Switch,Layer,L2,2,Wertliste,Attribut
JL357A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JL357A,,Switch,Port-Konfiguration,"48× 10/100/1000BASE-T (Class 4 PoE+, 30 W) + 4× SFP+ (1/10G) (Uplink)",4,Wertliste,Attribut
JL357A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL357A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
JL357A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 370 W)",7,Wertliste,Attribut
JL357A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
JL357A,,Switch,Durchsatz,112 Mpps,9,Wertliste,Attribut
JL357A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL357A,,Switch,Stromversorgung,Internes Festnetzteil (nicht hot-swap),11,Wertliste,Attribut
JL357A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
JL357A,,Switch,Stacking,Kein (eigenständiger Access-Switch),13,Wertliste,Attribut
JL357A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JL357A,,Switch,Anwendung,Layer-2-/Basis-Layer-3-Campus-Access (ArubaOS-Switch) mit festen 10G-SFP+-Uplinks,15,Wertliste,Attribut
