Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
R8Q67A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8Q67A,,Switch,Layer,L2,2,Wertliste,Attribut
R8Q67A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R8Q67A,,Switch,Port-Konfiguration,24× 10/100/1000BASE-T (ohne PoE) + 4× SFP+ (1/10G) (Uplink),4,Wertliste,Attribut
R8Q67A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
R8Q67A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
R8Q67A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8Q67A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
R8Q67A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
R8Q67A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8Q67A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilslots (modular, N+1/N+N-Redundanz, mindestens 1 erforderlich, separat bestellt: JL085A 250 W / JL086A 680 W / JL087A 1.050 W)",11,Wertliste,Attribut
R8Q67A,,Switch,Kühlung,"2 Hot-Swap-Lüftertray-Slots (1 inkl., je 2 Lüfter)",12,Wertliste,Attribut
R8Q67A,,Switch,Stacking,"Ja (Aruba VSF, bis 8 Einheiten, über die 10G-SFP+-Uplinks)",13,Wertliste,Attribut
R8Q67A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
R8Q67A,,Switch,Anwendung,"Campus-Access (Layer 2, AOS-CX) ohne PoE mit modularen Hot-Swap-Netzteilen, durchgängigem MACsec-256 (Up- und Downlinks) und VSF-Stacking für resiliente Verkabelung",15,Wertliste,Attribut
R8V08A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8V08A,,Switch,Layer,L2,2,Wertliste,Attribut
R8V08A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R8V08A,,Switch,Port-Konfiguration,24× 10/100/1000BASE-T (ohne PoE) + 4× SFP+ (1/10G) (Uplink),4,Wertliste,Attribut
R8V08A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45, Access), 1/10 GbE (SFP+-Uplink)",5,Wertliste,Attribut
R8V08A,,Switch,Uplink-Ports,4× SFP+ (1/10G),6,Wertliste,Attribut
R8V08A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8V08A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
R8V08A,,Switch,Durchsatz,"95,2 Mpps",9,Wertliste,Attribut
R8V08A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8V08A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilslots (modular, N+1/N+N-Redundanz, mindestens 1 erforderlich, separat bestellt: JL085A 250 W / JL086A 680 W / JL087A 1.050 W)",11,Wertliste,Attribut
R8V08A,,Switch,Kühlung,"2 Hot-Swap-Lüftertray-Slots (1 inkl., je 2 Lüfter)",12,Wertliste,Attribut
