Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JL680A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL680A,,Switch,Layer,L2,2,Wertliste,Attribut
JL680A,,Switch,Portanzahl,10,3,Wertliste,Attribut
JL680A,,Switch,Port-Konfiguration,8× 10/100/1000 (RJ45) + 2× 1G SFP (Uplink),4,Wertliste,Attribut
JL680A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
JL680A,,Switch,Uplink-Ports,2× 1G SFP,6,Wertliste,Attribut
JL680A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL680A,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
JL680A,,Switch,Durchsatz,"14,88 Mpps",9,Wertliste,Attribut
JL680A,,Switch,Bauform,Desktop-/Wandmontage (kompakt),10,Wertliste,Attribut
JL680A,,Switch,Stromversorgung,Externes Steckernetzteil (im Lieferumfang),11,Wertliste,Attribut
JL680A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
JL680A,,Switch,Stacking,Nein (kein Stacking; Link-Aggregation über LACP),13,Wertliste,Attribut
JL680A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL680A,,Switch,Anwendung,"Smart-managed SMB-Zugang (Layer 2+, Aruba Instant On) mit statischem Routing, ACLs und cloud-basiertem Management",15,Wertliste,Attribut
JL681A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL681A,,Switch,Layer,L2,2,Wertliste,Attribut
JL681A,,Switch,Portanzahl,10,3,Wertliste,Attribut
JL681A,,Switch,Port-Konfiguration,"8× 10/100/1000 (RJ45, Class 4 PoE) + 2× 1G SFP (Uplink)",4,Wertliste,Attribut
JL681A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
JL681A,,Switch,Uplink-Ports,2× 1G SFP,6,Wertliste,Attribut
JL681A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 124 W)",7,Wertliste,Attribut
JL681A,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
JL681A,,Switch,Durchsatz,"14,88 Mpps",9,Wertliste,Attribut
JL681A,,Switch,Bauform,Desktop-/Wandmontage (kompakt),10,Wertliste,Attribut
JL681A,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
JL681A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
JL681A,,Switch,Stacking,Nein (kein Stacking; Link-Aggregation über LACP),13,Wertliste,Attribut
JL681A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL681A,,Switch,Anwendung,"Smart-managed SMB-Zugang (Layer 2+, Aruba Instant On) mit statischem Routing, ACLs und cloud-basiertem Management",15,Wertliste,Attribut
JL682A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL682A,,Switch,Layer,L2,2,Wertliste,Attribut
JL682A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL682A,,Switch,Port-Konfiguration,24× 10/100/1000 (RJ45) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
JL682A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL682A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL682A,,Switch,PoE,Nein,7,Wertliste,Attribut
JL682A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL682A,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
JL682A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL682A,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
JL682A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
JL682A,,Switch,Stacking,Nein (kein Stacking; Link-Aggregation über LACP),13,Wertliste,Attribut
JL682A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL682A,,Switch,Anwendung,"Smart-managed SMB-Zugang (Layer 2+, Aruba Instant On) mit statischem Routing, ACLs und cloud-basiertem Management",15,Wertliste,Attribut
JL683A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL683A,,Switch,Layer,L2,2,Wertliste,Attribut
JL683A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL683A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, Class 4 PoE) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
JL683A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JL683A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
JL683A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 195 W)",7,Wertliste,Attribut
JL683A,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
JL683A,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
JL683A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JL683A,,Switch,Stromversorgung,Internes Netzteil,11,Wertliste,Attribut
JL683A,,Switch,Kühlung,Lüftergekühlt (variable Lüfterdrehzahl),12,Wertliste,Attribut
JL683A,,Switch,Stacking,Nein (kein Stacking; Link-Aggregation über LACP),13,Wertliste,Attribut
JL683A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
JL683A,,Switch,Anwendung,"Smart-managed SMB-Zugang (Layer 2+, Aruba Instant On) mit statischem Routing, ACLs und cloud-basiertem Management",15,Wertliste,Attribut
JL684A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JL684A,,Switch,Layer,L2,2,Wertliste,Attribut
JL684A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JL684A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, Class 4 PoE) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
