Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N5K-C5548P,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5548P,,Switch,Layer,L2,2,Wertliste,Attribut
N5K-C5548P,,Switch,Portanzahl,32,3,Wertliste,Attribut
N5K-C5548P,,Switch,Port-Konfiguration,32× 1/10G-SFP+ (Ethernet/FCoE); 1 GEM-Steckplatz,4,Wertliste,Attribut
N5K-C5548P,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+; Ethernet/FCoE),5,Wertliste,Attribut
N5K-C5548P,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5548P,,Switch,Switching-Kapazität,960 Gbit/s,8,Wertliste,Attribut
N5K-C5548P,,Switch,Durchsatz,"714,24 Mpps",9,Wertliste,Attribut
N5K-C5548P,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N5K-C5548P,,Switch,Stromversorgung,2× redundant; AC (750 W),11,Wertliste,Attribut
N5K-C5548P,,Switch,Kühlung,Hot-Swap-Lüftermodul (redundant; Airflow wählbar: Front-to-Back/Back-to-Front),12,Wertliste,Attribut
N5K-C5548P,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5548P,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5548P,,Switch,Anwendung,"Data-Center Top-of-Rack (FCoE-Konvergenz) – 32× 1/10G-SFP+ (Ethernet/FCoE; natives FC nur via GEM, nicht Unified) plus 1 GEM-Steckplatz; FCoE; Layer 2 (Layer 3 optional via Daughter-Card); NX-OS mit vPC und bis 24 FEX; FabricPath; Jumbo bis 9216",15,Wertliste,Attribut
N5K-C5548UP,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5548UP,,Switch,Layer,L2,2,Wertliste,Attribut
N5K-C5548UP,,Switch,Portanzahl,32,3,Wertliste,Attribut
N5K-C5548UP,,Switch,Port-Konfiguration,32× Unified-SFP+ (1/10G Ethernet/FCoE oder 8/4/2/1G FC); 1 GEM-Steckplatz,4,Wertliste,Attribut
N5K-C5548UP,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+; Unified: Ethernet/FCoE oder 8/4/2/1G FC),5,Wertliste,Attribut
N5K-C5548UP,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5548UP,,Switch,Switching-Kapazität,960 Gbit/s,8,Wertliste,Attribut
N5K-C5548UP,,Switch,Durchsatz,"714,24 Mpps",9,Wertliste,Attribut
N5K-C5548UP,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N5K-C5548UP,,Switch,Stromversorgung,2× redundant; AC (750 W),11,Wertliste,Attribut
N5K-C5548UP,,Switch,Kühlung,Hot-Swap-Lüftermodul (redundant; Airflow wählbar: Front-to-Back/Back-to-Front),12,Wertliste,Attribut
N5K-C5548UP,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5548UP,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5548UP,,Switch,Anwendung,Data-Center Top-of-Rack mit LAN/SAN-Konvergenz – 32× Unified-SFP+ (1/10G Ethernet/FCoE oder 8/4/2/1G FC) plus 1 GEM-Steckplatz; FCoE; Layer 2 (Layer 3 optional via Daughter-Card); NX-OS mit vPC und bis 24 FEX; FabricPath; Jumbo bis 9216,15,Wertliste,Attribut
N5K-C5596UP,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5596UP,,Switch,Layer,L2,2,Wertliste,Attribut
N5K-C5596UP,,Switch,Portanzahl,48,3,Wertliste,Attribut
N5K-C5596UP,,Switch,Port-Konfiguration,48× Unified-SFP+ (1/10G Ethernet/FCoE oder 8/4/2/1G FC); 3 GEM-Steckplätze,4,Wertliste,Attribut
N5K-C5596UP,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+; Unified: Ethernet/FCoE oder 8/4/2/1G FC),5,Wertliste,Attribut
N5K-C5596UP,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5596UP,,Switch,Switching-Kapazität,1920 Gbit/s,8,Wertliste,Attribut
N5K-C5596UP,,Switch,Durchsatz,1428 Mpps,9,Wertliste,Attribut
N5K-C5596UP,,Switch,Bauform,19-Zoll-Rackmontage (2 HE),10,Wertliste,Attribut
N5K-C5596UP,,Switch,Stromversorgung,2× redundant; AC (1100 W; DC-Option),11,Wertliste,Attribut
