Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
WS-C4500X-16SFP+,Switch-Typ,Managed,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Layer,L3,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Portanzahl,16,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Port-Konfiguration,16× 10G-SFP+,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Port-Geschwindigkeit,10G,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,PoE,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Switching-Kapazität,bis 800 Gbit/s,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Durchsatz,bis 250 Mpps,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Bauform,19-Zoll-Rackmontage (1 HE),https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Stromversorgung,Redundante Hot-Swap-Netzteile (AC↔DC-Failover; Netzteil separat zu bestellen),https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Kühlung,Redundante Hot-Swap-Lüfter (Luftstrom Front-to-Back),https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
WS-C4500X-16SFP+,Stacking,Nein,https://www.cisco.com/c/en/us/products/collateral/switches/catalyst-4500-x-series-switches/data_sheet_c78-696791.html,datasheet,2026-06-29T03:56:54Z
