Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C4500X-16SFP+,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Portanzahl,16,3,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Port-Konfiguration,16× 10G-SFP+,4,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Switching-Kapazität,bis 800 Gbit/s,8,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Durchsatz,bis 250 Mpps,9,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Stromversorgung,Redundante Hot-Swap-Netzteile (AC↔DC-Failover; Netzteil separat zu bestellen),11,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Kühlung,Redundante Hot-Swap-Lüfter (Luftstrom Front-to-Back),12,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
WS-C4500X-16SFP+,,Switch,Anwendung,"Feste 10-Gigabit-Aggregation im Campus und Rechenzentrum (Layer-3); 16× 10G-SFP+-Switch mit Software-Image IP Base; MACsec (802.1AE), Cisco TrustSec und Flexible NetFlow; VSS- und EVN-Hochverfügbarkeit; Luftstrom Front-to-Back; verwaltet über Cisco IOS XE",15,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Port-Konfiguration,24× 10G-SFP+,4,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Switching-Kapazität,bis 800 Gbit/s,8,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Durchsatz,bis 250 Mpps,9,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Stromversorgung,Redundante Hot-Swap-Netzteile (AC↔DC-Failover; Netzteil separat zu bestellen),11,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Kühlung,Redundante Hot-Swap-Lüfter (Luftstrom Front-to-Back),12,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
WS-C4500X-24X-IPB,,Switch,Anwendung,"Feste 10-Gigabit-Aggregation im Campus und Rechenzentrum (Layer-3); 24× 10G-SFP+-Switch mit Software-Image IP Base; MACsec (802.1AE), Cisco TrustSec und Flexible NetFlow; VSS- und EVN-Hochverfügbarkeit; Luftstrom Front-to-Back; verwaltet über Cisco IOS XE",15,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Port-Konfiguration,24× 10G-SFP+,4,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Switching-Kapazität,bis 800 Gbit/s,8,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Durchsatz,bis 250 Mpps,9,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Stromversorgung,Redundante Hot-Swap-Netzteile (AC↔DC-Failover; Netzteil separat zu bestellen),11,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Kühlung,Redundante Hot-Swap-Lüfter (Luftstrom Front-to-Back),12,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
WS-C4500X-24X-ES,,Switch,Anwendung,"Feste 10-Gigabit-Aggregation im Campus und Rechenzentrum (Layer-3); 24× 10G-SFP+-Switch mit Software-Image Enterprise Services; MACsec (802.1AE), Cisco TrustSec und Flexible NetFlow; VSS- und EVN-Hochverfügbarkeit; Luftstrom Front-to-Back; verwaltet über Cisco IOS XE",15,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Portanzahl,32,3,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Port-Konfiguration,32× 10G-SFP+,4,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Port-Geschwindigkeit,10G,5,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,PoE,Nein,7,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Switching-Kapazität,bis 800 Gbit/s,8,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Durchsatz,bis 250 Mpps,9,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Stromversorgung,Redundante Hot-Swap-Netzteile (AC↔DC-Failover; Netzteil separat zu bestellen),11,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Kühlung,Redundante Hot-Swap-Lüfter (Luftstrom Front-to-Back),12,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Stacking,Nein,13,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
WS-C4500X-32SFP+,,Switch,Anwendung,"Feste 10-Gigabit-Aggregation im Campus und Rechenzentrum (Layer-3); 32× 10G-SFP+-Switch mit Software-Image IP Base; MACsec (802.1AE), Cisco TrustSec und Flexible NetFlow; VSS- und EVN-Hochverfügbarkeit; Luftstrom Front-to-Back; verwaltet über Cisco IOS XE",15,Wertliste,Attribut
WS-C4500X-40X-ES,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C4500X-40X-ES,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C4500X-40X-ES,,Switch,Portanzahl,40,3,Wertliste,Attribut
WS-C4500X-40X-ES,,Switch,Port-Konfiguration,40× 10G-SFP+,4,Wertliste,Attribut
