Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
QSFP-4SFP25-CU1M;Cisco QSFP-4SFP25-CU1M 100G QSFP28 zu 4× 25G SFP28 Breakout Twinax DAC — passiv, 1 m;<p>Das Cisco QSFP-4SFP25-CU1M ist ein originales passives Breakout-DAC-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als 4×25G über ein Meter überträgt.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Top-of-Rack-Anbindung von Servern. Als Cisco-Neuware versiegelt und mit Cisco Quality-ID.</p>;"<p>Das Cisco QSFP-4SFP25-CU1M ist ein passives Breakout-Direct-Attach-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als vier 25-Gigabit-Kanäle über ein Meter überträgt.</p><p>Auf der einen Seite sitzt ein fest konfektionierter QSFP28-Stecker, auf der anderen vier SFP28-Stecker; als passive Twinax-Baugruppe kommt das Kabel ohne eigene Stromversorgung aus und bietet eine kostengünstige 100G-zu-4×25G-Anbindung innerhalb und zwischen benachbarten Racks. Der Aufteilungspunkt liegt 0,33 m vom 100G-Ende entfernt.</p><p>Als geprüfte Cisco-Neuware ist das Kabel versiegelt, über die Cisco Quality-ID als Original erkennbar und in allen unterstützten QSFP-100G-Ports der Nexus-, Catalyst- und NCS-Plattformen einsetzbar. Originales Cisco-Direktanschlusskabel für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-4sfp25-cu1m;0,05;0,20;QSFP-4SFP25-CU1M;Cisco;standard;Stk;Cisco QSFP-4SFP25-CU1M 4×25G Breakout-DAC 1 m | Hexwaren;Original Cisco QSFP-4SFP25-CU1M 100G-QSFP28-zu-4x25G-SFP28 Breakout-Twinax-DAC kaufen — passiv, 1 m, ein QSFP28- und vier SFP28-Stecker. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
QSFP-4SFP25-CU2M;Cisco QSFP-4SFP25-CU2M 100G QSFP28 zu 4× 25G SFP28 Breakout Twinax DAC — passiv, 2 m;<p>Das Cisco QSFP-4SFP25-CU2M ist ein originales passives Breakout-DAC-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als 4×25G über zwei Meter überträgt.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Top-of-Rack-Anbindung von Servern. Als Cisco-Neuware versiegelt und mit Cisco Quality-ID.</p>;"<p>Das Cisco QSFP-4SFP25-CU2M ist ein passives Breakout-Direct-Attach-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als vier 25-Gigabit-Kanäle über zwei Meter überträgt.</p><p>Auf der einen Seite sitzt ein fest konfektionierter QSFP28-Stecker, auf der anderen vier SFP28-Stecker; als passive Twinax-Baugruppe kommt das Kabel ohne eigene Stromversorgung aus und bietet eine kostengünstige 100G-zu-4×25G-Anbindung innerhalb und zwischen benachbarten Racks. Der Aufteilungspunkt liegt 0,66 m vom 100G-Ende entfernt.</p><p>Als geprüfte Cisco-Neuware ist das Kabel versiegelt, über die Cisco Quality-ID als Original erkennbar und in allen unterstützten QSFP-100G-Ports der Nexus-, Catalyst- und NCS-Plattformen einsetzbar. Originales Cisco-Direktanschlusskabel für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-4sfp25-cu2m;0,05;0,20;QSFP-4SFP25-CU2M;Cisco;standard;Stk;Cisco QSFP-4SFP25-CU2M 4×25G Breakout-DAC 2 m | Hexwaren;Original Cisco QSFP-4SFP25-CU2M 100G-QSFP28-zu-4x25G-SFP28 Breakout-Twinax-DAC kaufen — passiv, 2 m, ein QSFP28- und vier SFP28-Stecker. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
QSFP-4SFP25-CU3M;Cisco QSFP-4SFP25-CU3M 100G QSFP28 zu 4× 25G SFP28 Breakout Twinax DAC — passiv, 3 m;<p>Das Cisco QSFP-4SFP25-CU3M ist ein originales passives Breakout-DAC-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als 4×25G über drei Meter überträgt.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Top-of-Rack-Anbindung von Servern. Als Cisco-Neuware versiegelt und mit Cisco Quality-ID.</p>;"<p>Das Cisco QSFP-4SFP25-CU3M ist ein passives Breakout-Direct-Attach-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als vier 25-Gigabit-Kanäle über drei Meter überträgt.</p><p>Auf der einen Seite sitzt ein fest konfektionierter QSFP28-Stecker, auf der anderen vier SFP28-Stecker; als passive Twinax-Baugruppe kommt das Kabel ohne eigene Stromversorgung aus und bietet eine kostengünstige 100G-zu-4×25G-Anbindung innerhalb und zwischen benachbarten Racks. Der Aufteilungspunkt liegt 1 m vom 100G-Ende entfernt.</p><p>Als geprüfte Cisco-Neuware ist das Kabel versiegelt, über die Cisco Quality-ID als Original erkennbar und in allen unterstützten QSFP-100G-Ports der Nexus-, Catalyst- und NCS-Plattformen einsetzbar. Originales Cisco-Direktanschlusskabel für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-4sfp25-cu3m;0,05;0,20;QSFP-4SFP25-CU3M;Cisco;standard;Stk;Cisco QSFP-4SFP25-CU3M 4×25G Breakout-DAC 3 m | Hexwaren;Original Cisco QSFP-4SFP25-CU3M 100G-QSFP28-zu-4x25G-SFP28 Breakout-Twinax-DAC kaufen — passiv, 3 m, ein QSFP28- und vier SFP28-Stecker. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
QSFP-4SFP25-CU4M;Cisco QSFP-4SFP25-CU4M 100G QSFP28 zu 4× 25G SFP28 Breakout Twinax DAC — passiv, 4 m;<p>Das Cisco QSFP-4SFP25-CU4M ist ein originales passives Breakout-DAC-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als 4×25G über vier Meter überträgt.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Top-of-Rack-Anbindung von Servern. Als Cisco-Neuware versiegelt und mit Cisco Quality-ID.</p>;"<p>Das Cisco QSFP-4SFP25-CU4M ist ein passives Breakout-Direct-Attach-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als vier 25-Gigabit-Kanäle über vier Meter überträgt.</p><p>Auf der einen Seite sitzt ein fest konfektionierter QSFP28-Stecker, auf der anderen vier SFP28-Stecker; als passive Twinax-Baugruppe kommt das Kabel ohne eigene Stromversorgung aus und bietet eine kostengünstige 100G-zu-4×25G-Anbindung innerhalb und zwischen benachbarten Racks. Der Aufteilungspunkt liegt 1,5 m vom 100G-Ende entfernt.</p><p>Als geprüfte Cisco-Neuware ist das Kabel versiegelt, über die Cisco Quality-ID als Original erkennbar und in allen unterstützten QSFP-100G-Ports der Nexus-, Catalyst- und NCS-Plattformen einsetzbar. Originales Cisco-Direktanschlusskabel für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-4sfp25-cu4m;0,05;0,20;QSFP-4SFP25-CU4M;Cisco;standard;Stk;Cisco QSFP-4SFP25-CU4M 4×25G Breakout-DAC 4 m | Hexwaren;Original Cisco QSFP-4SFP25-CU4M 100G-QSFP28-zu-4x25G-SFP28 Breakout-Twinax-DAC kaufen — passiv, 4 m, ein QSFP28- und vier SFP28-Stecker. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
QSFP-4SFP25-CU5M;Cisco QSFP-4SFP25-CU5M 100G QSFP28 zu 4× 25G SFP28 Breakout Twinax DAC — passiv, 5 m;<p>Das Cisco QSFP-4SFP25-CU5M ist ein originales passives Breakout-DAC-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als 4×25G über fünf Meter überträgt.</p><p>Ohne eigene Stromversorgung bietet es eine kostengünstige Top-of-Rack-Anbindung von Servern. Als Cisco-Neuware versiegelt und mit Cisco Quality-ID.</p>;"<p>Das Cisco QSFP-4SFP25-CU5M ist ein passives Breakout-Direct-Attach-Kupferkabel, das einen 100G-QSFP28-Port mit vier 25G-SFP28-Ports verbindet und 100 Gigabit Ethernet als vier 25-Gigabit-Kanäle über fünf Meter überträgt.</p><p>Auf der einen Seite sitzt ein fest konfektionierter QSFP28-Stecker, auf der anderen vier SFP28-Stecker; als passive Twinax-Baugruppe kommt das Kabel ohne eigene Stromversorgung aus und bietet eine kostengünstige 100G-zu-4×25G-Anbindung innerhalb und zwischen benachbarten Racks. Der Aufteilungspunkt liegt 2 m vom 100G-Ende entfernt.</p><p>Als geprüfte Cisco-Neuware ist das Kabel versiegelt, über die Cisco Quality-ID als Original erkennbar und in allen unterstützten QSFP-100G-Ports der Nexus-, Catalyst- und NCS-Plattformen einsetzbar. Originales Cisco-Direktanschlusskabel für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-4sfp25-cu5m;0,05;0,20;QSFP-4SFP25-CU5M;Cisco;standard;Stk;Cisco QSFP-4SFP25-CU5M 4×25G Breakout-DAC 5 m | Hexwaren;Original Cisco QSFP-4SFP25-CU5M 100G-QSFP28-zu-4x25G-SFP28 Breakout-Twinax-DAC kaufen — passiv, 5 m, ein QSFP28- und vier SFP28-Stecker. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
QSFP-100G-SR4-S;Cisco QSFP-100G-SR4-S 100GBASE-SR4 QSFP28 Modul — 850 nm MMF, MPO-12, 100 m OM4, DOM;<p>Das Cisco QSFP-100G-SR4-S ist ein originales 100GBASE-SR4 QSFP28-Modul und überträgt 100 Gigabit Ethernet bei 850 nm über parallele Multimode-Faser mit MPO-12-Anschluss.</p><p>Es erreicht bis zu 70 Meter über OM3 und 100 Meter über OM4/OM5, unterstützt Digital Optical Monitoring und eignet sich für 100G-Verbindungen im Rechenzentrum.</p>;"<p>Das Cisco QSFP-100G-SR4-S ist ein 100GBASE-SR4 QSFP28-Modul, das 100 Gigabit Ethernet bei 850 nm über zwölf parallele Multimode-Fasern mit MPO-12-Multifiber-Anschluss überträgt und damit hochbandbreitige 100G-Strecken im Rechenzentrum ermöglicht.</p><p>Über OM3-Faser erreicht das Modul bis zu 70 Meter und über OM4- bzw. OM5-Faser bis zu 100 Meter; das aggregierte 100-Gbit/s-Signal wird über vier parallele 25G-Lanes geführt. Der MPO-12-Stecker nutzt PC/UPC-Kontaktierung nach Cisco-Vorgabe.</p><p>Das Modul unterstützt Digital Optical Monitoring (DOM/DDM) zur Echtzeitüberwachung von Sende- und Empfangsleistung, Temperatur, Laser-Bias-Strom und Versorgungsspannung, ist im laufenden Betrieb steckbar und über die Cisco Quality-ID als geprüftes Original erkennbar. Im stromsparenden QSFP28-Formfaktor unterstützt es hohe Portdichten in modernen Cisco-Switches und -Routern. Originaler Cisco-Transceiver für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-100g-sr4-s;0,05;0,20;QSFP-100G-SR4-S;Cisco;standard;Stk;Cisco QSFP-100G-SR4-S 100GBASE-SR4 100m | Hexwaren;Original Cisco QSFP-100G-SR4-S 100GBASE-SR4 QSFP28 Modul kaufen — 850 nm Multimode, MPO-12, bis 70 m OM3 / 100 m OM4, mit DOM. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
QSFP-100G-SL4;Cisco QSFP-100G-SL4 100GBASE-SL4 Short Link QSFP28 Modul — 850 nm MMF, MPO-12, 30 m OM4;<p>Das Cisco QSFP-100G-SL4 ist ein originales Short-Link 100G-QSFP28-Modul und überträgt 100 Gigabit Ethernet bei 850 nm über parallele Multimode-Faser mit MPO-12-Anschluss.</p><p>Als kostenoptimierte Kurzstreckenvariante erreicht es bis zu 20 Meter über OM3 und 30 Meter über OM4/OM5 und unterstützt Digital Optical Monitoring — ideal für dichte In-Rack-Verbindungen.</p>;"<p>Das Cisco QSFP-100G-SL4 ist ein 100GBASE-SL4 Short-Link QSFP28-Modul, das 100 Gigabit Ethernet bei 850 nm über zwölf parallele Multimode-Fasern mit MPO-12-Anschluss überträgt und für besonders kurze, kostengünstige 100G-Strecken ausgelegt ist.</p><p>Über OM3-Faser erreicht das Modul bis zu 20 Meter und über OM4- bzw. OM5-Faser bis zu 30 Meter; das 100-Gbit/s-Signal wird über vier parallele 25G-Lanes geführt. Es eignet sich für dichte Verbindungen innerhalb einer Rack-Reihe im Rechenzentrum.</p><p>Das Modul unterstützt Digital Optical Monitoring (DOM/DDM) zur Echtzeitüberwachung von Sende- und Empfangsleistung, Temperatur, Laser-Bias-Strom und Versorgungsspannung, ist im laufenden Betrieb steckbar und über die Cisco Quality-ID als geprüftes Original erkennbar. Im stromsparenden QSFP28-Formfaktor unterstützt es hohe Portdichten in modernen Cisco-Switches und -Routern. Originaler Cisco-Transceiver für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-100g-sl4;0,05;0,20;QSFP-100G-SL4;Cisco;standard;Stk;Cisco QSFP-100G-SL4 Short Link 30 m OM4 | Hexwaren;Original Cisco QSFP-100G-SL4 Short-Link 100G QSFP28 Modul kaufen — 850 nm Multimode, MPO-12, bis 20 m OM3 / 30 m OM4, mit DOM. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
QSFP-100G-B20U4-I;Cisco QSFP-100G-B20U4-I 100G BiDi QSFP28 Modul — O-Band SMF, 20 km, industriell, DOM;<p>Das Cisco QSFP-100G-B20U4-I ist ein originales 100G-BiDi-QSFP28-Modul und überträgt 100 Gigabit Ethernet bidirektional über eine einzelne Singlemode-Faser im O-Band bis zu 20 Kilometer.</p><p>Es nutzt vier Lanes mit NRZ-Modulation, benötigt Host-RS-FEC, ist für den industriellen Temperaturbereich ausgelegt und arbeitet als Paar mit dem QSFP-100G-B20D4-I.</p>;"<p>Das Cisco QSFP-100G-B20U4-I ist ein 100-Gigabit-BiDi-QSFP28-Modul, das 100 Gbit/s bidirektional über eine einzelne dedizierte Singlemode-Faser bis zu 20 Kilometer überträgt und im O-Band mit geringer Faserdispersion und NRZ-Modulation arbeitet.</p><p>Das Modul nutzt vier Sender und Empfänger (das „4"" im Namen) mit komplementären Wellenlängensätzen im Bereich 1274–1309 nm in Sende- und Empfangsrichtung, benötigt Host-basierte RS-FEC und bildet mit dem QSFP-100G-B20D4-I ein abgestimmtes Paar.</p><p>Das Modul unterstützt Digital Optical Monitoring (DOM/DDM) zur Echtzeitüberwachung von Sende- und Empfangsleistung, Temperatur, Laser-Bias-Strom und Versorgungsspannung, ist im laufenden Betrieb steckbar und über die Cisco Quality-ID als geprüftes Original erkennbar. Im stromsparenden QSFP28-Formfaktor unterstützt es hohe Portdichten in modernen Cisco-Switches und -Routern. Originaler Cisco-Transceiver für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-100g-b20u4-i;0,05;0,20;QSFP-100G-B20U4-I;Cisco;standard;Stk;Cisco QSFP-100G-B20U4-I 100G BiDi 20 km | Hexwaren;Original Cisco QSFP-100G-B20U4-I 100G BiDi QSFP28 Modul kaufen — O-Band Singlemode, bidirektional bis 20 km, NRZ, Host-RS-FEC, industriell, mit DOM. Neu, versiegelt.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
QSFP-100G-B20D4-I;Cisco QSFP-100G-B20D4-I 100G BiDi QSFP28 Modul — O-Band SMF, 20 km, industriell, DOM;<p>Das Cisco QSFP-100G-B20D4-I ist ein originales 100G-BiDi-QSFP28-Modul und überträgt 100 Gigabit Ethernet bidirektional über eine einzelne Singlemode-Faser im O-Band bis zu 20 Kilometer.</p><p>Es nutzt vier Lanes mit NRZ-Modulation, benötigt Host-RS-FEC, ist für den industriellen Temperaturbereich ausgelegt und arbeitet als Paar mit dem QSFP-100G-B20U4-I.</p>;"<p>Das Cisco QSFP-100G-B20D4-I ist ein 100-Gigabit-BiDi-QSFP28-Modul, das 100 Gbit/s bidirektional über eine einzelne dedizierte Singlemode-Faser bis zu 20 Kilometer überträgt und im O-Band mit geringer Faserdispersion und NRZ-Modulation arbeitet.</p><p>Das Modul nutzt vier Sender und Empfänger (das „4"" im Namen) mit komplementären Wellenlängensätzen im Bereich 1274–1309 nm in Sende- und Empfangsrichtung, benötigt Host-basierte RS-FEC und bildet mit dem QSFP-100G-B20U4-I ein abgestimmtes Paar.</p><p>Das Modul unterstützt Digital Optical Monitoring (DOM/DDM) zur Echtzeitüberwachung von Sende- und Empfangsleistung, Temperatur, Laser-Bias-Strom und Versorgungsspannung, ist im laufenden Betrieb steckbar und über die Cisco Quality-ID als geprüftes Original erkennbar. Im stromsparenden QSFP28-Formfaktor unterstützt es hohe Portdichten in modernen Cisco-Switches und -Routern. Originaler Cisco-Transceiver für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-100g-b20d4-i;0,05;0,20;QSFP-100G-B20D4-I;Cisco;standard;Stk;Cisco QSFP-100G-B20D4-I 100G BiDi 20 km | Hexwaren;Original Cisco QSFP-100G-B20D4-I 100G BiDi QSFP28 Modul kaufen — O-Band Singlemode, bidirektional bis 20 km, NRZ, Host-RS-FEC, industriell, mit DOM. Neu, versiegelt.;Netzwerk & Infrastruktur;Transceivers & SFP Module;QSFP28;TRUE;Y;Y
QSFP-100G-CU1.5M;Cisco QSFP-100G-CU1.5M 100GBASE-CR4 QSFP28 Twinax DAC Kabel — passiv, 1,5 m;<p>Das Cisco QSFP-100G-CU1.5M ist ein originales passives 100GBASE-CR4 Twinax-DAC-Kupferkabel mit zwei fest konfektionierten QSFP28-Steckern und überträgt 100 Gigabit Ethernet über 1,5 Meter.</p><p>Ohne eigene Stromversorgung und werkseitig terminiert bietet es eine besonders kostengünstige 100G-Verbindung innerhalb und zwischen benachbarten Racks. Als Cisco-Neuware versiegelt und mit Cisco Quality-ID.</p>;"<p>Das Cisco QSFP-100G-CU1.5M ist ein passives QSFP-zu-QSFP Twinax-Direct-Attach-Kupferkabel nach 100GBASE-CR4 mit zwei fest konfektionierten QSFP28-Steckern, das 100 Gigabit Ethernet über 1,5 Meter überträgt und eine besonders kostengünstige 100G-Verbindung zwischen Cisco-QSFP-100G-Ports herstellt.</p><p>Als passive Baugruppe benötigt das Kabel keine eigene Stromversorgung und keine aktive Elektronik; es ist werkseitig terminiert, im laufenden Betrieb steckbar und verbindet zwei QSFP28-Ports direkt ohne separate Transceiver — ideal für Verbindungen innerhalb eines Racks und zwischen benachbarten Racks.</p><p>Als geprüfte Cisco-Neuware ist das Kabel versiegelt, über die Cisco Quality-ID als Original erkennbar und in allen unterstützten QSFP-100G-Ports der Nexus-, Catalyst- und NCS-Plattformen einsetzbar. Originales Cisco-Direktanschlusskabel für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/qsfp-100g-cu1.5m;0,05;0,20;QSFP-100G-CU1.5M;Cisco;standard;Stk;Cisco QSFP-100G-CU1.5M 100G QSFP Twinax DAC 1,5 m | Hexwaren;Original Cisco QSFP-100G-CU1.5M 100GBASE-CR4 QSFP28 Twinax-DAC-Kupferkabel kaufen — 100 Gbit/s, passiv, 1,5 m, zwei fest konfektionierte QSFP28-Stecker. Neu, versiegelt, mit Cisco Quality-ID.;Netzwerk & Infrastruktur;Transceivers & SFP Module;DAC Kabel;TRUE;Y;Y
