Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
R8P13A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8P13A,,Switch,Layer,L3,2,Wertliste,Attribut
R8P13A,,Switch,Portanzahl,54,3,Wertliste,Attribut
R8P13A,,Switch,Port-Konfiguration,48× 1/10/25G-SFP28 (Access) + 6× 40/100G-QSFP28 (Uplink),4,Wertliste,Attribut
R8P13A,,Switch,Port-Geschwindigkeit,"1/10/25 GbE (SFP28, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
R8P13A,,Switch,Uplink-Ports,6× 40/100G-QSFP28,6,Wertliste,Attribut
R8P13A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8P13A,,Switch,Switching-Kapazität,"3,2 Tbit/s",8,Wertliste,Attribut
R8P13A,,Switch,Durchsatz,2.000 Mpps,9,Wertliste,Attribut
R8P13A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8P13A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (800 W AC, N+1, im Bundle)",11,Wertliste,Attribut
R8P13A,,Switch,Kühlung,"6 feldaustauschbare Hot-Swap-Lüfter (N+1, Airflow front-to-back)",12,Wertliste,Attribut
R8P13A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
R8P13A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
R8P13A,,Switch,Anwendung,"Distributed-Services-Switch (DSS, Layer 3, AOS-CX) im Rechenzentrum mit integrierter AMD-Pensando-DPU für zustandsbehaftete Inline-Sicherheit (verteilte Firewall, Mikrosegmentierung, NAT, Verschlüsselung, Telemetrie) an jedem Zugriffsport, BGP-EVPN/VXLAN und VSX",15,Wertliste,Attribut
R8P14A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R8P14A,,Switch,Layer,L3,2,Wertliste,Attribut
R8P14A,,Switch,Portanzahl,54,3,Wertliste,Attribut
R8P14A,,Switch,Port-Konfiguration,48× 1/10/25G-SFP28 (Access) + 6× 40/100G-QSFP28 (Uplink),4,Wertliste,Attribut
R8P14A,,Switch,Port-Geschwindigkeit,"1/10/25 GbE (SFP28, Access), 40/100 GbE (QSFP28-Uplink)",5,Wertliste,Attribut
R8P14A,,Switch,Uplink-Ports,6× 40/100G-QSFP28,6,Wertliste,Attribut
R8P14A,,Switch,PoE,Nein,7,Wertliste,Attribut
R8P14A,,Switch,Switching-Kapazität,"3,2 Tbit/s",8,Wertliste,Attribut
R8P14A,,Switch,Durchsatz,2.000 Mpps,9,Wertliste,Attribut
R8P14A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R8P14A,,Switch,Stromversorgung,"2 feldaustauschbare Hot-Swap-Netzteile (800 W AC, N+1, im Bundle)",11,Wertliste,Attribut
R8P14A,,Switch,Kühlung,"6 feldaustauschbare Hot-Swap-Lüfter (N+1, Airflow back-to-front)",12,Wertliste,Attribut
R8P14A,,Switch,Stacking,"VSX (Aruba Virtual Switching Extension) – 2-Node-Hochverfügbarkeit, aktiv-aktiv mit synchronisiertem Forwarding-Zustand (MC-LAG)",13,Wertliste,Attribut
R8P14A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
