Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9263A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9263A,,Switch,Layer,L3,2,Wertliste,Attribut
J9263A,,Switch,Portanzahl,24,3,Wertliste,Attribut
J9263A,,Switch,Port-Konfiguration,20× 10/100/1000 (RJ45) + 4× Dual-Personality (RJ45 10/100/1000 oder SFP 1G) (Uplink),4,Wertliste,Attribut
J9263A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
J9263A,,Switch,Uplink-Ports,4× Dual-Personality (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9263A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9263A,,Switch,Switching-Kapazität,48 Gbit/s,8,Wertliste,Attribut
J9263A,,Switch,Durchsatz,"35,7 Mpps",9,Wertliste,Attribut
J9263A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9263A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (1× J9269A enthalten, lastverteilt redundant)",11,Wertliste,Attribut
J9263A,,Switch,Kühlung,"Lüftergekühlt (N+N-Hot-Swap-Lüftertray, front-to-back reversibel)",12,Wertliste,Attribut
J9263A,,Switch,Stacking,Kein (kein dedizierter Stacking-Bus; Ausfallsicherheit über HP-Switch-Meshing und Distributed Trunking),13,Wertliste,Attribut
J9263A,,Switch,Betriebstemperatur,5 bis 40 °C,14,Wertliste,Attribut
J9263A,,Switch,Anwendung,Managed Layer-3/4-Rechenzentrums-Server-Edge (ProVision) mit redundanten Hot-Swap-Netzteilen,15,Wertliste,Attribut
J9264A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9264A,,Switch,Layer,L3,2,Wertliste,Attribut
J9264A,,Switch,Portanzahl,28,3,Wertliste,Attribut
J9264A,,Switch,Port-Konfiguration,20× 10/100/1000 (RJ45) + 4× Dual-Personality (RJ45 10/100/1000 oder SFP 1G) + 4× SFP+ (10 GbE) (Uplink),4,Wertliste,Attribut
J9264A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
J9264A,,Switch,Uplink-Ports,4× SFP+ (10 GbE),6,Wertliste,Attribut
J9264A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9264A,,Switch,Switching-Kapazität,"101,8 Gbit/s",8,Wertliste,Attribut
J9264A,,Switch,Durchsatz,"75,7 Mpps",9,Wertliste,Attribut
J9264A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9264A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (1× J9269A enthalten, lastverteilt redundant)",11,Wertliste,Attribut
J9264A,,Switch,Kühlung,"Lüftergekühlt (N+N-Hot-Swap-Lüftertray, front-to-back reversibel)",12,Wertliste,Attribut
J9264A,,Switch,Stacking,Kein (kein dedizierter Stacking-Bus; Ausfallsicherheit über HP-Switch-Meshing und Distributed Trunking),13,Wertliste,Attribut
J9264A,,Switch,Betriebstemperatur,5 bis 40 °C,14,Wertliste,Attribut
J9264A,,Switch,Anwendung,Managed Layer-3/4-Rechenzentrums-Server-Edge (ProVision) mit redundanten Hot-Swap-Netzteilen,15,Wertliste,Attribut
J9265A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9265A,,Switch,Layer,L3,2,Wertliste,Attribut
J9265A,,Switch,Portanzahl,24,3,Wertliste,Attribut
J9265A,,Switch,Port-Konfiguration,24× SFP+ (10 GbE),4,Wertliste,Attribut
J9265A,,Switch,Port-Geschwindigkeit,10 GbE (SFP+),5,Wertliste,Attribut
J9265A,,Switch,Uplink-Ports,Alle 24 Ports als 10-GbE-SFP+-Uplinks nutzbar,6,Wertliste,Attribut
J9265A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9265A,,Switch,Switching-Kapazität,"322,8 Gbit/s",8,Wertliste,Attribut
J9265A,,Switch,Durchsatz,"240,2 Mpps",9,Wertliste,Attribut
J9265A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9265A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (1× J9269A enthalten, lastverteilt redundant)",11,Wertliste,Attribut
J9265A,,Switch,Kühlung,"Lüftergekühlt (N+N-Hot-Swap-Lüftertray, front-to-back reversibel)",12,Wertliste,Attribut
J9265A,,Switch,Stacking,Kein (kein dedizierter Stacking-Bus; Ausfallsicherheit über HP-Switch-Meshing und Distributed Trunking),13,Wertliste,Attribut
J9265A,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
J9265A,,Switch,Anwendung,Managed Layer-3/4-Rechenzentrums-Server-Edge (ProVision) mit redundanten Hot-Swap-Netzteilen,15,Wertliste,Attribut
J9451A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9451A,,Switch,Layer,L3,2,Wertliste,Attribut
J9451A,,Switch,Portanzahl,48,3,Wertliste,Attribut
J9451A,,Switch,Port-Konfiguration,44× 10/100/1000 (RJ45) + 4× Dual-Personality (RJ45 10/100/1000 oder SFP 1G) (Uplink),4,Wertliste,Attribut
J9451A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
J9451A,,Switch,Uplink-Ports,4× Dual-Personality (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9451A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9451A,,Switch,Switching-Kapazität,96 Gbit/s,8,Wertliste,Attribut
J9451A,,Switch,Durchsatz,"71,4 Mpps",9,Wertliste,Attribut
J9451A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9451A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (1× J9269A enthalten, lastverteilt redundant)",11,Wertliste,Attribut
J9451A,,Switch,Kühlung,"Lüftergekühlt (N+N-Hot-Swap-Lüftertray, front-to-back reversibel)",12,Wertliste,Attribut
J9451A,,Switch,Stacking,Kein (kein dedizierter Stacking-Bus; Ausfallsicherheit über HP-Switch-Meshing und Distributed Trunking),13,Wertliste,Attribut
J9451A,,Switch,Betriebstemperatur,5 bis 40 °C,14,Wertliste,Attribut
J9451A,,Switch,Anwendung,Managed Layer-3/4-Rechenzentrums-Server-Edge (ProVision) mit redundanten Hot-Swap-Netzteilen,15,Wertliste,Attribut
J9452A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9452A,,Switch,Layer,L3,2,Wertliste,Attribut
J9452A,,Switch,Portanzahl,52,3,Wertliste,Attribut
J9452A,,Switch,Port-Konfiguration,44× 10/100/1000 (RJ45) + 4× Dual-Personality (RJ45 10/100/1000 oder SFP 1G) + 4× SFP+ (10 GbE) (Uplink),4,Wertliste,Attribut
J9452A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
J9452A,,Switch,Uplink-Ports,4× SFP+ (10 GbE),6,Wertliste,Attribut
J9452A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9452A,,Switch,Switching-Kapazität,176 Gbit/s,8,Wertliste,Attribut
J9452A,,Switch,Durchsatz,"130,9 Mpps",9,Wertliste,Attribut
J9452A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9452A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (1× J9269A enthalten, lastverteilt redundant)",11,Wertliste,Attribut
J9452A,,Switch,Kühlung,"Lüftergekühlt (N+N-Hot-Swap-Lüftertray, front-to-back reversibel)",12,Wertliste,Attribut
