Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N5K-C5672UP,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5672UP,,Switch,Layer,L3,2,Wertliste,Attribut
N5K-C5672UP,,Switch,Portanzahl,54,3,Wertliste,Attribut
N5K-C5672UP,,Switch,Port-Konfiguration,48× 1/10G-SFP+ (16 Unified Ports: 10GbE/FCoE oder 8/4/2G FC) + 6× 40G-QSFP+,4,Wertliste,Attribut
N5K-C5672UP,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+, Access; 16 Unified Ports auch 8/4/2G FC), 40 GbE (QSFP+, Uplink)",5,Wertliste,Attribut
N5K-C5672UP,,Switch,Uplink-Ports,6× 40G-QSFP+,6,Wertliste,Attribut
N5K-C5672UP,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5672UP,,Switch,Switching-Kapazität,"1,44 Tbit/s",8,Wertliste,Attribut
N5K-C5672UP,,Switch,Durchsatz,1.071 Mpps,9,Wertliste,Attribut
N5K-C5672UP,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N5K-C5672UP,,Switch,Stromversorgung,2× redundant (1+1); AC (typ. 650 W / max. 1100 W),11,Wertliste,Attribut
N5K-C5672UP,,Switch,Kühlung,Hot-Swap-Lüftermodul (redundant; Airflow wählbar: Port-side/Fan-side Intake),12,Wertliste,Attribut
N5K-C5672UP,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5672UP,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5672UP,,Switch,Anwendung,"Data-Center Top-of-Rack mit LAN/SAN-Konvergenz – 48× 1/10G-SFP+ (16 Unified Ports: 10GbE/FCoE oder 8/4/2G FC) plus 6× 40G-QSFP+-Uplinks; VXLAN-Bridging/-Routing line-rate; FCoE; Layer 2/3; NX-OS mit vPC, 64-Wege-ECMP und bis 24 FEX; Jumbo bis 9216",15,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Layer,L3,2,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Portanzahl,54,3,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Port-Konfiguration,48× 10G-SFP+ (erste 24 auch 1G; letzte 24 Unified Ports: 16/8/4/2G FC) + 6× 40G-QSFP+,4,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+, Access; 24 Unified Ports auch 16/8/4/2G FC), 40 GbE (QSFP+, Uplink)",5,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Uplink-Ports,6× 40G-QSFP+,6,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Switching-Kapazität,"1,44 Tbit/s",8,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Durchsatz,1.071 Mpps,9,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Stromversorgung,2× redundant (1+1); AC (typ. 650 W / max. 1100 W),11,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Kühlung,Hot-Swap-Lüftermodul (redundant; Airflow wählbar: Port-side/Fan-side Intake),12,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5672UP-16G,,Switch,Anwendung,"Data-Center Top-of-Rack mit 16G-Fibre-Channel-Konvergenz – 48× 10G-SFP+ (erste 24 auch 1G; letzte 24 Unified Ports: 16/8/4/2G FC) plus 6× 40G-QSFP+-Uplinks; VXLAN-Bridging/-Routing line-rate; FCoE, 16G-FC-ISL bis 16 km; Layer 2/3; NX-OS mit vPC, 64-Wege-ECMP und bis 24 FEX; Jumbo bis 9216",15,Wertliste,Attribut
N5K-C56128P,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C56128P,,Switch,Layer,L3,2,Wertliste,Attribut
N5K-C56128P,,Switch,Portanzahl,52,3,Wertliste,Attribut
N5K-C56128P,,Switch,Port-Konfiguration,48× 1/10G-SFP+ + 4× 40G-QSFP+ (Basis-Chassis); 2 GEM-Steckplätze,4,Wertliste,Attribut
N5K-C56128P,,Switch,Port-Geschwindigkeit,"1/10 GbE (SFP+, Access), 40 GbE (QSFP+, Uplink)",5,Wertliste,Attribut
N5K-C56128P,,Switch,Uplink-Ports,4× 40G-QSFP+,6,Wertliste,Attribut
