Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
J9986A;HPE Aruba Networking 5400R zl2 J9986A Linecard – 24× Gig-T PoE+ für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9986A ist eine Linecard mit 24× Gig-T PoE+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9986A stellt 24× 10/100/1000 (RJ45, Class 4 PoE+, MACsec) bereit. Die J9986A speist angeschlossene Endgeräte per Power over Ethernet.</p><p>Die J9986A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9986A ist eine Linecard mit 24× Gig-T PoE+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 24× 10/100/1000 (RJ45, Class 4 PoE+, MACsec) stellt die J9986A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9986A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Die J9986A versorgt angeschlossene Geräte per Power over Ethernet; das Gesamt-PoE-Budget hängt von der Netzteilbestückung des Chassis ab.</p><p>Kompatibel ist die J9986A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9986a;3,50;5,50;J9986A;HP;standard;Stk;Aruba 5400R zl2 J9986A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9986A: Linecard (24× Gig-T PoE+, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9987A;HPE Aruba Networking 5400R zl2 J9987A Linecard – 24× Gig-T für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9987A ist eine Linecard mit 24× Gig-T für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9987A stellt 24× 10/100/1000 (RJ45, MACsec) bereit. Die J9987A ist auf reine Daten-Anbindung ohne PoE ausgelegt.</p><p>Die J9987A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9987A ist eine Linecard mit 24× Gig-T für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 24× 10/100/1000 (RJ45, MACsec) stellt die J9987A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9987A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Eine PoE-Einspeisung bietet die J9987A nicht.</p><p>Kompatibel ist die J9987A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9987a;3,50;5,50;J9987A;HP;standard;Stk;Aruba 5400R zl2 J9987A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9987A: Linecard (24× Gig-T, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9988A;HPE Aruba Networking 5400R zl2 J9988A Linecard – 24× SFP (1G) für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9988A ist eine Linecard mit 24× SFP (1G) für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9988A stellt 24× SFP (1G Glasfaser, MACsec) bereit. Die J9988A ist auf reine Daten-Anbindung ohne PoE ausgelegt.</p><p>Die J9988A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9988A ist eine Linecard mit 24× SFP (1G) für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 24× SFP (1G Glasfaser, MACsec) stellt die J9988A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9988A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Eine PoE-Einspeisung bietet die J9988A nicht.</p><p>Kompatibel ist die J9988A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9988a;3,50;5,50;J9988A;HP;standard;Stk;Aruba 5400R zl2 J9988A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9988A: Linecard (24× SFP (1G), MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9989A;HPE Aruba Networking 5400R zl2 J9989A Linecard – 12× Gig-T PoE+ + 12× SFP für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9989A ist eine Linecard mit 12× Gig-T PoE+ + 12× SFP für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9989A stellt 12× 10/100/1000 (RJ45, Class 4 PoE+) + 12× SFP (1G, MACsec) bereit. Die J9989A speist angeschlossene Endgeräte per Power over Ethernet.</p><p>Die J9989A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9989A ist eine Linecard mit 12× Gig-T PoE+ + 12× SFP für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 12× 10/100/1000 (RJ45, Class 4 PoE+) + 12× SFP (1G, MACsec) stellt die J9989A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9989A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Die J9989A versorgt angeschlossene Geräte per Power over Ethernet; das Gesamt-PoE-Budget hängt von der Netzteilbestückung des Chassis ab.</p><p>Kompatibel ist die J9989A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9989a;3,50;5,50;J9989A;HP;standard;Stk;Aruba 5400R zl2 J9989A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9989A: Linecard (12× Gig-T PoE+ + 12× SFP, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9990A;HPE Aruba Networking 5400R zl2 J9990A Linecard – 20× Gig-T PoE+ + 4× SFP+ für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9990A ist eine Linecard mit 20× Gig-T PoE+ + 4× SFP+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9990A stellt 20× 10/100/1000 (RJ45, Class 4 PoE+) + 4× SFP+ (1/10G, MACsec) bereit. Die J9990A speist angeschlossene Endgeräte per Power over Ethernet.</p><p>Die J9990A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9990A ist eine Linecard mit 20× Gig-T PoE+ + 4× SFP+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 20× 10/100/1000 (RJ45, Class 4 PoE+) + 4× SFP+ (1/10G, MACsec) stellt die J9990A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9990A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Die J9990A versorgt angeschlossene Geräte per Power over Ethernet; das Gesamt-PoE-Budget hängt von der Netzteilbestückung des Chassis ab.</p><p>Kompatibel ist die J9990A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9990a;3,50;5,50;J9990A;HP;standard;Stk;Aruba 5400R zl2 J9990A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9990A: Linecard (20× Gig-T PoE+ + 4× SFP+, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9991A;HPE Aruba Networking 5400R zl2 J9991A Linecard – 20× Gig-T PoE+ + 4× Smart Rate für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9991A ist eine Linecard mit 20× Gig-T PoE+ + 4× Smart Rate für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9991A stellt 20× 10/100/1000 (RJ45, Class 4 PoE+) + 4× HPE Smart Rate (1/2.5/5/10GBASE-T, Class 4 PoE+, MACsec) bereit. Die J9991A speist angeschlossene Endgeräte per Power over Ethernet.</p><p>Die J9991A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9991A ist eine Linecard mit 20× Gig-T PoE+ + 4× Smart Rate für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 20× 10/100/1000 (RJ45, Class 4 PoE+) + 4× HPE Smart Rate (1/2.5/5/10GBASE-T, Class 4 PoE+, MACsec) stellt die J9991A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9991A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Die J9991A versorgt angeschlossene Geräte per Power over Ethernet; das Gesamt-PoE-Budget hängt von der Netzteilbestückung des Chassis ab.</p><p>Kompatibel ist die J9991A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9991a;3,50;5,50;J9991A;HP;standard;Stk;Aruba 5400R zl2 J9991A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9991A: Linecard (20× Gig-T PoE+ + 4× Smart Rate, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9992A;HPE Aruba Networking 5400R zl2 J9992A Linecard – 20× Gig-T PoE+ + 1× QSFP+ für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9992A ist eine Linecard mit 20× Gig-T PoE+ + 1× QSFP+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9992A stellt 20× 10/100/1000 (RJ45, Class 4 PoE+) + 1× QSFP+ (40G, MACsec) bereit. Die J9992A speist angeschlossene Endgeräte per Power over Ethernet.</p><p>Die J9992A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9992A ist eine Linecard mit 20× Gig-T PoE+ + 1× QSFP+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 20× 10/100/1000 (RJ45, Class 4 PoE+) + 1× QSFP+ (40G, MACsec) stellt die J9992A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9992A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Die J9992A versorgt angeschlossene Geräte per Power over Ethernet; das Gesamt-PoE-Budget hängt von der Netzteilbestückung des Chassis ab.</p><p>Kompatibel ist die J9992A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9992a;3,50;5,50;J9992A;HP;standard;Stk;Aruba 5400R zl2 J9992A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9992A: Linecard (20× Gig-T PoE+ + 1× QSFP+, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9993A;HPE Aruba Networking 5400R zl2 J9993A Linecard – 8× 10-GbE SFP+ für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9993A ist eine Linecard mit 8× 10-GbE SFP+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9993A stellt 8× SFP+ (1/10G, MACsec) bereit. Die J9993A ist auf reine Daten-Anbindung ohne PoE ausgelegt.</p><p>Die J9993A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9993A ist eine Linecard mit 8× 10-GbE SFP+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 8× SFP+ (1/10G, MACsec) stellt die J9993A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9993A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Eine PoE-Einspeisung bietet die J9993A nicht.</p><p>Kompatibel ist die J9993A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9993a;3,50;5,50;J9993A;HP;standard;Stk;Aruba 5400R zl2 J9993A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9993A: Linecard (8× 10-GbE SFP+, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9995A;HPE Aruba Networking 5400R zl2 J9995A Linecard – 8× Smart Rate (10GBASE-T) PoE+ für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9995A ist eine Linecard mit 8× Smart Rate (10GBASE-T) PoE+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9995A stellt 8× HPE Smart Rate (1/2.5/5/10GBASE-T, Class 4 PoE+, MACsec) bereit. Die J9995A speist angeschlossene Endgeräte per Power over Ethernet.</p><p>Die J9995A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9995A ist eine Linecard mit 8× Smart Rate (10GBASE-T) PoE+ für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 8× HPE Smart Rate (1/2.5/5/10GBASE-T, Class 4 PoE+, MACsec) stellt die J9995A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9995A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Die J9995A versorgt angeschlossene Geräte per Power over Ethernet; das Gesamt-PoE-Budget hängt von der Netzteilbestückung des Chassis ab.</p><p>Kompatibel ist die J9995A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9995a;3,50;5,50;J9995A;HP;standard;Stk;Aruba 5400R zl2 J9995A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9995A: Linecard (8× Smart Rate (10GBASE-T) PoE+, MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
J9996A;HPE Aruba Networking 5400R zl2 J9996A Linecard – 2× QSFP+ (40G) für 5406R/5412R;<p>Die HPE Aruba Networking 5400R zl2 J9996A ist eine Linecard mit 2× QSFP+ (40G) für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R). Die J9996A stellt 2× QSFP+ (40G, MACsec) bereit. Die J9996A ist auf reine Daten-Anbindung ohne PoE ausgelegt.</p><p>Die J9996A trägt einen karteneigenen Forwarding-ASIC mit MACsec-Verschlüsselung, ist im laufenden Betrieb steckbar (hot-swap) und belegt einen zl2-Modul-Steckplatz des Chassis.</p>;"<p>Die HPE Aruba Networking 5400R zl2 J9996A ist eine Linecard mit 2× QSFP+ (40G) für die modularen Chassis der Aruba-5400R-zl2-Serie (5406R/5412R), betrieben unter ArubaOS-Switch und ausgelegt für Erweiterung und Ersatz im Chassis.</p><p>Mit 2× QSFP+ (40G, MACsec) stellt die J9996A ihre Anschlüsse bereit; die Weiterleitung übernimmt der karteneigene Forwarding-ASIC der J9996A mit durchgängiger MACsec-Verschlüsselung, sodass die Karte unabhängig zur Gesamtkapazität des Chassis beiträgt. Eine PoE-Einspeisung bietet die J9996A nicht.</p><p>Kompatibel ist die J9996A ausschließlich mit den Chassis der Serie Aruba 5400R zl2; sie benötigt ein kompatibles Chassis mit Management-Modul und ist kein eigenständiger Switch. Originaler HP-Switch für den professionellen Einsatz in HP-Netzwerkumgebungen.</p>";hpe-aruba/j9996a;3,50;5,50;J9996A;HP;standard;Stk;Aruba 5400R zl2 J9996A Linecard | Hexwaren;Original HPE Aruba Networking 5400R zl2 J9996A: Linecard (2× QSFP+ (40G), MACsec) für die modularen Chassis Aruba 5406R/5412R zl2, ArubaOS-Switch. Modul, Chassis separat.;Netzwerk & Infrastruktur;Switches;Aruba 5400R zl2 Modules;TRUE;Y;Y
