Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
WS-X45-SUP6-E,"200,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X45-SUP6L-E,"150,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X45-SUP7-E,"500,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X45-SUP7L-E,"400,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X45-SUP8-E,"1200,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X45-SUP8L-E,"900,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X45-SUP9-E,"2000,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4748-12X48U+E,"1500,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4748-UPOE+E,"1200,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4748-RJ45V+E,"800,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4748-RJ45-E,"500,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4748-SFP-E,"600,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4712-SFP+E,"700,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4724-SFP-E,"400,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
WS-X4712-SFP-E,"300,00","PROVISORISCH (Phase-1-Platzhalter, NICHT verankert): EoL-Cisco-Catalyst-4500-E-Modul (Class B, Chassis separat), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware. NICHT als Verkaufspreis verwenden.",provisorisch-Phase-1,(unanchored)
