Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
WS-X45-SUP6-E;Cisco WS-X45-SUP6-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP6-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 24 Gbit/s je Steckplatz. Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (2× 10G-X2 (oder 4× 1G-SFP via TwinGig)) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (abgekündigt (Sup6-E-Serie, End-of-Sale)). Hexwaren führt die WS-X45-SUP6-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP6-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP6-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP6-E als zentrale Supervisor-Engine mit 24 Gbit/s je Steckplatz; zugleich stellt die WS-X45-SUP6-E die Uplink-Ports (2× 10G-X2 (oder 4× 1G-SFP via TwinGig)) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP6-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP6-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP6-E ist ein abgekündigtes Modell (abgekündigt (Sup6-E-Serie, End-of-Sale)); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP6-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup6-e;7,00;9,50;WS-X45-SUP6-E;Cisco;standard;Stk;Cisco WS-X45-SUP6-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP6-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 24 Gbit/s je Steckplatz. Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X45-SUP6L-E;Cisco WS-X45-SUP6L-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP6L-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 24 Gbit/s je Steckplatz. Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (2× 10G-X2 (oder 4× 1G-SFP via TwinGig)) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 02.02.2015). Hexwaren führt die WS-X45-SUP6L-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP6L-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP6L-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP6L-E als zentrale Supervisor-Engine mit 24 Gbit/s je Steckplatz; zugleich stellt die WS-X45-SUP6L-E die Uplink-Ports (2× 10G-X2 (oder 4× 1G-SFP via TwinGig)) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP6L-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP6L-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP6L-E ist ein abgekündigtes Modell (End-of-Sale 02.02.2015); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP6L-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup6l-e;7,00;9,50;WS-X45-SUP6L-E;Cisco;standard;Stk;Cisco WS-X45-SUP6L-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP6L-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 24 Gbit/s je Steckplatz. Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X45-SUP7-E;Cisco WS-X45-SUP7-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP7-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 48 Gbit/s je Steckplatz (848 Gbit/s System). Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (4× 10G-SFP+ (oder 4× 1G-SFP)) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 31.10.2017). Hexwaren führt die WS-X45-SUP7-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP7-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP7-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP7-E als zentrale Supervisor-Engine mit 48 Gbit/s je Steckplatz (848 Gbit/s System); zugleich stellt die WS-X45-SUP7-E die Uplink-Ports (4× 10G-SFP+ (oder 4× 1G-SFP)) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP7-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP7-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP7-E ist ein abgekündigtes Modell (End-of-Sale 31.10.2017); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP7-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup7-e;7,00;9,50;WS-X45-SUP7-E;Cisco;standard;Stk;Cisco WS-X45-SUP7-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP7-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 48 Gbit/s je Steckplatz (848 Gbit/s System). Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X45-SUP7L-E;Cisco WS-X45-SUP7L-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP7L-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 48 Gbit/s je Steckplatz (520 Gbit/s System). Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (2× 10G-SFP+ oder 4× 1G-SFP) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 31.10.2018). Hexwaren führt die WS-X45-SUP7L-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP7L-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP7L-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP7L-E als zentrale Supervisor-Engine mit 48 Gbit/s je Steckplatz (520 Gbit/s System); zugleich stellt die WS-X45-SUP7L-E die Uplink-Ports (2× 10G-SFP+ oder 4× 1G-SFP) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP7L-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP7L-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP7L-E ist ein abgekündigtes Modell (End-of-Sale 31.10.2018); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP7L-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup7l-e;7,00;9,50;WS-X45-SUP7L-E;Cisco;standard;Stk;Cisco WS-X45-SUP7L-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP7L-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 48 Gbit/s je Steckplatz (520 Gbit/s System). Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X45-SUP8-E;Cisco WS-X45-SUP8-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP8-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 48 Gbit/s je Steckplatz (928 Gbit/s System). Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (bis 8× 10G-SFP+ (oder bis 8× 1G-SFP)) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 30.10.2020). Hexwaren führt die WS-X45-SUP8-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP8-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP8-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP8-E als zentrale Supervisor-Engine mit 48 Gbit/s je Steckplatz (928 Gbit/s System); zugleich stellt die WS-X45-SUP8-E die Uplink-Ports (bis 8× 10G-SFP+ (oder bis 8× 1G-SFP)) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP8-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP8-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP8-E ist ein abgekündigtes Modell (End-of-Sale 30.10.2020); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP8-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup8-e;7,00;9,50;WS-X45-SUP8-E;Cisco;standard;Stk;Cisco WS-X45-SUP8-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP8-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 48 Gbit/s je Steckplatz (928 Gbit/s System). Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X45-SUP8L-E;Cisco WS-X45-SUP8L-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP8L-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 48 Gbit/s je Steckplatz (560 Gbit/s System). Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (4× 10G-SFP+ oder 4× 1G-SFP) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 30.10.2020). Hexwaren führt die WS-X45-SUP8L-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP8L-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP8L-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP8L-E als zentrale Supervisor-Engine mit 48 Gbit/s je Steckplatz (560 Gbit/s System); zugleich stellt die WS-X45-SUP8L-E die Uplink-Ports (4× 10G-SFP+ oder 4× 1G-SFP) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP8L-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP8L-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP8L-E ist ein abgekündigtes Modell (End-of-Sale 30.10.2020); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP8L-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup8l-e;7,00;9,50;WS-X45-SUP8L-E;Cisco;standard;Stk;Cisco WS-X45-SUP8L-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP8L-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 48 Gbit/s je Steckplatz (560 Gbit/s System). Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X45-SUP9-E;Cisco WS-X45-SUP9-E Supervisor-Engine für Catalyst 4500-E;"<p>Die Cisco WS-X45-SUP9-E ist die zentrale Supervisor-Engine (Supervisor-Engine) für die modularen Catalyst 4500-E-Campus-Chassis, 48 Gbit/s je Steckplatz (928 Gbit/s System). Sie steuert Routing, Switching und Management des Chassis und stellt die Uplinks (bis 2× 40G-QSFP+ oder bis 4× 10G-SFP+) bereit.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 30.10.2021). Hexwaren führt die WS-X45-SUP9-E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X45-SUP9-E ist die zentrale Supervisor-Engine – Supervisor-Engine für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X45-SUP9-E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Routing, Switching und das Management des gesamten Chassis übernimmt die WS-X45-SUP9-E als zentrale Supervisor-Engine mit 48 Gbit/s je Steckplatz (928 Gbit/s System); zugleich stellt die WS-X45-SUP9-E die Uplink-Ports (bis 2× 40G-QSFP+ oder bis 4× 10G-SFP+) bereit. Im redundanzfähigen Chassis lässt sich die WS-X45-SUP9-E als aktives/standby-Paar betreiben, sodass der Betrieb beim Ausfall der aktiven Engine unterbrechungsfrei weiterläuft.</p><p>Kompatibel ist die WS-X45-SUP9-E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X45-SUP9-E ist ein abgekündigtes Modell (End-of-Sale 30.10.2021); als ungebrauchte Original-Hardware bleibt die WS-X45-SUP9-E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x45-sup9-e;7,00;9,50;WS-X45-SUP9-E;Cisco;standard;Stk;Cisco WS-X45-SUP9-E Supervisor-Engine | Hexwaren;Original Cisco WS-X45-SUP9-E: Supervisor-Engine für Catalyst 4500-E-Chassis, 48 Gbit/s je Steckplatz (928 Gbit/s System). Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X4748-12X48U+E;Cisco WS-X4748-12X48U+E Linecard für Catalyst 4500-E;"<p>Die Cisco WS-X4748-12X48U+E ist eine I/O-Linecard (Linecard) für die modularen Catalyst 4500-E-Campus-Chassis: 48 Ports (12× Multigigabit-RJ45 (100M-10G, UPOE) + 36× 10/100/1000-RJ45 (UPOE)), 48 Gbit/s je Steckplatz. Das Forwarding erbringt die im Chassis eingesetzte Supervisor-Engine.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 30.04.2017 (Catalyst 4500-E Linecards)). Hexwaren führt die WS-X4748-12X48U+E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X4748-12X48U+E ist eine I/O-Linecard – Linecard für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X4748-12X48U+E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Die WS-X4748-12X48U+E stellt 48 Ports bereit (12× Multigigabit-RJ45 (100M-10G, UPOE) + 36× 10/100/1000-RJ45 (UPOE)) und versorgt diese per Power over Ethernet (UPOE bis 60 W/Port (bis 1440 W)) und bindet diese mit 48 Gbit/s je Steckplatz an die zentrale Forwarding-Engine der Supervisor-Engine an; Layer-2-/Layer-3-Forwarding und Routing erbringt die im Chassis eingesetzte Supervisor-Engine, sodass die WS-X4748-12X48U+E selbst kein eigenes Betriebssystem trägt.</p><p>Kompatibel ist die WS-X4748-12X48U+E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X4748-12X48U+E ist ein abgekündigtes Modell (End-of-Sale 30.04.2017 (Catalyst 4500-E Linecards)); als ungebrauchte Original-Hardware bleibt die WS-X4748-12X48U+E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x4748-12x48u+e;6,00;8,50;WS-X4748-12X48U+E;Cisco;standard;Stk;Cisco WS-X4748-12X48U+E Linecard Catalyst 4500-E | Hexwaren;Original Cisco WS-X4748-12X48U+E: Linecard für Catalyst 4500-E-Chassis, 48 Ports (12× Multigigabit-RJ45 (100M-10G, UPOE) + 36× 10/100/1000-RJ45 (UPOE)), 48 Gbit/s je Steckplatz. Class-B-Modul, ….;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X4748-UPOE+E;Cisco WS-X4748-UPOE+E Linecard für Catalyst 4500-E;"<p>Die Cisco WS-X4748-UPOE+E ist eine I/O-Linecard (Linecard) für die modularen Catalyst 4500-E-Campus-Chassis: 48 Ports (48× 10/100/1000-RJ45 (UPOE)), 48 Gbit/s je Steckplatz. Das Forwarding erbringt die im Chassis eingesetzte Supervisor-Engine.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 30.04.2017 (Catalyst 4500-E Linecards)). Hexwaren führt die WS-X4748-UPOE+E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X4748-UPOE+E ist eine I/O-Linecard – Linecard für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X4748-UPOE+E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Die WS-X4748-UPOE+E stellt 48 Ports bereit (48× 10/100/1000-RJ45 (UPOE)) und versorgt diese per Power over Ethernet (UPOE bis 60 W/Port (bis 1440 W)) und bindet diese mit 48 Gbit/s je Steckplatz an die zentrale Forwarding-Engine der Supervisor-Engine an; Layer-2-/Layer-3-Forwarding und Routing erbringt die im Chassis eingesetzte Supervisor-Engine, sodass die WS-X4748-UPOE+E selbst kein eigenes Betriebssystem trägt.</p><p>Kompatibel ist die WS-X4748-UPOE+E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X4748-UPOE+E ist ein abgekündigtes Modell (End-of-Sale 30.04.2017 (Catalyst 4500-E Linecards)); als ungebrauchte Original-Hardware bleibt die WS-X4748-UPOE+E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x4748-upoe+e;6,00;8,50;WS-X4748-UPOE+E;Cisco;standard;Stk;Cisco WS-X4748-UPOE+E Linecard Catalyst 4500-E | Hexwaren;Original Cisco WS-X4748-UPOE+E: Linecard für Catalyst 4500-E-Chassis, 48 Ports (48× 10/100/1000-RJ45 (UPOE)), 48 Gbit/s je Steckplatz. Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
WS-X4748-RJ45V+E;Cisco WS-X4748-RJ45V+E Linecard für Catalyst 4500-E;"<p>Die Cisco WS-X4748-RJ45V+E ist eine I/O-Linecard (Linecard) für die modularen Catalyst 4500-E-Campus-Chassis: 48 Ports (48× 10/100/1000-RJ45 (PoE+)), 48 Gbit/s je Steckplatz. Das Forwarding erbringt die im Chassis eingesetzte Supervisor-Engine.</p><p>Class-B-Modul ohne eigenes Gehäuse; das Chassis ist separat erhältlich. Abgekündigt (End-of-Sale 30.04.2017 (Catalyst 4500-E Linecards)). Hexwaren führt die WS-X4748-RJ45V+E ausschließlich als ungebrauchte Original-Hardware.</p>";"<p>Die Cisco WS-X4748-RJ45V+E ist eine I/O-Linecard – Linecard für die modularen Catalyst 4500-E-Campus-Chassis (Cisco IOS XE bzw. IOS). Als Class-B-Modul ohne eigenes Gehäuse wird die WS-X4748-RJ45V+E in einen freien Steckplatz eines kompatiblen Catalyst 4500-E-Chassis eingesetzt und über dessen Backplane betrieben; das Chassis selbst ist separat erhältlich.</p><p>Die WS-X4748-RJ45V+E stellt 48 Ports bereit (48× 10/100/1000-RJ45 (PoE+)) und versorgt diese per Power over Ethernet (802.3af PoE / 802.3at PoE+ (30 W/Port)) und bindet diese mit 48 Gbit/s je Steckplatz an die zentrale Forwarding-Engine der Supervisor-Engine an; Layer-2-/Layer-3-Forwarding und Routing erbringt die im Chassis eingesetzte Supervisor-Engine, sodass die WS-X4748-RJ45V+E selbst kein eigenes Betriebssystem trägt.</p><p>Kompatibel ist die WS-X4748-RJ45V+E mit den Chassis der Serie Catalyst 4500-E; sie dient Erweiterung, Redundanz und Ersatz in bestehenden Catalyst 4500-E-Installationen. Die WS-X4748-RJ45V+E ist ein abgekündigtes Modell (End-of-Sale 30.04.2017 (Catalyst 4500-E Linecards)); als ungebrauchte Original-Hardware bleibt die WS-X4748-RJ45V+E für Ersatz und Erweiterung verfügbar. Originaler Cisco-Switch für den professionellen Einsatz in Cisco-Netzwerkumgebungen.</p>";cisco/ws-x4748-rj45v+e;6,00;8,50;WS-X4748-RJ45V+E;Cisco;standard;Stk;Cisco WS-X4748-RJ45V+E Linecard Catalyst 4500-E | Hexwaren;Original Cisco WS-X4748-RJ45V+E: Linecard für Catalyst 4500-E-Chassis, 48 Ports (48× 10/100/1000-RJ45 (PoE+)), 48 Gbit/s je Steckplatz. Class-B-Modul, Chassis separat. Ungebrauchte Original-Hardware.;Netzwerk & Infrastruktur;Switches;Cisco Catalyst 4500 Modules;TRUE;Y;Y
