Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N9K-C9808,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N9K-C9808,,Switch,Switching-Kapazität,"Bis zu 230,4 Tbit/s",8,Wertliste,Attribut
N9K-C9808,,Switch,Bauform,"Modularer Data-Center-Switch-Chassis (8 Linecard-Slots, 16 HE)",10,Wertliste,Attribut
N9K-C9808,,Switch,Stromversorgung,"9 Hot-Swap-Netzteile (6300 W AC/HV, 3 je Einschub; 3 Einschübe) bzw. 12× 4,4 kW DC, N+1-redundant",11,Wertliste,Attribut
N9K-C9808,,Switch,Kühlung,"Aktiv (4 Lüfter-Module/Fan-Trays, N+1-redundant, Airflow front-to-back)",12,Wertliste,Attribut
N9K-C9808,,Switch,Betriebstemperatur,bis 40 °C,14,Wertliste,Attribut
N9K-C9808,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N9K-C9808,,Switch,Steckplätze,10 (2 Supervisor + 8 I/O) + 8 Fabric-Steckplätze,16,Wertliste,Attribut
N9K-C9808,,Switch,Unterstützte Supervisor-Engines,N9K-C9800-SUP-A und N9K-C9800-SUP-B,17,Wertliste,Attribut
N9K-C9808,,Switch,Redundanz,"Supervisor 1+1, Fabric-Module (n+1, bis zu 8), Netzteil und Lüfter (alle hot-swap)",18,Wertliste,Attribut
N9K-C9804,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N9K-C9804,,Switch,Switching-Kapazität,"Bis zu 115,2 Tbit/s",8,Wertliste,Attribut
N9K-C9804,,Switch,Bauform,"Modularer Data-Center-Switch-Chassis (4 Linecard-Slots, 10 HE)",10,Wertliste,Attribut
N9K-C9804,,Switch,Stromversorgung,"6 Hot-Swap-Netzteile (6300 W AC/HV, 3 je Einschub; 2 Einschübe) bzw. 12× 4,4 kW DC, N+1-redundant",11,Wertliste,Attribut
N9K-C9804,,Switch,Kühlung,"Aktiv (4 Lüfter-Module/Fan-Trays, N+1-redundant, Airflow front-to-back)",12,Wertliste,Attribut
N9K-C9804,,Switch,Betriebstemperatur,bis 40 °C,14,Wertliste,Attribut
N9K-C9804,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N9K-C9804,,Switch,Steckplätze,6 (2 Supervisor + 4 I/O) + 8 Fabric-Steckplätze,16,Wertliste,Attribut
N9K-C9804,,Switch,Unterstützte Supervisor-Engines,N9K-C9800-SUP-A und N9K-C9800-SUP-B,17,Wertliste,Attribut
N9K-C9804,,Switch,Redundanz,"Supervisor 1+1, Fabric-Module (n+1), Netzteil und Lüfter (alle hot-swap)",18,Wertliste,Attribut
