Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
IE-5000-12S12P-10G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Layer,L2,2,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Portanzahl,28,3,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Port-Konfiguration,"12× SFP (100M/1G) + 12× PoE+-RJ45 (10/100/1000) + 4× SFP+ (1G/10G, Uplink)",4,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Port-Geschwindigkeit,100M/1G/10G,5,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Uplink-Ports,4× SFP+ (1G/10G),6,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,PoE,"Ja (PoE/PoE+, bis 360 W)",7,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Durchsatz,"95,24 Mpps",9,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Stromversorgung,"Redundante Hot-Swap-Netzteile (PWR-RGD-Serie, AC oder DC)",11,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Stacking,Ja,13,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Betriebstemperatur,-40 bis 75 °C,14,Wertliste,Attribut
IE-5000-12S12P-10G,,Switch,Anwendung,"Industrie-Aggregation/OT (Fertigung, Energie & Prozesssteuerung, ITS, Öl & Gas, Stadtüberwachung, Bergbau) – 12× SFP + 12× PoE+-RJ45 + 4× SFP+; 19-Zoll-Rack, lüfterlos, IP30, ATEX Class I Zone 2, -40 bis 75 °C; 12× PoE/PoE+ (bis 360 W); Ring-Resilienz REP/PRP/MRP/HSR; Präzisions-Timing GPS/GNSS/IRIG-B/PTPv2; Layer 2 (IP-Services-Upgrade auf L3 OSPF/EIGRP/BGPv4/IS-IS + MACsec, per Lizenz); Cisco IOS",15,Wertliste,Attribut
IE-5000-16S12P,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-5000-16S12P,,Switch,Layer,L2,2,Wertliste,Attribut
IE-5000-16S12P,,Switch,Portanzahl,28,3,Wertliste,Attribut
IE-5000-16S12P,,Switch,Port-Konfiguration,"12× SFP (100M/1G) + 12× PoE+-RJ45 (10/100/1000) + 4× SFP (1G, Uplink)",4,Wertliste,Attribut
IE-5000-16S12P,,Switch,Port-Geschwindigkeit,100M/1G,5,Wertliste,Attribut
IE-5000-16S12P,,Switch,Uplink-Ports,4× SFP (1G),6,Wertliste,Attribut
IE-5000-16S12P,,Switch,PoE,"Ja (PoE/PoE+, bis 360 W)",7,Wertliste,Attribut
IE-5000-16S12P,,Switch,Switching-Kapazität,56 Gbit/s,8,Wertliste,Attribut
IE-5000-16S12P,,Switch,Durchsatz,"41,67 Mpps",9,Wertliste,Attribut
IE-5000-16S12P,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
IE-5000-16S12P,,Switch,Stromversorgung,"Redundante Hot-Swap-Netzteile (PWR-RGD-Serie, AC oder DC)",11,Wertliste,Attribut
IE-5000-16S12P,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-5000-16S12P,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-5000-16S12P,,Switch,Betriebstemperatur,-40 bis 75 °C,14,Wertliste,Attribut
IE-5000-16S12P,,Switch,Anwendung,"Industrie-Aggregation/OT (Fertigung, Energie & Prozesssteuerung, ITS, Öl & Gas, Stadtüberwachung, Bergbau) – 12× SFP + 12× PoE+-RJ45 + 4× SFP; 19-Zoll-Rack, lüfterlos, IP30, ATEX Class I Zone 2, -40 bis 75 °C; 12× PoE/PoE+ (bis 360 W); Ring-Resilienz REP/PRP/MRP/HSR; Präzisions-Timing GPS/GNSS/IRIG-B/PTPv2; Layer 2 (IP-Services-Upgrade auf L3 OSPF/EIGRP/BGPv4/IS-IS + MACsec, per Lizenz); Cisco IOS",15,Wertliste,Attribut
