Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JC654A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JC654A,,Switch,Layer,L3,2,Wertliste,Attribut
JC654A,,Switch,Switching-Kapazität,"3,24 Tbit/s (Routing-/Switching-Kapazität; 1.920 Mpps Durchsatz)",8,Wertliste,Attribut
JC654A,,Switch,Bauform,19-Zoll-Rackmontage (10 HE),10,Wertliste,Attribut
JC654A,,Switch,Stromversorgung,"HPE 12500 2000-W-AC-Netzteile (JF429A) mit AC-Power-Entry-Modul JF426A, redundant",11,Wertliste,Attribut
JC654A,,Switch,Kühlung,HPE 12504 Lüftereinheit (JC664A),12,Wertliste,Attribut
JC654A,,Switch,Anwendung,"Rechenzentrums-Core (modularer Layer-3-Switch, HPE Comware v7; IRF, MDC, EVI)",15,Wertliste,Attribut
JC654A,,Switch,Steckplätze,4 I/O + 4 Switch-Fabric + 2 MPU-Steckplätze,16,Wertliste,Attribut
JC654A,,Switch,Unterstützte Supervisor-Engines,"HPE 12500 Main Processing Unit (JC072B) bzw. Type-A-MPU mit Comware v7 (JG497A), 2 Steckplätze",17,Wertliste,Attribut
JC654A,,Switch,Redundanz,"volle Hardware-Redundanz (Netzteil, Lüfter, MPU 1+1, Fabric), hot-swap-fähig",18,Wertliste,Attribut
JC655A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JC655A,,Switch,Layer,L3,2,Wertliste,Attribut
JC655A,,Switch,Switching-Kapazität,"3,24 Tbit/s (Routing-/Switching-Kapazität; 1.920 Mpps Durchsatz)",8,Wertliste,Attribut
JC655A,,Switch,Bauform,19-Zoll-Rackmontage (10 HE),10,Wertliste,Attribut
JC655A,,Switch,Stromversorgung,"HPE 12500 1800-W-DC-Netzteile (JC651A, -48…-60 V DC), redundant",11,Wertliste,Attribut
JC655A,,Switch,Kühlung,HPE 12504 Lüftereinheit (JC664A),12,Wertliste,Attribut
JC655A,,Switch,Anwendung,"Rechenzentrums-Core mit DC-Speisung (modularer Layer-3-Switch, HPE Comware v7)",15,Wertliste,Attribut
JC655A,,Switch,Steckplätze,4 I/O + 4 Switch-Fabric + 2 MPU-Steckplätze,16,Wertliste,Attribut
JC655A,,Switch,Unterstützte Supervisor-Engines,"HPE 12500 Main Processing Unit (JC072B) bzw. Type-A-MPU mit Comware v7 (JG497A), 2 Steckplätze",17,Wertliste,Attribut
JC655A,,Switch,Redundanz,"volle Hardware-Redundanz (Netzteil, Lüfter, MPU 1+1, Fabric), hot-swap-fähig",18,Wertliste,Attribut
JF431C,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JF431C,,Switch,Layer,L3,2,Wertliste,Attribut
JF431C,,Switch,Switching-Kapazität,"6,12 Tbit/s (Routing-/Switching-Kapazität; 3.840 Mpps Durchsatz)",8,Wertliste,Attribut
JF431C,,Switch,Bauform,19-Zoll-Rackmontage (22 HE),10,Wertliste,Attribut
JF431C,,Switch,Stromversorgung,"HPE 12500 2000-W-AC-Netzteile (JF429A) mit AC-Power-Entry-Modul JF426A, redundant",11,Wertliste,Attribut
JF431C,,Switch,Kühlung,obere und untere Lüftertrays (Airflow front-to-back),12,Wertliste,Attribut
JF431C,,Switch,Anwendung,"Rechenzentrums-Core (modularer Layer-3-Switch, HPE Comware v7; IRF, MDC, EVI)",15,Wertliste,Attribut
JF431C,,Switch,Steckplätze,8 I/O + 9 Switch-Fabric + 2 MPU-Steckplätze,16,Wertliste,Attribut
JF431C,,Switch,Unterstützte Supervisor-Engines,"HPE 12500 Main Processing Unit (JC072B) bzw. Type-A-MPU mit Comware v7 (JG497A), 2 Steckplätze",17,Wertliste,Attribut
JF431C,,Switch,Redundanz,"volle Hardware-Redundanz (Netzteil, Lüfter, MPU 1+1, Fabric), hot-swap-fähig",18,Wertliste,Attribut
JC652A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JC652A,,Switch,Layer,L3,2,Wertliste,Attribut
JC652A,,Switch,Switching-Kapazität,"6,12 Tbit/s (Routing-/Switching-Kapazität; 3.840 Mpps Durchsatz)",8,Wertliste,Attribut
JC652A,,Switch,Bauform,19-Zoll-Rackmontage (22 HE),10,Wertliste,Attribut
JC652A,,Switch,Stromversorgung,"HPE 12500 1800-W-DC-Netzteile (JC651A, -48…-60 V DC), redundant",11,Wertliste,Attribut
JC652A,,Switch,Kühlung,obere und untere Lüftertrays (Airflow front-to-back),12,Wertliste,Attribut
JC652A,,Switch,Anwendung,"Rechenzentrums-Core mit DC-Speisung (modularer Layer-3-Switch, HPE Comware v7)",15,Wertliste,Attribut
JC652A,,Switch,Steckplätze,8 I/O + 9 Switch-Fabric + 2 MPU-Steckplätze,16,Wertliste,Attribut
JC652A,,Switch,Unterstützte Supervisor-Engines,"HPE 12500 Main Processing Unit (JC072B) bzw. Type-A-MPU mit Comware v7 (JG497A), 2 Steckplätze",17,Wertliste,Attribut
JC652A,,Switch,Redundanz,"volle Hardware-Redundanz (Netzteil, Lüfter, MPU 1+1, Fabric), hot-swap-fähig",18,Wertliste,Attribut
JF430C,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JF430C,,Switch,Layer,L3,2,Wertliste,Attribut
JF430C,,Switch,Switching-Kapazität,"13,3 Tbit/s (Routing-/Switching-Kapazität; 8.640 Mpps Durchsatz)",8,Wertliste,Attribut
JF430C,,Switch,Bauform,19-Zoll-Rackmontage (38 HE),10,Wertliste,Attribut
JF430C,,Switch,Stromversorgung,"HPE 12500 2000-W-AC-Netzteile (JF429A) mit AC-Power-Entry-Modul JF426A, redundant",11,Wertliste,Attribut
JF430C,,Switch,Kühlung,obere und untere Lüftertrays (Airflow front-to-back),12,Wertliste,Attribut
JF430C,,Switch,Anwendung,"High-End-Rechenzentrums-Core (modularer Layer-3-Switch, HPE Comware v7)",15,Wertliste,Attribut
JF430C,,Switch,Steckplätze,18 I/O + 9 Switch-Fabric + 2 MPU-Steckplätze,16,Wertliste,Attribut
JF430C,,Switch,Unterstützte Supervisor-Engines,"HPE 12500 Main Processing Unit (JC072B) bzw. Type-A-MPU mit Comware v7 (JG497A), 2 Steckplätze",17,Wertliste,Attribut
JF430C,,Switch,Redundanz,"volle Hardware-Redundanz (Netzteil, Lüfter, MPU 1+1, Fabric), hot-swap-fähig",18,Wertliste,Attribut
JC653A,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
JC653A,,Switch,Layer,L3,2,Wertliste,Attribut
JC653A,,Switch,Switching-Kapazität,"13,3 Tbit/s (Routing-/Switching-Kapazität; 8.640 Mpps Durchsatz)",8,Wertliste,Attribut
JC653A,,Switch,Bauform,19-Zoll-Rackmontage (38 HE),10,Wertliste,Attribut
JC653A,,Switch,Stromversorgung,"HPE 12500 1800-W-DC-Netzteile (JC651A, -48…-60 V DC), redundant",11,Wertliste,Attribut
JC653A,,Switch,Kühlung,obere und untere Lüftertrays (Airflow front-to-back),12,Wertliste,Attribut
JC653A,,Switch,Anwendung,"High-End-Rechenzentrums-Core mit DC-Speisung (modularer Layer-3-Switch, HPE Comware v7)",15,Wertliste,Attribut
JC653A,,Switch,Steckplätze,18 I/O + 9 Switch-Fabric + 2 MPU-Steckplätze,16,Wertliste,Attribut
JC653A,,Switch,Unterstützte Supervisor-Engines,"HPE 12500 Main Processing Unit (JC072B) bzw. Type-A-MPU mit Comware v7 (JG497A), 2 Steckplätze",17,Wertliste,Attribut
