Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
IE-1000-4T1T-LM,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Layer,L2,2,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Portanzahl,5,3,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Port-Konfiguration,"4× FE-RJ45 (10/100) + 1× RJ45 (10/100/1000, Uplink)",4,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Port-Geschwindigkeit,"10/100 (Access), 1G (Uplink)",5,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Uplink-Ports,1× 10/100/1000-RJ45,6,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Durchsatz,Line-Rate (alle Ports/Paketgrößen),9,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Stromversorgung,"Redundante Spannungseinspeisung (DC), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Betriebstemperatur,-20 bis 70 °C,14,Wertliste,Attribut
IE-1000-4T1T-LM,,Switch,Anwendung,"Industrie / Einstieg-OT (Fabrikautomation, ITS, Stadtüberwachung, Gebäudeautomation, M2M) – 4× FE-RJ45 + 1× RJ45; DIN-Schiene, lüfterlos, IP30, ATEX Class I Zone 2, -20 bis 70 °C; schlank verwaltet (Cisco Device Manager, SNMP/Syslog/PnP); EtherNet/IP (CIP), RSTP/MSTP, 802.1x/MAB, IGMP-/DHCP-Snooping, EtherChannel; Layer 2; SFP-Uplinks bis 80 km",15,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Layer,L2,2,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Portanzahl,8,3,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Port-Konfiguration,"6× FE-RJ45 (10/100) + 2× RJ45 (10/100/1000, Uplink)",4,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Port-Geschwindigkeit,"10/100 (Access), 1G (Uplink)",5,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Uplink-Ports,2× 10/100/1000-RJ45,6,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Durchsatz,Line-Rate (alle Ports/Paketgrößen),9,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Stromversorgung,"Redundante Spannungseinspeisung (DC), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Betriebstemperatur,-20 bis 70 °C,14,Wertliste,Attribut
IE-1000-6T2T-LM,,Switch,Anwendung,"Industrie / Einstieg-OT (Fabrikautomation, ITS, Stadtüberwachung, Gebäudeautomation, M2M) – 6× FE-RJ45 + 2× RJ45; DIN-Schiene, lüfterlos, IP30, ATEX Class I Zone 2, -20 bis 70 °C; schlank verwaltet (Cisco Device Manager, SNMP/Syslog/PnP); EtherNet/IP (CIP), RSTP/MSTP, 802.1x/MAB, IGMP-/DHCP-Snooping, EtherChannel; Layer 2; SFP-Uplinks bis 80 km",15,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Layer,L2,2,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Portanzahl,6,3,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Port-Konfiguration,"4× FE-RJ45 (10/100, PoE/PoE+) + 2× SFP (1G, Uplink)",4,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Port-Geschwindigkeit,"10/100 (Access), 1G (Uplink)",5,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Uplink-Ports,2× SFP (1G),6,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,PoE,"Ja (PoE/PoE+, bis 120 W)",7,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Durchsatz,Line-Rate (alle Ports/Paketgrößen),9,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Stromversorgung,"Redundante Spannungseinspeisung (DC), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Betriebstemperatur,-40 bis 70 °C,14,Wertliste,Attribut
IE-1000-4P2S-LM,,Switch,Anwendung,"Industrie / Einstieg-OT (Fabrikautomation, ITS, Stadtüberwachung, Gebäudeautomation, M2M) – 4× FE-RJ45 + 2× SFP; DIN-Schiene, lüfterlos, IP30, ATEX Class I Zone 2, -40 bis 70 °C; schlank verwaltet (Cisco Device Manager, SNMP/Syslog/PnP); EtherNet/IP (CIP), RSTP/MSTP, 802.1x/MAB, IGMP-/DHCP-Snooping, EtherChannel; Layer 2; SFP-Uplinks bis 80 km",15,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Layer,L2,2,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Portanzahl,10,3,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Port-Konfiguration,"8× FE-RJ45 (10/100, PoE/PoE+) + 2× SFP (1G, Uplink)",4,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Port-Geschwindigkeit,"10/100 (Access), 1G (Uplink)",5,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Uplink-Ports,2× SFP (1G),6,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,PoE,"Ja (PoE/PoE+, bis 180 W)",7,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Switching-Kapazität,"5,6 Gbit/s",8,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Durchsatz,Line-Rate (alle Ports/Paketgrößen),9,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Stromversorgung,"Redundante Spannungseinspeisung (DC), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Betriebstemperatur,-40 bis 70 °C,14,Wertliste,Attribut
IE-1000-8P2S-LM,,Switch,Anwendung,"Industrie / Einstieg-OT (Fabrikautomation, ITS, Stadtüberwachung, Gebäudeautomation, M2M) – 8× FE-RJ45 + 2× SFP; DIN-Schiene, lüfterlos, IP30, ATEX Class I Zone 2, -40 bis 70 °C; schlank verwaltet (Cisco Device Manager, SNMP/Syslog/PnP); EtherNet/IP (CIP), RSTP/MSTP, 802.1x/MAB, IGMP-/DHCP-Snooping, EtherChannel; Layer 2; SFP-Uplinks bis 80 km",15,Wertliste,Attribut
