Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C3132Q-40GE,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Portanzahl,32,3,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Port-Konfiguration,"32× 40G-QSFP+ (Port 1 alternativ vier 10G-SFP+, gemultiplext)",4,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Port-Geschwindigkeit,40 GbE (QSFP+; 40G nativ oder 10G-Breakout),5,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Switching-Kapazität,"2,5 Tbit/s",8,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Durchsatz,1.400 Mpps,9,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Stromversorgung,"AC (100–240 V) oder DC (−40 bis −72 V), N+1-redundant",11,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Kühlung,"3+1-redundant, Airflow wählbar: Port-side Intake/Exhaust",12,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C3132Q-40GE,,Switch,Anwendung,"Data-Center 40-Gigabit-Spine/Top-of-Rack (einheitliche 32× 40G-QSFP+, ohne Access/Uplink-Trennung; 40G nativ oder 10G-Breakout) – Layer 2/3, Line-Rate; Cisco NX-OS mit vPC-Hochverfügbarkeit, 64-Wege-ECMP und VXLAN (LAN-Enterprise-Lizenz); Jumbo-Frames bis 9216",15,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Portanzahl,32,3,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Port-Konfiguration,"32× 40G-QSFP+ (Port 1 alternativ vier 10G-SFP+, gemultiplext)",4,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Port-Geschwindigkeit,40 GbE (QSFP+; 40G nativ oder 10G-Breakout),5,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Switching-Kapazität,"2,5 Tbit/s",8,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Durchsatz,1.400 Mpps,9,Wertliste,Attribut
N3K-C3132Q-40GX,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
