Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JQ074A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JQ074A,,Switch,Layer,L3,2,Wertliste,Attribut
JQ074A,,Switch,Portanzahl,58,3,Wertliste,Attribut
JQ074A,,Switch,Port-Konfiguration,48× 25G SFP28 + 8× 100G QSFP28 + 2× 1G SFP,4,Wertliste,Attribut
JQ074A,,Switch,Port-Geschwindigkeit,"25 GbE (SFP28), 100 GbE (QSFP28), 1 GbE (SFP)",5,Wertliste,Attribut
JQ074A,,Switch,Uplink-Ports,kein dedizierter Uplink (alle Ports gleichwertig nutzbar),6,Wertliste,Attribut
JQ074A,,Switch,PoE,Nein,7,Wertliste,Attribut
JQ074A,,Switch,Switching-Kapazität,4 Tbit/s,8,Wertliste,Attribut
JQ074A,,Switch,Durchsatz,2.024 Mpps,9,Wertliste,Attribut
JQ074A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JQ074A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JQ074A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JQ074A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 10 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JQ074A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JQ074A,,Switch,Anwendung,"High-Density-Rechenzentrums-Spine/Leaf (Layer 3, HPE Comware) mit 25/100-GbE, EVPN/VXLAN, MPLS und IRF-Stacking",15,Wertliste,Attribut
JQ075A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JQ075A,,Switch,Layer,L3,2,Wertliste,Attribut
JQ075A,,Switch,Portanzahl,2,3,Wertliste,Attribut
JQ075A,,Switch,Port-Konfiguration,"2× 100G QSFP28 (fest) + zwei Modulschächte (optional, separat bestückbar)",4,Wertliste,Attribut
JQ075A,,Switch,Port-Geschwindigkeit,"100 GbE (QSFP28, fest); modulabhängig 10/25/40/100 GbE",5,Wertliste,Attribut
JQ075A,,Switch,Uplink-Ports,kein dedizierter Uplink (alle Ports gleichwertig nutzbar),6,Wertliste,Attribut
JQ075A,,Switch,PoE,Nein,7,Wertliste,Attribut
