Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C2960S-F48FPS-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Portanzahl,52,3,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Port-Konfiguration,48× FE-RJ45 (PoE+) + 4× 1G-SFP,4,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,PoE,"Ja – PoE+ (802.3af/at), 740 W (bis 30 W/Port)",7,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Switching-Kapazität,16 Gbit/s,8,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Durchsatz,"13,1 Mpps",9,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Stacking,"Ja – FlexStack (optional, bis zu 4 Einheiten, 20 Gbit/s)",13,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C2960S-F48FPS-L,,Switch,Anwendung,"Enterprise-/Campus-Zugang (Layer-2-Access (LAN Base), Fast-Ethernet 10/100); PoE+-Versorgung für IP-Telefone, WLAN-Access-Points und Kameras; per Cisco FlexStack bis 4 Einheiten stapelbar; verwaltet über Cisco IOS (CLI) und Web-UI; Original-Ersatz-Hardware für bestehende 10/100-Standorte",15,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Portanzahl,52,3,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Port-Konfiguration,48× FE-RJ45 (PoE+) + 4× 1G-SFP,4,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Port-Geschwindigkeit,100M (Uplink 1G),5,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,PoE,"Ja – PoE+ (802.3af/at), 370 W (bis 30 W/Port)",7,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Switching-Kapazität,16 Gbit/s,8,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Durchsatz,"13,1 Mpps",9,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Stacking,"Ja – FlexStack (optional, bis zu 4 Einheiten, 20 Gbit/s)",13,Wertliste,Attribut
WS-C2960S-F48LPS-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
