Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
S0F79A,Switch-Typ,Managed,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Layer,L2,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Portanzahl,10,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Port-Konfiguration,"8× 10/100/1000 (RJ45, PoE+) + 2× 1000BASE-X SFP (Uplink)",https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Uplink-Ports,2× 1000BASE-X SFP,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port; Gesamt-PoE-Budget abhängig von der Netzteilbestückung)",https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Switching-Kapazität,20 Gbit/s,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Durchsatz,15 Mpps,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Bauform,"Kompakt (1 HE, halbe Breite)",https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Stromversorgung,"Internes Festnetzteil (AC), lüfterlos",https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Kühlung,Lüfterlos (passiv gekühlt),https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Betriebstemperatur,-5 bis 45 °C,https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
S0F79A,Anwendung,"Kompakter gemanagter Campus-Access (Layer 2, HPE Comware) mit Gigabit-PoE+, statischem/RIP-Routing und IRF-Stacking",https://www.hpe.com/psnow/doc/a50007006enw,datasheet,2026-07-01T23:22:05Z
