Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JH145A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH145A,,Switch,Layer,L3,2,Wertliste,Attribut
JH145A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JH145A,,Switch,Port-Konfiguration,24× 10/100/1000 (RJ45) + 4× 10G SFP+ (Uplink),4,Wertliste,Attribut
JH145A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JH145A,,Switch,Uplink-Ports,4× 10G SFP+,6,Wertliste,Attribut
JH145A,,Switch,PoE,Nein,7,Wertliste,Attribut
JH145A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
JH145A,,Switch,Durchsatz,214 Mpps,9,Wertliste,Attribut
JH145A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH145A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH145A,,Switch,Kühlung,Lüftergekühlt (Airflow front-to-back),12,Wertliste,Attribut
JH145A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH145A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH145A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem dynamischem Routing und IRF-Stacking",15,Wertliste,Attribut
JH146A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH146A,,Switch,Layer,L3,2,Wertliste,Attribut
JH146A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JH146A,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ45) + 4× 10G SFP+ (Uplink),4,Wertliste,Attribut
JH146A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JH146A,,Switch,Uplink-Ports,4× 10G SFP+,6,Wertliste,Attribut
JH146A,,Switch,PoE,Nein,7,Wertliste,Attribut
JH146A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
JH146A,,Switch,Durchsatz,250 Mpps,9,Wertliste,Attribut
JH146A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH146A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH146A,,Switch,Kühlung,Lüftergekühlt (Airflow front-to-back),12,Wertliste,Attribut
JH146A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH146A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH146A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem dynamischem Routing und IRF-Stacking",15,Wertliste,Attribut
JH147A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH147A,,Switch,Layer,L3,2,Wertliste,Attribut
JH147A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JH147A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, PoE+) + 4× 10G SFP+ (Uplink)",4,Wertliste,Attribut
JH147A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JH147A,,Switch,Uplink-Ports,4× 10G SFP+,6,Wertliste,Attribut
JH147A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 740 W)",7,Wertliste,Attribut
JH147A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
JH147A,,Switch,Durchsatz,214 Mpps,9,Wertliste,Attribut
JH147A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH147A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH147A,,Switch,Kühlung,Lüftergekühlt (Airflow front-to-back),12,Wertliste,Attribut
JH147A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH147A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH147A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem dynamischem Routing und IRF-Stacking",15,Wertliste,Attribut
JH148A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH148A,,Switch,Layer,L3,2,Wertliste,Attribut
JH148A,,Switch,Portanzahl,52,3,Wertliste,Attribut
JH148A,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ45, PoE+) + 4× 10G SFP+ (Uplink)",4,Wertliste,Attribut
JH148A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
JH148A,,Switch,Uplink-Ports,4× 10G SFP+,6,Wertliste,Attribut
JH148A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 1440 W)",7,Wertliste,Attribut
JH148A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
JH148A,,Switch,Durchsatz,250 Mpps,9,Wertliste,Attribut
JH148A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JH148A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JH148A,,Switch,Kühlung,Lüftergekühlt (Airflow front-to-back),12,Wertliste,Attribut
JH148A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
JH148A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JH148A,,Switch,Anwendung,"Gemanagte Gigabit-Campus-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem dynamischem Routing und IRF-Stacking",15,Wertliste,Attribut
JH149A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JH149A,,Switch,Layer,L3,2,Wertliste,Attribut
JH149A,,Switch,Portanzahl,28,3,Wertliste,Attribut
JH149A,,Switch,Port-Konfiguration,16× 100/1000 (SFP) + 8× Dual-Personality (10/100/1000 RJ45 oder 100/1000 SFP) + 4× 10G SFP+ (Uplink),4,Wertliste,Attribut
JH149A,,Switch,Port-Geschwindigkeit,"100/1000 Mbit/s (SFP), 10/100/1000 Mbit/s (RJ45-Combo), 1/10 GbE (SFP+)",5,Wertliste,Attribut
