Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
C1200-8T-D,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1200-8T-D,,Switch,Layer,L2,2,Wertliste,Attribut
C1200-8T-D,,Switch,Portanzahl,8,3,Wertliste,Attribut
C1200-8T-D,,Switch,Port-Konfiguration,8× 1G-RJ45,4,Wertliste,Attribut
C1200-8T-D,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
C1200-8T-D,,Switch,PoE,Nein,7,Wertliste,Attribut
C1200-8T-D,,Switch,Switching-Kapazität,16 Gbit/s,8,Wertliste,Attribut
C1200-8T-D,,Switch,Durchsatz,"11,9 Mpps",9,Wertliste,Attribut
C1200-8T-D,,Switch,Bauform,"Desktop-Gehäuse (kompakt, 160 × 128 × 30 mm, ohne Rackmontage)",10,Wertliste,Attribut
C1200-8T-D,,Switch,Stromversorgung,Externes Netzteil (AC-Adapter),11,Wertliste,Attribut
C1200-8T-D,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
C1200-8T-D,,Switch,Stacking,Nein,13,Wertliste,Attribut
C1200-8T-D,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
C1200-8T-D,,Switch,Anwendung,"Kleine und mittlere Unternehmen, Filialen, Einzelhandel und Klassenräume; lüfterloser, geräuschloser Zugangs-Switch; kompakter Desktop-Switch, selbst per PoE versorgbar; einfache Verwaltung über Cisco Business Dashboard, Mobile-App und Web-UI, ohne Abo-Lizenz",15,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Layer,L2,2,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Portanzahl,10,3,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Port-Konfiguration,8× 1G-RJ45 + 2× 1G-Combo,4,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
C1200-8T-E-2G,,Switch,PoE,Nein,7,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Durchsatz,"14,88 Mpps",9,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Stromversorgung,Externes Netzteil (AC-Adapter),11,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Stacking,Ja – Single-IP-Management,13,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
C1200-8T-E-2G,,Switch,Anwendung,"Kleine und mittlere Unternehmen, Filialen, Einzelhandel und Klassenräume; lüfterloser, geräuschloser Zugangs-Switch; einfache Verwaltung über Cisco Business Dashboard, Mobile-App und Web-UI, ohne Abo-Lizenz",15,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Layer,L2,2,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Portanzahl,10,3,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Port-Konfiguration,8× 1G-RJ45 (PoE+) + 2× 1G-Combo,4,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
C1200-8P-E-2G,,Switch,PoE,"Ja – PoE+ (802.3af/at), 67 W (Perpetual PoE)",7,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Durchsatz,"14,88 Mpps",9,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Stromversorgung,Externes Netzteil (AC-Adapter),11,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Stacking,Ja – Single-IP-Management,13,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
C1200-8P-E-2G,,Switch,Anwendung,"Kleine und mittlere Unternehmen, Filialen, Einzelhandel und Klassenräume; PoE+-Versorgung für IP-Telefone, WLAN-Access-Points und IP-Kameras; lüfterloser, geräuschloser Zugangs-Switch; einfache Verwaltung über Cisco Business Dashboard, Mobile-App und Web-UI, ohne Abo-Lizenz",15,Wertliste,Attribut
C1200-8FP-2G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1200-8FP-2G,,Switch,Layer,L2,2,Wertliste,Attribut
C1200-8FP-2G,,Switch,Portanzahl,10,3,Wertliste,Attribut
C1200-8FP-2G,,Switch,Port-Konfiguration,8× 1G-RJ45 (PoE+) + 2× 1G-Combo,4,Wertliste,Attribut
C1200-8FP-2G,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
C1200-8FP-2G,,Switch,PoE,"Ja – PoE+ (802.3af/at), 120 W (Perpetual PoE)",7,Wertliste,Attribut
C1200-8FP-2G,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
C1200-8FP-2G,,Switch,Durchsatz,"14,88 Mpps",9,Wertliste,Attribut
C1200-8FP-2G,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
C1200-8FP-2G,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
C1200-8FP-2G,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
C1200-8FP-2G,,Switch,Stacking,Ja – Single-IP-Management,13,Wertliste,Attribut
C1200-8FP-2G,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
C1200-8FP-2G,,Switch,Anwendung,"Kleine und mittlere Unternehmen, Filialen, Einzelhandel und Klassenräume; PoE+-Versorgung für IP-Telefone, WLAN-Access-Points und IP-Kameras; lüfterloser, geräuschloser Zugangs-Switch; einfache Verwaltung über Cisco Business Dashboard, Mobile-App und Web-UI, ohne Abo-Lizenz",15,Wertliste,Attribut
C1200-16T-2G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1200-16T-2G,,Switch,Layer,L2,2,Wertliste,Attribut
C1200-16T-2G,,Switch,Portanzahl,18,3,Wertliste,Attribut
C1200-16T-2G,,Switch,Port-Konfiguration,16× 1G-RJ45 + 2× 1G-SFP,4,Wertliste,Attribut
C1200-16T-2G,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
C1200-16T-2G,,Switch,PoE,Nein,7,Wertliste,Attribut
C1200-16T-2G,,Switch,Switching-Kapazität,36 Gbit/s,8,Wertliste,Attribut
C1200-16T-2G,,Switch,Durchsatz,"26,78 Mpps",9,Wertliste,Attribut
C1200-16T-2G,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
C1200-16T-2G,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
C1200-16T-2G,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
C1200-16T-2G,,Switch,Stacking,Ja – Single-IP-Management,13,Wertliste,Attribut
C1200-16T-2G,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
C1200-16T-2G,,Switch,Anwendung,"Kleine und mittlere Unternehmen, Filialen, Einzelhandel und Klassenräume; lüfterloser, geräuschloser Zugangs-Switch; einfache Verwaltung über Cisco Business Dashboard, Mobile-App und Web-UI, ohne Abo-Lizenz",15,Wertliste,Attribut
C1200-16P-2G,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
