Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9562A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9562A,,Switch,Layer,L3,2,Wertliste,Attribut
J9562A,,Switch,Portanzahl,10,3,Wertliste,Attribut
J9562A,,Switch,Port-Konfiguration,"8× 10/100/1000 (RJ45, Class 3 PoE) + 2× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G) (Uplink)",4,Wertliste,Attribut
J9562A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
J9562A,,Switch,Uplink-Ports,2× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9562A,,Switch,PoE,"Ja (IEEE 802.3af Class 3, 15,4 W/Port, Budget 67 W)",7,Wertliste,Attribut
J9562A,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
J9562A,,Switch,Durchsatz,"14,8 Mpps",9,Wertliste,Attribut
J9562A,,Switch,Bauform,"Kompakt (1 HE, halbe Breite)",10,Wertliste,Attribut
J9562A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9562A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
J9562A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9562A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
J9562A,,Switch,Anwendung,Managed Layer-3-Lite-PoE-Access (ProVision) für kleine Standorte,15,Wertliste,Attribut
