Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N5K-C5010P-BF,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Layer,L2,2,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Portanzahl,20,3,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Port-Konfiguration,20× 10G-SFP+ (Ethernet/FCoE; Ports 1–8 auch 1G); 1 Expansion-Steckplatz,4,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+; Ethernet/FCoE),5,Wertliste,Attribut
N5K-C5010P-BF,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Switching-Kapazität,520 Gbit/s,8,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Durchsatz,"386,9 Mpps",9,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Stromversorgung,2× redundant; AC (550 W),11,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Kühlung,Fest verbaute Lüfter (Front-to-Back),12,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5010P-BF,,Switch,Anwendung,"Data-Center Top-of-Rack (FCoE-Konvergenz) – 20× 10G-SFP+ (Ethernet/FCoE; Ports 1–8 auch 1G); 1 Expansion-Steckplatz; FCoE (natives FC nur via Expansionsmodul, nicht Unified); Layer 2 (Layer 3 optional via Daughter-Card); NX-OS mit vPC und bis 12 FEX; Jumbo bis 9216",15,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Layer,L2,2,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Portanzahl,40,3,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Port-Konfiguration,40× 10G-SFP+ (Ethernet/FCoE; Ports 1–16 auch 1G); 2 Expansion-Steckplätze,4,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Port-Geschwindigkeit,1/10 GbE (SFP+; Ethernet/FCoE),5,Wertliste,Attribut
N5K-C5020P-BF,,Switch,PoE,Nein,7,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Switching-Kapazität,1040 Gbit/s,8,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Durchsatz,"773,8 Mpps",9,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Bauform,19-Zoll-Rackmontage (2 HE),10,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Stromversorgung,2× redundant; AC (750/1200 W),11,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Kühlung,Fest verbaute Lüfter (Front-to-Back),12,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Stacking,Nein,13,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N5K-C5020P-BF,,Switch,Anwendung,"Data-Center Top-of-Rack (FCoE-Konvergenz) – 40× 10G-SFP+ (Ethernet/FCoE; Ports 1–16 auch 1G); 2 Expansion-Steckplätze; FCoE (natives FC nur via Expansionsmodul, nicht Unified); Layer 2 (Layer 3 optional via Daughter-Card); NX-OS mit vPC und bis 12 FEX; Jumbo bis 9216",15,Wertliste,Attribut
