Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N9K-C92348GC-X,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Layer,L3,2,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Portanzahl,54,3,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Port-Konfiguration,48× 100M/1G-RJ45 (BASE-T) + 4× 1/10/25G-SFP28 + 2× 40/100G-QSFP28,4,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Port-Geschwindigkeit,"100 Mbit/s / 1 GbE (Access), bis 100 GbE (Uplink)",5,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Uplink-Ports,4× 1/10/25G-SFP28 + 2× 40/100G-QSFP28,6,Wertliste,Attribut
N9K-C92348GC-X,,Switch,PoE,Nein,7,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Switching-Kapazität,696 Gbit/s,8,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Durchsatz,517 Mpps,9,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Stromversorgung,Bis zu 2× Hot-Swap-Netzteil (N+1-redundant); 400 W AC / 400 W·350 W DC,11,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Kühlung,"Hot-Swap-Lüfter (N+1-redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Stacking,Nein,13,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N9K-C92348GC-X,,Switch,Anwendung,Data-Center Gigabit-Management-/OOB-Top-of-Rack mit lokalem Switching; NX-OS-Programmierbarkeit und vPC-Hochverfügbarkeit,15,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Layer,L3,2,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Portanzahl,54,3,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Port-Konfiguration,48× 10M/100M/1G-RJ45 (BASE-T) + 4× 1/10/25G-SFP28 + 2× 40/100G-QSFP28,4,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s / 1 GbE (Access), bis 100 GbE (Uplink)",5,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Uplink-Ports,4× 1/10/25G-SFP28 + 2× 40/100G-QSFP28,6,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,PoE,Nein,7,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Switching-Kapazität,696 Gbit/s,8,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Durchsatz,517 Mpps,9,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Stromversorgung,Bis zu 2× Hot-Swap-Netzteil (N+1-redundant); 350 W AC / 440 W DC / 350 W HVAC·HVDC,11,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Kühlung,"Hot-Swap-Lüfter (N+1-redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Stacking,Nein,13,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N9K-C92348GC-FX3,,Switch,Anwendung,Data-Center Gigabit-Management-/OOB-Top-of-Rack mit lokalem Switching; NX-OS-Programmierbarkeit und vPC-Hochverfügbarkeit,15,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Layer,L3,2,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Portanzahl,54,3,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Port-Konfiguration,48× 1/10/25G-SFP28 + 6× 40/100G-QSFP28,4,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Port-Geschwindigkeit,"1/10/25 GbE (Access), bis 100 GbE (Uplink)",5,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Uplink-Ports,"6× 40/100G-QSFP28 (4× bis 100G, 2× 40G)",6,Wertliste,Attribut
N9K-C92160YC-X,,Switch,PoE,Nein,7,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Switching-Kapazität,"3,2 Tbit/s",8,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Durchsatz,"2,5 Bpps",9,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Stromversorgung,Bis zu 2× Hot-Swap-Netzteil (N+1-redundant); 650 W AC / 930 W DC / 1200 W AC·HVDC,11,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Kühlung,"Hot-Swap-Lüfter (N+1-redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Stacking,Nein,13,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N9K-C92160YC-X,,Switch,Anwendung,Data-Center 25-Gigabit-Server-Access als ToR/Leaf; programmierbare VXLAN-BGP-EVPN-Fabric (ACI-ready) mit vPC-Hochverfügbarkeit,15,Wertliste,Attribut
N9K-C92300YC,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N9K-C92300YC,,Switch,Layer,L3,2,Wertliste,Attribut
N9K-C92300YC,,Switch,Portanzahl,66,3,Wertliste,Attribut
N9K-C92300YC,,Switch,Port-Konfiguration,48× 1/10/25G-SFP28 + 18× 40/100G-QSFP28,4,Wertliste,Attribut
N9K-C92300YC,,Switch,Port-Geschwindigkeit,"1/10/25 GbE (Access), 40/100 GbE (Uplink)",5,Wertliste,Attribut
N9K-C92300YC,,Switch,Uplink-Ports,18× 40/100G-QSFP28,6,Wertliste,Attribut
N9K-C92300YC,,Switch,PoE,Nein,7,Wertliste,Attribut
N9K-C92300YC,,Switch,Switching-Kapazität,"6,0 Tbit/s",8,Wertliste,Attribut
N9K-C92300YC,,Switch,Durchsatz,"4,75 Bpps",9,Wertliste,Attribut
N9K-C92300YC,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N9K-C92300YC,,Switch,Stromversorgung,Bis zu 2× Hot-Swap-Netzteil (N+1-redundant); 650 W AC / 1200 W HVDC,11,Wertliste,Attribut
N9K-C92300YC,,Switch,Kühlung,"Hot-Swap-Lüfter (N+1-redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
