Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
R9L61A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9L61A,,Switch,Layer,L3,2,Wertliste,Attribut
R9L61A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R9L61A,,Switch,Port-Konfiguration,24× 10/100/1000 (RJ45) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
R9L61A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R9L61A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R9L61A,,Switch,PoE,Nein,7,Wertliste,Attribut
R9L61A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
R9L61A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R9L61A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9L61A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R9L61A,,Switch,Kühlung,"Lüftergekühlt (2 Lüftertrays, Airflow seitlich nach hinten)",12,Wertliste,Attribut
R9L61A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R9L61A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R9L61A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access/-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem Routing und IRF-Stacking",15,Wertliste,Attribut
R9L62A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9L62A,,Switch,Layer,L3,2,Wertliste,Attribut
R9L62A,,Switch,Portanzahl,52,3,Wertliste,Attribut
R9L62A,,Switch,Port-Konfiguration,48× 10/100/1000 (RJ45) + 4× 1/10G SFP+ (Uplink),4,Wertliste,Attribut
R9L62A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R9L62A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R9L62A,,Switch,PoE,Nein,7,Wertliste,Attribut
R9L62A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
R9L62A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R9L62A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9L62A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R9L62A,,Switch,Kühlung,"Lüftergekühlt (2 Lüftertrays, Airflow seitlich nach hinten)",12,Wertliste,Attribut
R9L62A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R9L62A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R9L62A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access/-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem Routing und IRF-Stacking",15,Wertliste,Attribut
R9L63A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9L63A,,Switch,Layer,L3,2,Wertliste,Attribut
R9L63A,,Switch,Portanzahl,28,3,Wertliste,Attribut
R9L63A,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ45, PoE+) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
R9L63A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R9L63A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R9L63A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 720 W)",7,Wertliste,Attribut
R9L63A,,Switch,Switching-Kapazität,288 Gbit/s,8,Wertliste,Attribut
R9L63A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R9L63A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9L63A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R9L63A,,Switch,Kühlung,"Lüftergekühlt (2 Lüftertrays, Airflow seitlich nach hinten)",12,Wertliste,Attribut
R9L63A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R9L63A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R9L63A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access/-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem Routing und IRF-Stacking",15,Wertliste,Attribut
R9L64A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
R9L64A,,Switch,Layer,L3,2,Wertliste,Attribut
R9L64A,,Switch,Portanzahl,52,3,Wertliste,Attribut
R9L64A,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ45, PoE+) + 4× 1/10G SFP+ (Uplink)",4,Wertliste,Attribut
R9L64A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1/10 GbE (SFP+)",5,Wertliste,Attribut
R9L64A,,Switch,Uplink-Ports,4× 1/10G SFP+,6,Wertliste,Attribut
R9L64A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 1440 W)",7,Wertliste,Attribut
R9L64A,,Switch,Switching-Kapazität,336 Gbit/s,8,Wertliste,Attribut
R9L64A,,Switch,Durchsatz,180 Mpps,9,Wertliste,Attribut
R9L64A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
R9L64A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
R9L64A,,Switch,Kühlung,"Lüftergekühlt (2 Lüftertrays, Airflow seitlich nach hinten)",12,Wertliste,Attribut
R9L64A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Stapelung von bis zu 9 Einheiten zu einem logischen Switch,13,Wertliste,Attribut
R9L64A,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
R9L64A,,Switch,Anwendung,"Gemanagter Gigabit-Campus-Access/-Aggregation (Layer 3, HPE Comware) mit 10-GbE-SFP+-Uplinks, vollem Routing und IRF-Stacking",15,Wertliste,Attribut
