Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
IE-4000-4TC4G-E,"900,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-8T4G-E,"1000,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-8S4G-E,"1300,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-4T4P4G-E,"1400,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-16T4G-E,"1500,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-4S8P4G-E,"1800,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-8GT4G-E,"1300,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-8GS4G-E,"1700,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-4GC4GP4G-E,"1900,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-16GT4G-E,"2200,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-8GT8GP4G-E,"2600,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-4000-4GS8GP4G-E,"2400,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE4000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
