Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
IE-4000-4TC4G-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Layer,L2,2,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Portanzahl,8,3,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Port-Konfiguration,4× FE-Combo (RJ45/SFP) + 4× GE-Combo-Uplink,4,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Port-Geschwindigkeit,100M/1G,5,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Uplink-Ports,4× GE-Combo (SFP/RJ45),6,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Durchsatz,Line-Rate (alle Ports/Paketgrößen),9,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Stromversorgung,"Redundanter DC-Eingang (9,6–60 VDC), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Betriebstemperatur,-40 bis 75 °C,14,Wertliste,Attribut
IE-4000-4TC4G-E,,Switch,Anwendung,"Industrielle Automatisierung/OT (Fertigung, Energie, Verkehr, ITS) – 4× FE-Combo + 4× GE-Uplink; lüfterlos, DIN-Schiene, IP30 (EN60529), ATEX Class I Zone 2, -40 bis 75 °C; Ring-Redundanz REP/PRP/MRP/HSR; CIP/EtherNet-IP, PROFINET, MODBUS TCP, PTPv2; Layer 2 (IP-Services-Upgrade auf L3 OSPF/EIGRP/BGP + MACsec-128); Cisco IOS; redundanter DC-Eingang 9,6–60 VDC, Alarm-I/O",15,Wertliste,Attribut
IE-4000-8T4G-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-4000-8T4G-E,,Switch,Layer,L2,2,Wertliste,Attribut
IE-4000-8T4G-E,,Switch,Portanzahl,12,3,Wertliste,Attribut
IE-4000-8T4G-E,,Switch,Port-Konfiguration,8× FE-RJ45 + 4× GE-Combo-Uplink,4,Wertliste,Attribut
