Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
S56DD-100G-FR,"720,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,100G-FR
S56DD-100G-LR,"2240,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,100G-LR
S56DD-100G-SR1.2,"384,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,100G-SR
Q28DD-200G-2SR4,"1760,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-SR
400G-Q56DD-ZR+,"6000,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,400G-coherent
800G-O112-2FR4,"6000,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,800G-FR
AOC-Q28DD-8SFP-10G-10M,"384,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,80G-AOC-10m
DAC-Q28DD-2Q28-100G-2M,"272,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-2m
DAC-Q28DD-2Q28-100G-3M,"300,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-3m
AOC-Q28DD-2Q28-100G-5M,"520,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-AOC-5m
AOC-Q28DD-2Q28-100G-15M,"840,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-AOC-15m
DAC-Q28DD-8S28-25G-2M,"272,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-2m
DAC-Q28DD-8S28-25G-3M,"300,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-3m
AOC-Q28DD-8S28-25G-10M,"680,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-AOC-10m
DAC-Q28DD-200G-0.5M,"230,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-0.5m
DAC-Q28DD-200G-1M,"244,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-1m
DAC-Q28DD-200G-2M,"272,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-2m
DAC-Q28DD-200G-3M,"300,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-DAC-3m
AOC-Q28DD-200G-5M,"520,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-AOC-5m
AOC-Q28DD-200G-10M,"680,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-AOC-10m
AOC-Q28DD-200G-20M,"1000,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,200G-AOC-20m
AEC-O112-800G-2M,"624,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,800G-DAC-2m
AEC-O112-800G-3M,"696,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,800G-DAC-3m
AEC-O112-800G-4M,"768,00","Dell/Dell-EMC mainstream 0,80× der Cisco-Referenz (Kalibrierung SFP-10G-SR €198); genuine 407-BBOU (10GBASE-SR) bei Dell.com gelistet (≫ Kompatibel FS/eBay-coded)",geschätzt-aus-Vergleich,800G-DAC-4m
