Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
CRS106-1C-5S;MikroTik CRS106-1C-5S Gemanagter Switch – 5× SFP (1G), 1× Combo (RJ45/SFP), Desktop;<p>Der MikroTik CRS106-1C-5S ist ein gemanagter Switch mit 5× SFP (1G), 1× Combo (RJ45/SFP). Über das Betriebssystem RouterOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (lüfterlos) eignet sich der CRS106-1C-5S für den professionellen Dauerbetrieb. Die Portausstattung des CRS106-1C-5S umfasst 5× SFP (1G), 1× Combo (RJ45/SFP) bei 1 GbE (Access), bis 1 GbE (Uplink).</p>;"<p>Der MikroTik CRS106-1C-5S ist ein gemanagter Switch mit 5× SFP (1G), 1× Combo (RJ45/SFP), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 6 Ports mit 5× SFP (1G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter RouterOS ist der CRS106-1C-5S als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Desktop mit lüfterlos und interner Stromversorgung arbeitet der CRS106-1C-5S laut Datenblatt im Temperaturbereich -20 bis +70 °C. Die Portausstattung des CRS106-1C-5S umfasst 5× SFP (1G), 1× Combo (RJ45/SFP) bei 1 GbE (Access), bis 1 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs106-1c-5s;0,40;0,48;CRS106-1C-5S;MikroTik;standard;Stk;MikroTik CRS106-1C-5S Managed Switch | Hexwaren;Original MikroTik CRS106-1C-5S: gemanagter Switch mit 5× SFP (1G), 1× Combo (RJ45/SFP). Desktop, lüfterlos, Access-/Aggregations-Layer. Betrieb unter RouterOS. Original-.;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
CRS326-24G-2S+RM;MikroTik CRS326-24G-2S+RM Gemanagter Switch – 24× Gigabit-RJ45, 2× SFP+ (10G), 19-Zoll-Rackmontage;<p>Der MikroTik CRS326-24G-2S+RM ist ein gemanagter Switch mit 24× Gigabit-RJ45, 2× SFP+ (10G). Über das Betriebssystem RouterOS / SwitchOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für 19-Zoll-Rackmontage (lüfterlos) eignet sich der CRS326-24G-2S+RM für den professionellen Dauerbetrieb. Die Portausstattung des CRS326-24G-2S+RM umfasst 24× Gigabit-RJ45, 2× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink).</p>;"<p>Der MikroTik CRS326-24G-2S+RM ist ein gemanagter Switch mit 24× Gigabit-RJ45, 2× SFP+ (10G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 26 Ports mit 2× SFP+ (10G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter RouterOS / SwitchOS ist der CRS326-24G-2S+RM als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) mit lüfterlos und interner Stromversorgung arbeitet der CRS326-24G-2S+RM laut Datenblatt im Temperaturbereich -40 bis +60 °C. Die Portausstattung des CRS326-24G-2S+RM umfasst 24× Gigabit-RJ45, 2× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs326-24g-2s+rm;2,20;2,64;CRS326-24G-2S+RM;MikroTik;standard;Stk;MikroTik CRS326-24G-2S+RM Managed Switch | Hexwaren;Original MikroTik CRS326-24G-2S+RM: gemanagter Switch mit 24× Gigabit-RJ45, 2× SFP+ (10G). 19-Zoll-Rackmontage, lüfterlos, Access-/Aggregations-Layer. Betrieb unter RouterOS / SwitchOS. Or.;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
CSS326-24G-2S+RM;MikroTik CSS326-24G-2S+RM Smart-gemanagter Switch – 24× Gigabit-RJ45, 2× SFP+ (10G), 19-Zoll-Rackmontage;<p>Der MikroTik CSS326-24G-2S+RM ist ein smart-gemanagter Switch mit 24× Gigabit-RJ45, 2× SFP+ (10G). Über das Betriebssystem SwOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für 19-Zoll-Rackmontage (lüfterlos) eignet sich der CSS326-24G-2S+RM für den professionellen Dauerbetrieb. Die Portausstattung des CSS326-24G-2S+RM umfasst 24× Gigabit-RJ45, 2× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink).</p>;"<p>Der MikroTik CSS326-24G-2S+RM ist ein smart-gemanagter Switch mit 24× Gigabit-RJ45, 2× SFP+ (10G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 26 Ports mit 2× SFP+ (10G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter SwOS ist der CSS326-24G-2S+RM als Smart-Managed-Switch (L2) einsetzbar.</p><p>Im Formfaktor 19-Zoll-Rackmontage (1 HE) mit lüfterlos und interner Stromversorgung arbeitet der CSS326-24G-2S+RM laut Datenblatt im Temperaturbereich -20 bis +70 °C. Die Portausstattung des CSS326-24G-2S+RM umfasst 24× Gigabit-RJ45, 2× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink). Der CSS326-24G-2S+RM ist laut Datenblatt für den Betrieb im Temperaturbereich -20 bis 70 °C spezifiziert. Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/css326-24g-2s+rm;1,80;2,16;CSS326-24G-2S+RM;MikroTik;standard;Stk;MikroTik CSS326-24G-2S+RM Smart-Managed Switch | Hexwaren;Original MikroTik CSS326-24G-2S+RM: smart-gemanagter Switch mit 24× Gigabit-RJ45, 2× SFP+ (10G). 19-Zoll-Rackmontage, lüfterlos, Access-/Aggregations-Layer. Betrieb unter SwOS. Original-Ne.;Netzwerk & Infrastruktur;Switches;Smart-Managed Switch;TRUE;Y;Y
CSS106-5G-1S;MikroTik CSS106-5G-1S Smart-gemanagter Switch – 5× Gigabit-RJ45, 1× SFP (1G), Desktop;<p>Der MikroTik CSS106-5G-1S ist ein smart-gemanagter Switch mit 5× Gigabit-RJ45, 1× SFP (1G). Über das Betriebssystem MikroTik SwOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (lüfterlos) eignet sich der CSS106-5G-1S für den professionellen Dauerbetrieb. Die Portausstattung des CSS106-5G-1S umfasst 5× Gigabit-RJ45, 1× SFP (1G) bei 1 GbE (Access), bis 1 GbE (Uplink).</p>;"<p>Der MikroTik CSS106-5G-1S ist ein smart-gemanagter Switch mit 5× Gigabit-RJ45, 1× SFP (1G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 6 Ports mit 1× SFP (1G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter MikroTik SwOS ist der CSS106-5G-1S als Smart-Managed-Switch (L2) einsetzbar.</p><p>Im Formfaktor Desktop mit lüfterlos und interner Stromversorgung arbeitet der CSS106-5G-1S laut Datenblatt im Temperaturbereich -20 bis +70 °C. Die Portausstattung des CSS106-5G-1S umfasst 5× Gigabit-RJ45, 1× SFP (1G) bei 1 GbE (Access), bis 1 GbE (Uplink). Der CSS106-5G-1S ist laut Datenblatt für den Betrieb im Temperaturbereich -20 bis 70 °C spezifiziert. Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/css106-5g-1s;0,21;0,50;CSS106-5G-1S;MikroTik;standard;Stk;MikroTik CSS106-5G-1S Smart-Managed Switch | Hexwaren;Original MikroTik CSS106-5G-1S: smart-gemanagter Switch mit 5× Gigabit-RJ45, 1× SFP (1G). Desktop, lüfterlos, Access-/Aggregations-Layer. Betrieb unter MikroTik SwOS. Original-.;Netzwerk & Infrastruktur;Switches;Smart-Managed Switch;TRUE;Y;Y
CSS106-1G-4P-1S;MikroTik CSS106-1G-4P-1S Smart-gemanagter Switch – 5× Gigabit-RJ45, 1× SFP (1G), Desktop;<p>Der MikroTik CSS106-1G-4P-1S ist ein smart-gemanagter Switch mit 5× Gigabit-RJ45, 1× SFP (1G). Über das Betriebssystem MikroTik SwOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (lüfterlos) eignet sich der CSS106-1G-4P-1S für den professionellen Dauerbetrieb. Die Portausstattung des CSS106-1G-4P-1S umfasst 5× Gigabit-RJ45, 1× SFP (1G) bei 1 GbE (Access), bis 1 GbE (Uplink).</p>;"<p>Der MikroTik CSS106-1G-4P-1S ist ein smart-gemanagter Switch mit 5× Gigabit-RJ45, 1× SFP (1G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 6 Ports mit 1× SFP (1G) als Uplink; über poe-out (passive poe) versorgt er angeschlossene Geräte direkt per Netzwerkkabel. Unter MikroTik SwOS ist der CSS106-1G-4P-1S als Smart-Managed-Switch (L2) einsetzbar.</p><p>Im Formfaktor Desktop mit lüfterlos und interner Stromversorgung arbeitet der CSS106-1G-4P-1S laut Datenblatt im Temperaturbereich -20 bis +70 °C. Die Portausstattung des CSS106-1G-4P-1S umfasst 5× Gigabit-RJ45, 1× SFP (1G) bei 1 GbE (Access), bis 1 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/css106-1g-4p-1s;0,70;0,84;CSS106-1G-4P-1S;MikroTik;standard;Stk;MikroTik CSS106-1G-4P-1S Smart-Managed Switch | Hexwaren;Original MikroTik CSS106-1G-4P-1S: smart-gemanagter Switch mit 5× Gigabit-RJ45, 1× SFP (1G). Desktop, lüfterlos, Access-/Aggregations-Layer. Betrieb unter MikroTik SwOS. Original-.;Netzwerk & Infrastruktur;Switches;Smart-Managed Switch;TRUE;Y;Y
CRS112-8P-4S-IN;MikroTik CRS112-8P-4S-IN Gemanagter Switch – 8× Gigabit-RJ45, 4× SFP (1G), Desktop;<p>Der MikroTik CRS112-8P-4S-IN ist ein gemanagter Switch mit 8× Gigabit-RJ45, 4× SFP (1G). Über das Betriebssystem RouterOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (lüfterlos) eignet sich der CRS112-8P-4S-IN für den professionellen Dauerbetrieb. Die Portausstattung des CRS112-8P-4S-IN umfasst 8× Gigabit-RJ45 (PoE), 4× SFP (1G) bei 1 GbE (Access), bis 1 GbE (Uplink).</p>;"<p>Der MikroTik CRS112-8P-4S-IN ist ein gemanagter Switch mit 8× Gigabit-RJ45, 4× SFP (1G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 12 Ports mit 4× SFP (1G) als Uplink; über poe-out (802.3af/at) versorgt er angeschlossene Geräte direkt per Netzwerkkabel. Unter RouterOS ist der CRS112-8P-4S-IN als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Desktop mit lüfterlos und interner Stromversorgung arbeitet der CRS112-8P-4S-IN laut Datenblatt im Temperaturbereich -20 bis +60 °C. Die Portausstattung des CRS112-8P-4S-IN umfasst 8× Gigabit-RJ45 (PoE), 4× SFP (1G) bei 1 GbE (Access), bis 1 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs112-8p-4s-in;1,70;2,04;CRS112-8P-4S-IN;MikroTik;standard;Stk;MikroTik CRS112-8P-4S-IN Managed Switch | Hexwaren;Original MikroTik CRS112-8P-4S-IN: gemanagter Switch mit 8× Gigabit-RJ45, 4× SFP (1G). Desktop, lüfterlos, Access-/Aggregations-Layer. Betrieb unter RouterOS. Original-.;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
CRS304-4XG-IN;MikroTik CRS304-4XG-IN Gemanagter Switch – 1× Gigabit-RJ45, 4× Multi-Gig-RJ45 (bis 10G), Hutschiene;<p>Der MikroTik CRS304-4XG-IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 4× Multi-Gig-RJ45 (bis 10G). Über das Betriebssystem RouterOS v7 lässt er sich für den Industrie-/Outdoor-Einsatz konfigurieren.</p><p>Im Gehäuse für Hutschiene (lüfterlos) eignet sich der CRS304-4XG-IN für den professionellen Dauerbetrieb. Die Portausstattung des CRS304-4XG-IN umfasst 1× Gigabit-RJ45, 4× Multi-Gig-RJ45 (bis 10G) bei 10 GbE.</p>;"<p>Der MikroTik CRS304-4XG-IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 4× Multi-Gig-RJ45 (bis 10G), ausgelegt für den Industrie-/Outdoor-Einsatz in MikroTik-Netzwerken.</p><p>Er bietet 5 Ports; er arbeitet ohne PoE-Einspeisung. Unter RouterOS v7 ist der CRS304-4XG-IN als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Hutschiene (DIN-Schiene) mit lüfterlos und interner Stromversorgung arbeitet der CRS304-4XG-IN laut Datenblatt im Temperaturbereich -40 bis +70 °C. Die Portausstattung des CRS304-4XG-IN umfasst 1× Gigabit-RJ45, 4× Multi-Gig-RJ45 (bis 10G) bei 10 GbE. Der CRS304-4XG-IN ist laut Datenblatt für den Betrieb im Temperaturbereich -40 bis 70 °C spezifiziert. Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs304-4xg-in;0,96;1,15;CRS304-4XG-IN;MikroTik;standard;Stk;MikroTik CRS304-4XG-IN Managed Switch | Hexwaren;Original MikroTik CRS304-4XG-IN: gemanagter Switch mit 1× Gigabit-RJ45, 4× Multi-Gig-RJ45 (bis 10G). Hutschiene, lüfterlos, Industrie-/Outdoor-Einsatz. Betrieb unter RouterOS v7. Original-.;Netzwerk & Infrastruktur;Switches;Industrie-Switch;TRUE;Y;Y
CRS305-1G-4S+IN;MikroTik CRS305-1G-4S+IN Gemanagter Switch – 1× Gigabit-RJ45, 4× SFP+ (10G), Desktop;<p>Der MikroTik CRS305-1G-4S+IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 4× SFP+ (10G). Über das Betriebssystem RouterOS / SwitchOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (lüfterlos) eignet sich der CRS305-1G-4S+IN für den professionellen Dauerbetrieb. Die Portausstattung des CRS305-1G-4S+IN umfasst 1× Gigabit-RJ45, 4× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink).</p>;"<p>Der MikroTik CRS305-1G-4S+IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 4× SFP+ (10G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 5 Ports mit 4× SFP+ (10G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter RouterOS / SwitchOS ist der CRS305-1G-4S+IN als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Desktop mit lüfterlos und interner Stromversorgung arbeitet der CRS305-1G-4S+IN laut Datenblatt im Temperaturbereich -40 bis +70 °C. Die Portausstattung des CRS305-1G-4S+IN umfasst 1× Gigabit-RJ45, 4× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs305-1g-4s+in;0,40;0,49;CRS305-1G-4S+IN;MikroTik;standard;Stk;MikroTik CRS305-1G-4S+IN Managed Switch | Hexwaren;Original MikroTik CRS305-1G-4S+IN: gemanagter Switch mit 1× Gigabit-RJ45, 4× SFP+ (10G). Desktop, lüfterlos, Access-/Aggregations-Layer. Betrieb unter RouterOS / SwitchOS. Original-.;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
CRS309-1G-8S+IN;MikroTik CRS309-1G-8S+IN Gemanagter Switch – 1× Gigabit-RJ45, 8× SFP+ (10G), Desktop;<p>Der MikroTik CRS309-1G-8S+IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 8× SFP+ (10G). Über das Betriebssystem RouterOS / SwitchOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (lüfterlos) eignet sich der CRS309-1G-8S+IN für den professionellen Dauerbetrieb. Die Portausstattung des CRS309-1G-8S+IN umfasst 1× Gigabit-RJ45, 8× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink).</p>;"<p>Der MikroTik CRS309-1G-8S+IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 8× SFP+ (10G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 9 Ports mit 8× SFP+ (10G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter RouterOS / SwitchOS ist der CRS309-1G-8S+IN als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Desktop mit lüfterlos und interner Stromversorgung arbeitet der CRS309-1G-8S+IN laut Datenblatt im Temperaturbereich -40 bis +70 °C. Die Portausstattung des CRS309-1G-8S+IN umfasst 1× Gigabit-RJ45, 8× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs309-1g-8s+in;0,94;1,21;CRS309-1G-8S+IN;MikroTik;standard;Stk;MikroTik CRS309-1G-8S+IN Managed Switch | Hexwaren;Original MikroTik CRS309-1G-8S+IN: gemanagter Switch mit 1× Gigabit-RJ45, 8× SFP+ (10G). Desktop, lüfterlos, Access-/Aggregations-Layer. Betrieb unter RouterOS / SwitchOS. Original-.;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
CRS310-1G-5S-4S+IN;MikroTik CRS310-1G-5S-4S+IN Gemanagter Switch – 1× Gigabit-RJ45, 5× SFP (1G), 4× SFP+ (10G), Desktop;<p>Der MikroTik CRS310-1G-5S-4S+IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 5× SFP (1G), 4× SFP+ (10G). Über das Betriebssystem RouterOS v7 / SwitchOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (aktiver Lüfter) eignet sich der CRS310-1G-5S-4S+IN für den professionellen Dauerbetrieb.</p>;"<p>Der MikroTik CRS310-1G-5S-4S+IN ist ein gemanagter Switch mit 1× Gigabit-RJ45, 5× SFP (1G), 4× SFP+ (10G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 10 Ports mit 5× SFP (1G), 4× SFP+ (10G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter RouterOS v7 / SwitchOS ist der CRS310-1G-5S-4S+IN als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Desktop mit aktiver Lüfter (1 fan) und interner Stromversorgung arbeitet der CRS310-1G-5S-4S+IN laut Datenblatt im Temperaturbereich -40 bis +70 °C. Die Portausstattung des CRS310-1G-5S-4S+IN umfasst 1× Gigabit-RJ45, 5× SFP (1G), 4× SFP+ (10G) bei 1 GbE (Access), bis 10 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs310-1g-5s-4s+in;1,20;1,68;CRS310-1G-5S-4S+IN;MikroTik;standard;Stk;MikroTik CRS310-1G-5S-4S+IN Managed Switch | Hexwaren;Original MikroTik CRS310-1G-5S-4S+IN: gemanagter Switch mit 1× Gigabit-RJ45, 5× SFP (1G), 4× SFP+ (10G). Desktop, aktiver Lüfter, Access-/Aggregations-Layer. Betrieb unter RouterOS v7 / SwitchOS. Vers;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
CRS310-8G+2S+IN;MikroTik CRS310-8G+2S+IN Gemanagter Switch – 8× 2,5G-RJ45, 2× SFP+ (10G), Desktop;<p>Der MikroTik CRS310-8G+2S+IN ist ein gemanagter Switch mit 8× 2,5G-RJ45, 2× SFP+ (10G). Über das Betriebssystem RouterOS v7 / SwitchOS lässt er sich für den Access-/Aggregations-Layer konfigurieren.</p><p>Im Gehäuse für Desktop (aktiver Lüfter) eignet sich der CRS310-8G+2S+IN für den professionellen Dauerbetrieb.</p>;"<p>Der MikroTik CRS310-8G+2S+IN ist ein gemanagter Switch mit 8× 2,5G-RJ45, 2× SFP+ (10G), ausgelegt für den Access-/Aggregations-Layer in MikroTik-Netzwerken.</p><p>Er bietet 10 Ports mit 2× SFP+ (10G) als Uplink; er arbeitet ohne PoE-Einspeisung. Unter RouterOS v7 / SwitchOS ist der CRS310-8G+2S+IN als Managed-Switch (L3 (RouterOS) / L2 (SwitchOS)) einsetzbar.</p><p>Im Formfaktor Desktop mit aktiver Lüfter (1 fan) und interner Stromversorgung arbeitet der CRS310-8G+2S+IN laut Datenblatt im Temperaturbereich -40 bis +60 °C. Die Portausstattung des CRS310-8G+2S+IN umfasst 8× 2,5G-RJ45, 2× SFP+ (10G) bei 2,5 GbE (Access), bis 10 GbE (Uplink). Originaler MikroTik-Switch für den professionellen Einsatz in MikroTik-Netzwerkumgebungen.</p>";mikrotik/crs310-8g+2s+in;1,30;1,56;CRS310-8G+2S+IN;MikroTik;standard;Stk;MikroTik CRS310-8G+2S+IN Managed Switch | Hexwaren;Original MikroTik CRS310-8G+2S+IN: gemanagter Switch mit 8× 2,5G-RJ45, 2× SFP+ (10G). Desktop, aktiver Lüfter, Access-/Aggregations-Layer. Betrieb unter RouterOS v7 / SwitchOS. Original-Ne.;Netzwerk & Infrastruktur;Switches;Managed Switch (L3);TRUE;Y;Y
