Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N9K-C9408,,Switch,Switch-Typ,Modular-Chassis,1,Wertliste,Attribut
N9K-C9408,,Switch,Switching-Kapazität,"Bis zu 25,6 Tbit/s",8,Wertliste,Attribut
N9K-C9408,,Switch,Bauform,"Modularer Data-Center-Switch-Chassis (8 Linecard-Slots, 4 HE)",10,Wertliste,Attribut
N9K-C9408,,Switch,Stromversorgung,"4× Hot-Swap-Netzteil (2000 W AC/DC/HV, 80 PLUS), 2+2-redundant",11,Wertliste,Attribut
N9K-C9408,,Switch,Kühlung,"Aktiv (5× Lüfter-Modul, 4+1-redundant, Airflow front-to-back)",12,Wertliste,Attribut
N9K-C9408,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N9K-C9408,,Switch,Anwendung,Data-Center,15,Wertliste,Attribut
N9K-C9408,,Switch,Steckplätze,9 (1 Supervisor + 8 I/O; keine Fabric-Module),16,Wertliste,Attribut
N9K-C9408,,Switch,Unterstützte Supervisor-Engines,N9K-C9400-SUP-A,17,Wertliste,Attribut
N9K-C9408,,Switch,Redundanz,"Netzteil 2+2, Lüfter 4+1 (alle hot-swap); 1 Supervisor (keine Supervisor-Redundanz)",18,Wertliste,Attribut
