Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JC614A,,Switch,Modultyp,MPU/Route-Processor,19,Wertliste,Attribut
JC614A,,Switch,Kompatible Serie,HPE FlexNetwork 10500 (Comware v5),20,Wertliste,Attribut
JG496A,,Switch,Modultyp,MPU/Route-Processor,19,Wertliste,Attribut
JG496A,,Switch,Kompatible Serie,"HPE FlexNetwork 10500, Type A (Comware v7)",20,Wertliste,Attribut
JH198A,,Switch,Modultyp,MPU/Route-Processor,19,Wertliste,Attribut
JH198A,,Switch,Kompatible Serie,"HPE FlexNetwork 10500, Type D (Comware v7; nur Type-B/D-Fabric)",20,Wertliste,Attribut
JG375A,,Switch,Modultyp,MPU/Route-Processor,19,Wertliste,Attribut
JG375A,,Switch,Kompatible Serie,"HPE FlexNetwork 10500, Type A",20,Wertliste,Attribut
JH206A,,Switch,Modultyp,MPU/Route-Processor,19,Wertliste,Attribut
JH206A,,Switch,Kompatible Serie,"HPE FlexNetwork 10500, Type D TAA (Comware v7)",20,Wertliste,Attribut
JC615A,,Switch,Switching-Kapazität,"400 Gbit/s (Type-A-Fabric, 10504)",8,Wertliste,Attribut
JC615A,,Switch,Modultyp,Fabric-Modul,19,Wertliste,Attribut
JC615A,,Switch,Kompatible Serie,"HPE FlexNetwork 10504, Type A",20,Wertliste,Attribut
JC751A,,Switch,Switching-Kapazität,"880 Gbit/s (Type-B-Fabric, 10504)",8,Wertliste,Attribut
JC751A,,Switch,Modultyp,Fabric-Modul,19,Wertliste,Attribut
JC751A,,Switch,Kompatible Serie,"HPE FlexNetwork 10504, Type B",20,Wertliste,Attribut
JC752A,,Switch,Switching-Kapazität,"1,2 Tbit/s (Type-D-Fabric, 10504)",8,Wertliste,Attribut
JC752A,,Switch,Modultyp,Fabric-Modul,19,Wertliste,Attribut
JC752A,,Switch,Kompatible Serie,"HPE FlexNetwork 10504, Type D",20,Wertliste,Attribut
JC753A,,Switch,Switching-Kapazität,"1,04 Tbit/s (Type-B-Fabric, 10508/-V)",8,Wertliste,Attribut
JC753A,,Switch,Modultyp,Fabric-Modul,19,Wertliste,Attribut
JC753A,,Switch,Kompatible Serie,"HPE FlexNetwork 10508 / 10508-V, Type B",20,Wertliste,Attribut
JC754A,,Switch,Switching-Kapazität,"2,32 Tbit/s (Type-D-Fabric, 10508/-V)",8,Wertliste,Attribut
JC754A,,Switch,Modultyp,Fabric-Modul,19,Wertliste,Attribut
