Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
MS390-24-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS390-24-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS390-24-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS390-24-HW,,Switch,Port-Konfiguration,24× 1G-RJ45 + modularer Uplink-Slot (Netzwerkmodul separat),4,Wertliste,Attribut
MS390-24-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS390-24-HW,,Switch,PoE,Nein,7,Wertliste,Attribut
MS390-24-HW,,Switch,Switching-Kapazität,208 Gbit/s,8,Wertliste,Attribut
MS390-24-HW,,Switch,Durchsatz,"154,76 Mpps",9,Wertliste,Attribut
MS390-24-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS390-24-HW,,Switch,Stromversorgung,"Modulares, feldtauschbares Netzteil (StackPower-fähig)",11,Wertliste,Attribut
MS390-24-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS390-24-HW,,Switch,Stacking,"Ja  StackPower + 480-Gbit/s-Daten-Stacking (Ring, bis 4 Einheiten)",13,Wertliste,Attribut
MS390-24-HW,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
MS390-24-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Access (Catalyst-9300-Plattform), Layer 3); stapelbarer Switch mit 24× 1G-RJ45 + modularer Uplink-Slot (Netzwerkmodul separat); verwaltet über das Cisco Meraki Dashboard (Meraki OS); physisches Stacking (480 Gbit/s); Lizenz separat erforderlich",15,Wertliste,Attribut
MS390-24P-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS390-24P-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS390-24P-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS390-24P-HW,,Switch,Port-Konfiguration,24× 1G-RJ45 (PoE) + modularer Uplink-Slot (Netzwerkmodul separat),4,Wertliste,Attribut
MS390-24P-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS390-24P-HW,,Switch,PoE,"Ja  PoE+ (IEEE 802.3at, bis 30 W/Port), 445 W",7,Wertliste,Attribut
MS390-24P-HW,,Switch,Switching-Kapazität,208 Gbit/s,8,Wertliste,Attribut
MS390-24P-HW,,Switch,Durchsatz,"154,76 Mpps",9,Wertliste,Attribut
MS390-24P-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS390-24P-HW,,Switch,Stromversorgung,"Modulares, feldtauschbares Netzteil (StackPower-fähig)",11,Wertliste,Attribut
MS390-24P-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS390-24P-HW,,Switch,Stacking,"Ja  StackPower + 480-Gbit/s-Daten-Stacking (Ring, bis 4 Einheiten)",13,Wertliste,Attribut
MS390-24P-HW,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
MS390-24P-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Access (Catalyst-9300-Plattform), Layer 3); stapelbarer Switch mit 24× 1G-RJ45 (PoE) + modularer Uplink-Slot (Netzwerkmodul separat); verwaltet über das Cisco Meraki Dashboard (Meraki OS); PoE-Versorgung für IP-Telefone, Access-Points und Kameras; physisches Stacking (480 Gbit/s); Lizenz separat erforderlich",15,Wertliste,Attribut
MS390-24U-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS390-24U-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS390-24U-HW,,Switch,Portanzahl,24,3,Wertliste,Attribut
MS390-24U-HW,,Switch,Port-Konfiguration,24× 1G-RJ45 (PoE) + modularer Uplink-Slot (Netzwerkmodul separat),4,Wertliste,Attribut
MS390-24U-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS390-24U-HW,,Switch,PoE,"Ja  Cisco UPOE (bis 60 W/Port), 830 W",7,Wertliste,Attribut
MS390-24U-HW,,Switch,Switching-Kapazität,208 Gbit/s,8,Wertliste,Attribut
MS390-24U-HW,,Switch,Durchsatz,"154,76 Mpps",9,Wertliste,Attribut
MS390-24U-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS390-24U-HW,,Switch,Stromversorgung,"Modulares, feldtauschbares Netzteil (StackPower-fähig)",11,Wertliste,Attribut
MS390-24U-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS390-24U-HW,,Switch,Stacking,"Ja  StackPower + 480-Gbit/s-Daten-Stacking (Ring, bis 4 Einheiten)",13,Wertliste,Attribut
MS390-24U-HW,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
MS390-24U-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Access (Catalyst-9300-Plattform), Layer 3); stapelbarer Switch mit 24× 1G-RJ45 (PoE) + modularer Uplink-Slot (Netzwerkmodul separat); verwaltet über das Cisco Meraki Dashboard (Meraki OS); PoE-Versorgung für IP-Telefone, Access-Points und Kameras; physisches Stacking (480 Gbit/s); Lizenz separat erforderlich",15,Wertliste,Attribut
MS390-48-HW,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
MS390-48-HW,,Switch,Layer,L3,2,Wertliste,Attribut
MS390-48-HW,,Switch,Portanzahl,48,3,Wertliste,Attribut
MS390-48-HW,,Switch,Port-Konfiguration,48× 1G-RJ45 + modularer Uplink-Slot (Netzwerkmodul separat),4,Wertliste,Attribut
MS390-48-HW,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
MS390-48-HW,,Switch,PoE,Nein,7,Wertliste,Attribut
MS390-48-HW,,Switch,Switching-Kapazität,256 Gbit/s,8,Wertliste,Attribut
MS390-48-HW,,Switch,Durchsatz,"190,48 Mpps",9,Wertliste,Attribut
MS390-48-HW,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
MS390-48-HW,,Switch,Stromversorgung,"Modulares, feldtauschbares Netzteil (StackPower-fähig)",11,Wertliste,Attribut
MS390-48-HW,,Switch,Kühlung,Aktiv (temperaturgeregelte Lüfter),12,Wertliste,Attribut
MS390-48-HW,,Switch,Stacking,"Ja  StackPower + 480-Gbit/s-Daten-Stacking (Ring, bis 4 Einheiten)",13,Wertliste,Attribut
MS390-48-HW,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
MS390-48-HW,,Switch,Anwendung,"Cloud-gemanagter Enterprise-/Campus-Zugang (Gigabit-Access (Catalyst-9300-Plattform), Layer 3); stapelbarer Switch mit 48× 1G-RJ45 + modularer Uplink-Slot (Netzwerkmodul separat); verwaltet über das Cisco Meraki Dashboard (Meraki OS); physisches Stacking (480 Gbit/s); Lizenz separat erforderlich",15,Wertliste,Attribut
