Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9021A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9021A,,Switch,Layer,L2,2,Wertliste,Attribut
J9021A,,Switch,Portanzahl,24,3,Wertliste,Attribut
J9021A,,Switch,Port-Konfiguration,20× 10/100/1000 (RJ45) + 4× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G) (Uplink),4,Wertliste,Attribut
J9021A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
J9021A,,Switch,Uplink-Ports,4× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9021A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9021A,,Switch,Switching-Kapazität,48 Gbit/s,8,Wertliste,Attribut
J9021A,,Switch,Durchsatz,"35,7 Mpps",9,Wertliste,Attribut
J9021A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9021A,,Switch,Stromversorgung,Internes Festnetzteil (optional externe RPS über HP 600),11,Wertliste,Attribut
J9021A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9021A,,Switch,Stacking,Kein (Standalone; Single-IP-Virtual-Stacking-Verwaltung bis 16 Einheiten),13,Wertliste,Attribut
J9021A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
J9021A,,Switch,Anwendung,Managed Layer-2-Gigabit-Access (ProVision) mit Dual-Personality-Uplinks,15,Wertliste,Attribut
J9022A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9022A,,Switch,Layer,L2,2,Wertliste,Attribut
J9022A,,Switch,Portanzahl,48,3,Wertliste,Attribut
J9022A,,Switch,Port-Konfiguration,44× 10/100/1000 (RJ45) + 4× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G) (Uplink),4,Wertliste,Attribut
J9022A,,Switch,Port-Geschwindigkeit,"10/100/1000 Mbit/s (RJ45), 1 GbE (SFP)",5,Wertliste,Attribut
J9022A,,Switch,Uplink-Ports,4× Dual-Personality-Ports (RJ45 10/100/1000 oder SFP 1G),6,Wertliste,Attribut
J9022A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9022A,,Switch,Switching-Kapazität,96 Gbit/s,8,Wertliste,Attribut
J9022A,,Switch,Durchsatz,"71,4 Mpps",9,Wertliste,Attribut
J9022A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9022A,,Switch,Stromversorgung,Internes Festnetzteil (optional externe RPS über HP 600),11,Wertliste,Attribut
J9022A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9022A,,Switch,Stacking,Kein (Standalone; Single-IP-Virtual-Stacking-Verwaltung bis 16 Einheiten),13,Wertliste,Attribut
J9022A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
J9022A,,Switch,Anwendung,Managed Layer-2-Gigabit-Access (ProVision) mit Dual-Personality-Uplinks,15,Wertliste,Attribut
