Artikelnummer,Attributname,Attributwert,Source_URL,Confidence,Verified_At
MS425-16-HW,Switch-Typ,Managed,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Layer,L3,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Portanzahl,16,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Port-Konfiguration,16× SFP+ (10G),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Port-Geschwindigkeit,10G,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Uplink-Ports,2× QSFP+ (40G),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,PoE,Nein,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Switching-Kapazität,480 Gbit/s,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Durchsatz,Line-Rate (nicht-blockierend),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Bauform,19-Zoll-Rackmontage (1 HE),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Stromversorgung,Internes Netzteil,https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
MS425-16-HW,Kühlung,Aktiv (temperaturgeregelte Lüfter),https://documentation.meraki.com/Switching/MS_-_Switches/Product_Information/Overviews_and_Datasheets/MS425_Overview_and_Specifications,datasheet,2026-06-28T14:58:50Z
