Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
WS-C3650-24PS-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ-45, PoE+) + vier feste 1G-SFP-Uplinks",4,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Port-Geschwindigkeit,1 GbE (10/100/1000),5,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,PoE,"Ja – PoE+ (IEEE 802.3at, bis 30 W/Port)",7,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Switching-Kapazität,92 Gbit/s,8,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Durchsatz,"41,66 Mpps",9,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Bauform,Rack-Montage (1 HE),10,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Stromversorgung,"Modular, redundant (1 Netzteil im Lieferumfang, 2 möglich)",11,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Kühlung,Aktiv (redundante Lüfter),12,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Stacking,"Ja – StackWise-160 (optional, bis 9 Einheiten, 160 Gbit/s)",13,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C3650-24PS-L,,Switch,Anwendung,"Campus-/Enterprise-Access (stapelbar, optionales StackWise-160-Modul) – Layer 2-Zugang mit LAN Base-Lizenz; PoE+ (802.3at, 30 W/Port, 390 W Budget) für Telefone, APs und Kameras; vier feste 1G-SFP-Uplinks; konvergiertes Wired/Wireless unter Cisco IOS XE (UADP-ASIC); verwaltet über CLI/WebUI",15,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ-45, PoE+) + vier feste 1G-SFP-Uplinks",4,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Port-Geschwindigkeit,1 GbE (10/100/1000),5,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,PoE,"Ja – PoE+ (IEEE 802.3at, bis 30 W/Port)",7,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Switching-Kapazität,92 Gbit/s,8,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Durchsatz,"41,66 Mpps",9,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Bauform,Rack-Montage (1 HE),10,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Stromversorgung,"Modular, redundant (1 Netzteil im Lieferumfang, 2 möglich)",11,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Kühlung,Aktiv (redundante Lüfter),12,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Stacking,"Ja – StackWise-160 (optional, bis 9 Einheiten, 160 Gbit/s)",13,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C3650-24PS-S,,Switch,Anwendung,"Campus-/Enterprise-Access (stapelbar, optionales StackWise-160-Modul) – Layer 3-Zugang mit IP Base-Lizenz; PoE+ (802.3at, 30 W/Port, 390 W Budget) für Telefone, APs und Kameras; vier feste 1G-SFP-Uplinks; konvergiertes Wired/Wireless unter Cisco IOS XE (UADP-ASIC); verwaltet über CLI/WebUI",15,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Layer,L3,2,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Portanzahl,24,3,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Port-Konfiguration,"24× 10/100/1000 (RJ-45, PoE+) + vier feste 1G-SFP-Uplinks",4,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Port-Geschwindigkeit,1 GbE (10/100/1000),5,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,PoE,"Ja – PoE+ (IEEE 802.3at, bis 30 W/Port)",7,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Switching-Kapazität,92 Gbit/s,8,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Durchsatz,"41,66 Mpps",9,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Bauform,Rack-Montage (1 HE),10,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Stromversorgung,"Modular, redundant (1 Netzteil im Lieferumfang, 2 möglich)",11,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Kühlung,Aktiv (redundante Lüfter),12,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Stacking,"Ja – StackWise-160 (optional, bis 9 Einheiten, 160 Gbit/s)",13,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Betriebstemperatur,-5 bis 45 °C,14,Wertliste,Attribut
WS-C3650-24PS-E,,Switch,Anwendung,"Campus-/Enterprise-Access (stapelbar, optionales StackWise-160-Modul) – Layer 3-Zugang mit IP Services-Lizenz; PoE+ (802.3at, 30 W/Port, 390 W Budget) für Telefone, APs und Kameras; vier feste 1G-SFP-Uplinks; konvergiertes Wired/Wireless unter Cisco IOS XE (UADP-ASIC); verwaltet über CLI/WebUI",15,Wertliste,Attribut
WS-C3650-48PS-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
WS-C3650-48PS-L,,Switch,Layer,L2,2,Wertliste,Attribut
WS-C3650-48PS-L,,Switch,Portanzahl,48,3,Wertliste,Attribut
WS-C3650-48PS-L,,Switch,Port-Konfiguration,"48× 10/100/1000 (RJ-45, PoE+) + vier feste 1G-SFP-Uplinks",4,Wertliste,Attribut
WS-C3650-48PS-L,,Switch,Port-Geschwindigkeit,1 GbE (10/100/1000),5,Wertliste,Attribut
