Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
SG350X-8PMD,"380,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,"Operator-Band-Floor: 8-Port 2,5G mGig PoE compact"
SG350X-12PMV,"900,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,12x5G mGig PoE-375W
SG350X-24,"550,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,24x1G no-PoE
SG350X-24P,"750,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,24x1G PoE-195W
SG350X-24MP,"950,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,24x1G PoE-382W
SG350X-24PD,"1050,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,"24MP +2,5G-mGig"
SG350X-24PV,"1200,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,24PD +5G-mGig
SG350X-48,"850,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,48x1G no-PoE
SG350X-48P,"1250,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,48x1G PoE-382W
SG350X-48MP,"1550,00","Genuine-New-Sealed SMB-EoS (Cisco 350X, End-of-Sale 2021, abgelöst durch CBS350/Catalyst 1300): Restkanal neu-sealed (Senetic/Bechtle/ALSO). Operator-Band ~€350 (8PMD) -> ~€4.000 (XG-48T/SX-52). Refurb (10G-SMB stark im Umlauf) HART ignoriert. Monoton Portzahl×Geschwindigkeit (1G<mGig<10G)×PoE; reine 10G-XG/SX bilden das obere Band, mGig-/Voll-PoE-48-Port die Mitte.",geschätzt-aus-Vergleich,48x1G PoE-740W
