Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
SG350X-8PMD,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SG350X-8PMD,,Switch,Layer,L2,2,Wertliste,Attribut
SG350X-8PMD,,Switch,Portanzahl,10,3,Wertliste,Attribut
SG350X-8PMD,,Switch,Port-Konfiguration,"8× 2,5G-RJ45 (PoE+) + 2× 10G-Combo",4,Wertliste,Attribut
SG350X-8PMD,,Switch,Port-Geschwindigkeit,"2,5G (Uplink 10G)",5,Wertliste,Attribut
SG350X-8PMD,,Switch,Uplink-Ports,2× 10G-Combo,6,Wertliste,Attribut
SG350X-8PMD,,Switch,PoE,"Ja – PoE+ (802.3af/at) inkl. 4× 60-W-PoE-Ports, 240 W",7,Wertliste,Attribut
SG350X-8PMD,,Switch,Switching-Kapazität,80 Gbit/s,8,Wertliste,Attribut
SG350X-8PMD,,Switch,Durchsatz,"29,76 Mpps",9,Wertliste,Attribut
SG350X-8PMD,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit),10,Wertliste,Attribut
SG350X-8PMD,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SG350X-8PMD,,Switch,Kühlung,"1 Lüfter (42,9 dB)",12,Wertliste,Attribut
SG350X-8PMD,,Switch,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",13,Wertliste,Attribut
SG350X-8PMD,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
SG350X-8PMD,,Switch,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SG350X-12PMV,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SG350X-12PMV,,Switch,Layer,L2,2,Wertliste,Attribut
SG350X-12PMV,,Switch,Portanzahl,16,3,Wertliste,Attribut
SG350X-12PMV,,Switch,Port-Konfiguration,12× 5G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,4,Wertliste,Attribut
SG350X-12PMV,,Switch,Port-Geschwindigkeit,5G (Uplink 10G),5,Wertliste,Attribut
SG350X-12PMV,,Switch,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,6,Wertliste,Attribut
SG350X-12PMV,,Switch,PoE,"Ja – PoE+ (802.3af/at) inkl. 8× 60-W-PoE-Ports, 375 W",7,Wertliste,Attribut
SG350X-12PMV,,Switch,Switching-Kapazität,200 Gbit/s,8,Wertliste,Attribut
SG350X-12PMV,,Switch,Durchsatz,"148,8 Mpps",9,Wertliste,Attribut
SG350X-12PMV,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
SG350X-12PMV,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SG350X-12PMV,,Switch,Kühlung,"3 Lüfter (52,2 dB)",12,Wertliste,Attribut
SG350X-12PMV,,Switch,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",13,Wertliste,Attribut
SG350X-12PMV,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SG350X-12PMV,,Switch,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SG350X-24,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SG350X-24,,Switch,Layer,L2,2,Wertliste,Attribut
SG350X-24,,Switch,Portanzahl,28,3,Wertliste,Attribut
SG350X-24,,Switch,Port-Konfiguration,24× 1G-RJ45 + 2× 10G-Combo + 2× 10G-SFP+,4,Wertliste,Attribut
SG350X-24,,Switch,Port-Geschwindigkeit,1G (Uplink 10G),5,Wertliste,Attribut
SG350X-24,,Switch,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,6,Wertliste,Attribut
SG350X-24,,Switch,PoE,Nein,7,Wertliste,Attribut
SG350X-24,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
SG350X-24,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
SG350X-24,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
SG350X-24,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SG350X-24,,Switch,Kühlung,"1 Lüfter (49,3 dB)",12,Wertliste,Attribut
SG350X-24,,Switch,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",13,Wertliste,Attribut
SG350X-24,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SG350X-24,,Switch,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; reine 10G-Aggregation ohne PoE; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SG350X-24P,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SG350X-24P,,Switch,Layer,L2,2,Wertliste,Attribut
SG350X-24P,,Switch,Portanzahl,28,3,Wertliste,Attribut
SG350X-24P,,Switch,Port-Konfiguration,24× 1G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,4,Wertliste,Attribut
SG350X-24P,,Switch,Port-Geschwindigkeit,1G (Uplink 10G),5,Wertliste,Attribut
SG350X-24P,,Switch,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,6,Wertliste,Attribut
SG350X-24P,,Switch,PoE,"Ja – PoE+ (802.3af/at) inkl. 4× 60-W-PoE-Ports, 195 W",7,Wertliste,Attribut
SG350X-24P,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
SG350X-24P,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
SG350X-24P,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
SG350X-24P,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SG350X-24P,,Switch,Kühlung,"2 Lüfter (52,9 dB)",12,Wertliste,Attribut
SG350X-24P,,Switch,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",13,Wertliste,Attribut
SG350X-24P,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SG350X-24P,,Switch,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SG350X-24MP,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SG350X-24MP,,Switch,Layer,L2,2,Wertliste,Attribut
SG350X-24MP,,Switch,Portanzahl,28,3,Wertliste,Attribut
SG350X-24MP,,Switch,Port-Konfiguration,24× 1G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+,4,Wertliste,Attribut
SG350X-24MP,,Switch,Port-Geschwindigkeit,1G (Uplink 10G),5,Wertliste,Attribut
SG350X-24MP,,Switch,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,6,Wertliste,Attribut
SG350X-24MP,,Switch,PoE,"Ja – PoE+ (802.3af/at) inkl. 4× 60-W-PoE-Ports, 382 W",7,Wertliste,Attribut
SG350X-24MP,,Switch,Switching-Kapazität,128 Gbit/s,8,Wertliste,Attribut
SG350X-24MP,,Switch,Durchsatz,"95,23 Mpps",9,Wertliste,Attribut
SG350X-24MP,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
SG350X-24MP,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SG350X-24MP,,Switch,Kühlung,"2 Lüfter (52,3 dB)",12,Wertliste,Attribut
SG350X-24MP,,Switch,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",13,Wertliste,Attribut
SG350X-24MP,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
SG350X-24MP,,Switch,Anwendung,"Wachsende kleine und mittlere Unternehmen, 10G-Server-/Storage-Anbindung, Glasfaser-Backbone und Wi-Fi-6-Aggregation; PoE+-Versorgung für leistungsstarke Access-Points und Kameras; echtes Stacking (bis 4 Einheiten, eine Verwaltungs-IP); managed über Web-UI, Smart Network Application (SNA) und FindIT, ohne Abo-Lizenz",15,Wertliste,Attribut
SG350X-24PD,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
SG350X-24PD,,Switch,Layer,L2,2,Wertliste,Attribut
SG350X-24PD,,Switch,Portanzahl,28,3,Wertliste,Attribut
SG350X-24PD,,Switch,Port-Konfiguration,"20× 1G-RJ45 (PoE+) + 4× 2,5G-RJ45 (PoE+) + 2× 10G-Combo + 2× 10G-SFP+",4,Wertliste,Attribut
SG350X-24PD,,Switch,Port-Geschwindigkeit,"1G/2,5G (Uplink 10G)",5,Wertliste,Attribut
SG350X-24PD,,Switch,Uplink-Ports,2× 10G-Combo + 2× 10G-SFP+,6,Wertliste,Attribut
SG350X-24PD,,Switch,PoE,"Ja – PoE+ (802.3af/at) inkl. 4× 60-W-PoE-Ports, 375 W",7,Wertliste,Attribut
SG350X-24PD,,Switch,Switching-Kapazität,140 Gbit/s,8,Wertliste,Attribut
SG350X-24PD,,Switch,Durchsatz,"104,16 Mpps",9,Wertliste,Attribut
SG350X-24PD,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
SG350X-24PD,,Switch,Stromversorgung,100–240 V AC (50/60 Hz),11,Wertliste,Attribut
SG350X-24PD,,Switch,Kühlung,"3 Lüfter (45,1 dB)",12,Wertliste,Attribut
SG350X-24PD,,Switch,Stacking,"Ja – Echtes Stacking (bis zu 4 Einheiten, 208 Ports; Hybrid-Stack)",13,Wertliste,Attribut
SG350X-24PD,,Switch,Betriebstemperatur,0 bis 50 °C,14,Wertliste,Attribut
