Artikelnummer,Netto-VK,Anker-Quelle,Methode,Anker-PN
IE-2000-4TS-L,"500,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4TS-B,"600,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4T-L,"480,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4T-B,"580,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4TS-G-L,"560,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4TS-G-B,"660,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4T-G-L,"540,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4T-G-B,"640,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4S-TS-G-L,"640,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-4S-TS-G-B,"740,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-8TC-L,"620,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
IE-2000-8TC-B,"720,00","PROVISORISCH (Phase-2-Platzhalter, NICHT verankert): EoL-Cisco-IE2000 Industrie-Switch (lüfterlos, DIN-Schiene), neuwertige €-Klasse; Verankerung in Phase-2. Ausschließlich ungebrauchte Original-Hardware (kein Refurb). NICHT als Verkaufspreis vor Phase-2 verwenden.",provisorisch-Phase-2,(unanchored)
