Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
IE-2000-4TS-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Layer,L2,2,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Portanzahl,6,3,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Port-Konfiguration,4× FE-RJ45 + 2× FE-SFP (Uplink),4,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Uplink-Ports,2× FE-SFP,6,Wertliste,Attribut
IE-2000-4TS-L,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Switching-Kapazität,"7,6 Gbit/s",8,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Durchsatz,"5,66 Mpps",9,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Stromversorgung,"Redundanter DC-Eingang (±12–48 VDC, Bereich 9,6–60 V), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Betriebstemperatur,-40 bis 70 °C,14,Wertliste,Attribut
IE-2000-4TS-L,,Switch,Anwendung,"Industrielle Automatisierung/OT (Fertigung, Energie, Verkehr, ITS) – 4× FE-RJ45 + 2× FE-SFP (LAN Lite); lüfterlos, DIN-Schiene, IP30 (EN60529), ATEX Class I Zone 2, -40 bis 70 °C; Ring-Redundanz REP/PROFINET-MRP (IEC 62439-2); CIP/EtherNet-IP, PROFINET, IEEE-1588-PTPv2; Layer 2 (IP-Lite-Upgrade auf L3 OSPF/EIGRP/BGP/VRF-Lite); Cisco IOS; redundanter DC-Eingang ±12–48 VDC, Alarm-I/O",15,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Layer,L2,2,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Portanzahl,6,3,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Port-Konfiguration,4× FE-RJ45 + 2× FE-SFP (Uplink),4,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Uplink-Ports,2× FE-SFP,6,Wertliste,Attribut
IE-2000-4TS-B,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Switching-Kapazität,"7,6 Gbit/s",8,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Durchsatz,"5,66 Mpps",9,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Stromversorgung,"Redundanter DC-Eingang (±12–48 VDC, Bereich 9,6–60 V), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Betriebstemperatur,-40 bis 70 °C,14,Wertliste,Attribut
IE-2000-4TS-B,,Switch,Anwendung,"Industrielle Automatisierung/OT (Fertigung, Energie, Verkehr, ITS) – 4× FE-RJ45 + 2× FE-SFP (LAN Base); lüfterlos, DIN-Schiene, IP30 (EN60529), ATEX Class I Zone 2, -40 bis 70 °C; Ring-Redundanz REP/PROFINET-MRP (IEC 62439-2); CIP/EtherNet-IP, PROFINET, IEEE-1588-PTPv2; Layer 2 (IP-Lite-Upgrade auf L3 OSPF/EIGRP/BGP/VRF-Lite); Cisco IOS; redundanter DC-Eingang ±12–48 VDC, Alarm-I/O",15,Wertliste,Attribut
IE-2000-4T-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-2000-4T-L,,Switch,Layer,L2,2,Wertliste,Attribut
IE-2000-4T-L,,Switch,Portanzahl,6,3,Wertliste,Attribut
IE-2000-4T-L,,Switch,Port-Konfiguration,4× FE-RJ45 + 2× FE-RJ45 (Uplink),4,Wertliste,Attribut
IE-2000-4T-L,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
IE-2000-4T-L,,Switch,Uplink-Ports,2× FE-RJ45,6,Wertliste,Attribut
IE-2000-4T-L,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-2000-4T-L,,Switch,Switching-Kapazität,"7,6 Gbit/s",8,Wertliste,Attribut
IE-2000-4T-L,,Switch,Durchsatz,"5,66 Mpps",9,Wertliste,Attribut
IE-2000-4T-L,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-2000-4T-L,,Switch,Stromversorgung,"Redundanter DC-Eingang (±12–48 VDC, Bereich 9,6–60 V), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-2000-4T-L,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-2000-4T-L,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-2000-4T-L,,Switch,Betriebstemperatur,-40 bis 70 °C,14,Wertliste,Attribut
IE-2000-4T-L,,Switch,Anwendung,"Industrielle Automatisierung/OT (Fertigung, Energie, Verkehr, ITS) – 4× FE-RJ45 + 2× FE-RJ45 (LAN Lite); lüfterlos, DIN-Schiene, IP30 (EN60529), ATEX Class I Zone 2, -40 bis 70 °C; Ring-Redundanz REP/PROFINET-MRP (IEC 62439-2); CIP/EtherNet-IP, PROFINET, IEEE-1588-PTPv2; Layer 2 (IP-Lite-Upgrade auf L3 OSPF/EIGRP/BGP/VRF-Lite); Cisco IOS; redundanter DC-Eingang ±12–48 VDC, Alarm-I/O",15,Wertliste,Attribut
IE-2000-4T-B,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
IE-2000-4T-B,,Switch,Layer,L2,2,Wertliste,Attribut
IE-2000-4T-B,,Switch,Portanzahl,6,3,Wertliste,Attribut
IE-2000-4T-B,,Switch,Port-Konfiguration,4× FE-RJ45 + 2× FE-RJ45 (Uplink),4,Wertliste,Attribut
IE-2000-4T-B,,Switch,Port-Geschwindigkeit,100M,5,Wertliste,Attribut
IE-2000-4T-B,,Switch,Uplink-Ports,2× FE-RJ45,6,Wertliste,Attribut
IE-2000-4T-B,,Switch,PoE,Nein,7,Wertliste,Attribut
IE-2000-4T-B,,Switch,Switching-Kapazität,"7,6 Gbit/s",8,Wertliste,Attribut
IE-2000-4T-B,,Switch,Durchsatz,"5,66 Mpps",9,Wertliste,Attribut
IE-2000-4T-B,,Switch,Bauform,"Kompakt-Industriegehäuse (DIN-Schienenmontage, lüfterlos)",10,Wertliste,Attribut
IE-2000-4T-B,,Switch,Stromversorgung,"Redundanter DC-Eingang (±12–48 VDC, Bereich 9,6–60 V), externe DIN-Schienen-Netzteile (PWR-IE-Serie)",11,Wertliste,Attribut
IE-2000-4T-B,,Switch,Kühlung,"Lüfterlos (Konvektionskühlung, keine bewegten Teile)",12,Wertliste,Attribut
IE-2000-4T-B,,Switch,Stacking,Nein,13,Wertliste,Attribut
IE-2000-4T-B,,Switch,Betriebstemperatur,-40 bis 70 °C,14,Wertliste,Attribut
