Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
N3K-C34180YC,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
N3K-C34180YC,,Switch,Layer,L3,2,Wertliste,Attribut
N3K-C34180YC,,Switch,Portanzahl,54,3,Wertliste,Attribut
N3K-C34180YC,,Switch,Port-Konfiguration,48× 25G-SFP28 (10/25G) + 6× 100G-QSFP28,4,Wertliste,Attribut
N3K-C34180YC,,Switch,Port-Geschwindigkeit,"10/25 GbE (SFP28, Access), 40/100 GbE (QSFP28, Uplink)",5,Wertliste,Attribut
N3K-C34180YC,,Switch,Uplink-Ports,6× 100G-QSFP28,6,Wertliste,Attribut
N3K-C34180YC,,Switch,PoE,Nein,7,Wertliste,Attribut
N3K-C34180YC,,Switch,Switching-Kapazität,"1,8 Tbit/s",8,Wertliste,Attribut
N3K-C34180YC,,Switch,Durchsatz,1.400 Mpps,9,Wertliste,Attribut
N3K-C34180YC,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
N3K-C34180YC,,Switch,Stromversorgung,"2× redundant; AC (500 W), DC (930 W) oder HVAC/HVDC (1200 W)",11,Wertliste,Attribut
N3K-C34180YC,,Switch,Kühlung,"Hot-Swap-Lüftermodul (redundant, Airflow wählbar: Port-side Intake/Exhaust)",12,Wertliste,Attribut
N3K-C34180YC,,Switch,Stacking,Nein,13,Wertliste,Attribut
N3K-C34180YC,,Switch,Betriebstemperatur,0 bis 40 °C,14,Wertliste,Attribut
N3K-C34180YC,,Switch,Anwendung,"Data-Center 25-Gigabit-Leaf, programmierbar (Inband-Telemetrie) – 48× 25G-SFP28-Access plus 6× 100G-QSFP28-Uplinks; Layer 2/3, Line-Rate; NX-OS mit vPC und 32-Wege-ECMP; LAN-Enterprise-Lizenz N3K-LAN1K9 für OSPF/EIGRP/BGP; Inband Network Telemetry; Jumbo bis 9216",15,Wertliste,Attribut
