Artikelnummer;Artikelname;Kurzbeschreibung;Beschreibung;URL-Pfad;Artikelgewicht;Versandgewicht;HAN;Hersteller;Versandklasse;Verkaufseinheit;Titel-Tag (SEO);Meta-Description (SEO);Kategorie Ebene 1;Kategorie Ebene 2;Kategorie Ebene 3;Überverkauf Plattform Hexwaren;Bestandsführung aktiv;Überverkäufe möglich
J8715A;HP ProCurve 8212zl J8715A modulares Basissystem-Chassis (12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 9 HE) – Basissystem mit zwölf Modul-Steckplätzen;<p>Der HP ProCurve 8212zl J8715A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J8715A nimmt bis zu 288× 10/100/1000 oder 48× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J8715A die nötige Leistung.</p>;"<p>Der HP ProCurve 8212zl J8715A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J8715A wird als Basissystem-Chassis geliefert: Basissystem mit zwölf Modul-Steckplätzen.</p><p>Mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J8715A bis zu 288× 10/100/1000 oder 48× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J8715A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (9 HE) arbeitet der J8715A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J8715A. Das angegebene Artikelgewicht des J8715A ist das Grundgewicht des Chassis (ohne Module und Netzteile). Originaler HP-Chassis-Switch (J8715A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j8715a;22,88;24,88;J8715A;HP;standard;Stk;HP ProCurve 8212zl J8715A Chassis | Hexwaren;Original HP ProCurve 8212zl J8715A: modulares 9-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. Ba;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J8715B;HP ProCurve 8212zl J8715B modulares Basissystem-Chassis (12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 9 HE) – Basissystem mit zwölf Modul-Steckplätzen (Revision B);<p>Der HP ProCurve 8212zl J8715B ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J8715B nimmt bis zu 288× 10/100/1000 oder 48× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J8715B die nötige Leistung.</p>;"<p>Der HP ProCurve 8212zl J8715B ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J8715B wird als Basissystem-Chassis geliefert: Basissystem mit zwölf Modul-Steckplätzen (Revision B).</p><p>Mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J8715B bis zu 288× 10/100/1000 oder 48× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J8715B ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (9 HE) arbeitet der J8715B im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J8715B. Das angegebene Artikelgewicht des J8715B ist das Grundgewicht des Chassis (ohne Module und Netzteile). Originaler HP-Chassis-Switch (J8715B) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j8715b;22,88;24,88;J8715B;HP;standard;Stk;HP ProCurve 8212zl J8715B Chassis | Hexwaren;Original HP ProCurve 8212zl J8715B: modulares 9-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. Ba;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9091A;HP ProCurve 8212zl J9091A modulares Ersatz-/Leergehäuse (12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 9 HE) – Ersatzgehäuse mit Lüftertray (ohne Module, Ersatzteil);<p>Der HP ProCurve 8212zl J9091A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9091A nimmt bis zu 288× 10/100/1000 oder 48× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9091A die nötige Leistung.</p>;"<p>Der HP ProCurve 8212zl J9091A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9091A wird als Ersatz-/Leergehäuse geliefert: Ersatzgehäuse mit Lüftertray (ohne Module, Ersatzteil).</p><p>Mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9091A bis zu 288× 10/100/1000 oder 48× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9091A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (9 HE) arbeitet der J9091A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9091A. Das angegebene Artikelgewicht des J9091A ist das Grundgewicht des Chassis (ohne Module und Netzteile). Originaler HP-Chassis-Switch (J9091A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9091a;22,88;24,88;J9091A;HP;standard;Stk;HP ProCurve 8212zl J9091A Chassis | Hexwaren;Original HP ProCurve 8212zl J9091A: modulares 9-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. Er;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9091B;HP ProCurve 8212zl J9091B modulares Ersatz-/Leergehäuse (12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 9 HE) – Ersatzgehäuse mit Lüftertray (ohne Module, Ersatzteil, Revision B);<p>Der HP ProCurve 8212zl J9091B ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9091B nimmt bis zu 288× 10/100/1000 oder 48× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9091B die nötige Leistung.</p>;"<p>Der HP ProCurve 8212zl J9091B ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9091B wird als Ersatz-/Leergehäuse geliefert: Ersatzgehäuse mit Lüftertray (ohne Module, Ersatzteil, Revision B).</p><p>Mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9091B bis zu 288× 10/100/1000 oder 48× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9091B ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (9 HE) arbeitet der J9091B im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9091B. Das angegebene Artikelgewicht des J9091B ist das Grundgewicht des Chassis (ohne Module und Netzteile). Originaler HP-Chassis-Switch (J9091B) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9091b;22,88;24,88;J9091B;HP;standard;Stk;HP ProCurve 8212zl J9091B Chassis | Hexwaren;Original HP ProCurve 8212zl J9091B: modulares 9-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. Er;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9639A;HP ProCurve 8212zl J9639A modulares vorkonfiguriertes Switch-Bundle (12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 9 HE) – v2-zl-Bundle mit Premium-Software, 92 Gigabit-PoE+-Ports und zwei 10-GbE-SFP+-Ports vorinstalliert;<p>Der HP ProCurve 8212zl J9639A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9639A nimmt bis zu 288× 10/100/1000 oder 48× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9639A die nötige Leistung.</p>;"<p>Der HP ProCurve 8212zl J9639A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9639A wird als vorkonfiguriertes Switch-Bundle geliefert: v2-zl-Bundle mit Premium-Software, 92 Gigabit-PoE+-Ports und zwei 10-GbE-SFP+-Ports vorinstalliert.</p><p>Mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9639A bis zu 288× 10/100/1000 oder 48× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9639A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (9 HE) arbeitet der J9639A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9639A. Das angegebene Artikelgewicht des J9639A ist ein Konfigurationsgewicht (Herstellerangabe für das ab Werk bestückte System). Originaler HP-Chassis-Switch (J9639A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9639a;30,00;32,00;J9639A;HP;standard;Stk;HP ProCurve 8212zl J9639A Chassis | Hexwaren;Original HP ProCurve 8212zl J9639A: modulares 9-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. V2;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9641A;HP ProCurve 8212zl J9641A modulares vorkonfiguriertes Switch-Bundle (12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 9 HE) – v2-zl-Bundle mit Premium-Software (Chassis mit Premium-Lizenz, ohne vorinstallierte Linecards);<p>Der HP ProCurve 8212zl J9641A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9641A nimmt bis zu 288× 10/100/1000 oder 48× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9641A die nötige Leistung.</p>;"<p>Der HP ProCurve 8212zl J9641A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9641A wird als vorkonfiguriertes Switch-Bundle geliefert: v2-zl-Bundle mit Premium-Software (Chassis mit Premium-Lizenz, ohne vorinstallierte Linecards).</p><p>Mit 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9641A bis zu 288× 10/100/1000 oder 48× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9641A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (9 HE) arbeitet der J9641A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9641A. Das angegebene Artikelgewicht des J9641A ist ein Konfigurationsgewicht (Herstellerangabe für das ab Werk bestückte System). Originaler HP-Chassis-Switch (J9641A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9641a;24,00;26,00;J9641A;HP;standard;Stk;HP ProCurve 8212zl J9641A Chassis | Hexwaren;Original HP ProCurve 8212zl J9641A: modulares 9-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 12 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. V2;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9475A;HP ProCurve 8206zl J9475A modulares Basissystem-Chassis (6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 6 HE) – Basissystem mit sechs Modul-Steckplätzen;<p>Der HP ProCurve 8206zl J9475A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9475A nimmt bis zu 144× 10/100/1000 oder 24× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9475A die nötige Leistung.</p>;"<p>Der HP ProCurve 8206zl J9475A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9475A wird als Basissystem-Chassis geliefert: Basissystem mit sechs Modul-Steckplätzen.</p><p>Mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9475A bis zu 144× 10/100/1000 oder 24× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9475A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (6 HE) arbeitet der J9475A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9475A. Das angegebene Artikelgewicht des J9475A ist das Grundgewicht des Chassis (ohne Module und Netzteile). Originaler HP-Chassis-Switch (J9475A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9475a;17,36;19,36;J9475A;HP;standard;Stk;HP ProCurve 8206zl J9475A Chassis | Hexwaren;Original HP ProCurve 8206zl J9475A: modulares 6-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. Bas;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9477A;HP ProCurve 8206zl J9477A modulares Ersatz-/Leergehäuse (6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 6 HE) – Ersatzgehäuse (ohne Module, Ersatzteil);<p>Der HP ProCurve 8206zl J9477A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9477A nimmt bis zu 144× 10/100/1000 oder 24× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9477A die nötige Leistung.</p>;"<p>Der HP ProCurve 8206zl J9477A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9477A wird als Ersatz-/Leergehäuse geliefert: Ersatzgehäuse (ohne Module, Ersatzteil).</p><p>Mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9477A bis zu 144× 10/100/1000 oder 24× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9477A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (6 HE) arbeitet der J9477A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9477A. Das angegebene Artikelgewicht des J9477A ist das Grundgewicht des Chassis (ohne Module und Netzteile). Originaler HP-Chassis-Switch (J9477A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9477a;17,36;19,36;J9477A;HP;standard;Stk;HP ProCurve 8206zl J9477A Chassis | Hexwaren;Original HP ProCurve 8206zl J9477A: modulares 6-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. Ers;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9638A;HP ProCurve 8206zl J9638A modulares vorkonfiguriertes Switch-Bundle (6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 6 HE) – v2-zl-Bundle mit Premium-Software, 44 Gigabit-PoE+-Ports und zwei 10-GbE-SFP+-Ports vorinstalliert;<p>Der HP ProCurve 8206zl J9638A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9638A nimmt bis zu 144× 10/100/1000 oder 24× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9638A die nötige Leistung.</p>;"<p>Der HP ProCurve 8206zl J9638A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9638A wird als vorkonfiguriertes Switch-Bundle geliefert: v2-zl-Bundle mit Premium-Software, 44 Gigabit-PoE+-Ports und zwei 10-GbE-SFP+-Ports vorinstalliert.</p><p>Mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9638A bis zu 144× 10/100/1000 oder 24× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9638A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (6 HE) arbeitet der J9638A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9638A. Das angegebene Artikelgewicht des J9638A ist ein Konfigurationsgewicht (Herstellerangabe für das ab Werk bestückte System). Originaler HP-Chassis-Switch (J9638A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9638a;23,00;25,00;J9638A;HP;standard;Stk;HP ProCurve 8206zl J9638A Chassis | Hexwaren;Original HP ProCurve 8206zl J9638A: modulares 6-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. V2-;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
J9640A;HP ProCurve 8206zl J9640A modulares vorkonfiguriertes Switch-Bundle (6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, 6 HE) – v2-zl-Bundle mit Premium-Software (Chassis mit Premium-Lizenz, ohne vorinstallierte Linecards);<p>Der HP ProCurve 8206zl J9640A ist ein modulares Layer-3-Chassis der ProCurve-8200zl-Serie für Campus-Core und -Aggregation mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte. Der J9640A nimmt bis zu 144× 10/100/1000 oder 24× 10-GbE auf und wird unter dem HP-ProVision-Betriebssystem betrieben.</p><p>Im Einsatzbereich Campus-Core/Rechenzentrums-Aggregation (modularer Layer-3-Switch, ProVision) liefert der J9640A die nötige Leistung.</p>;"<p>Der HP ProCurve 8206zl J9640A ist ein modularer Layer-3-Switch (Chassis) der HP-ProCurve-8200zl-Serie, ausgelegt für Campus-Core und -Aggregation und betrieben unter dem HP-ProVision-Betriebssystem. Der J9640A wird als vorkonfiguriertes Switch-Bundle geliefert: v2-zl-Bundle mit Premium-Software (Chassis mit Premium-Lizenz, ohne vorinstallierte Linecards).</p><p>Mit 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte nimmt der J9640A bis zu 144× 10/100/1000 oder 24× 10-GbE auf; die Weiterleitung erfolgt über das diskrete Fabric-Modul (J9093A), die zentrale Switching-Fabric des Chassis; ein Management-Modul (J9092A) und ein System-Support-Modul (J9095A) ergänzen Steuerung und Systemdienste. Die System-Switching-Kapazität des J9640A ist mit „Fabric-vermittelt“ ausgewiesen.</p><p>Im 19-Zoll-Gehäuse (6 HE) arbeitet der J9640A im Temperaturbereich 0 bis 45 °C; ein Lüftertray (Airflow front-to-back) und Hot-Swap-zl-Netzteile (J8712A 875 W / J9306A 1500 W PoE+, separat bestellt) versorgen den J9640A. Das angegebene Artikelgewicht des J9640A ist ein Konfigurationsgewicht (Herstellerangabe für das ab Werk bestückte System). Originaler HP-Chassis-Switch (J9640A) für den Aufbau modularer, hochverfügbarer Netzwerkinfrastrukturen.</p>";hpe-aruba/j9640a;19,00;21,00;J9640A;HP;standard;Stk;HP ProCurve 8206zl J9640A Chassis | Hexwaren;Original HP ProCurve 8206zl J9640A: modulares 6-HE-Layer-3-Chassis der ProCurve-8200zl-Serie, 6 Linecard-Steckplätze + dedizierte Management-, Fabric- und System-Support-Modul-Schächte, ProVision. V2-;Netzwerk & Infrastruktur;Switches;HP ProCurve 8200zl Switches;TRUE;Y;Y
