Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
JQ026A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
JQ026A,,Switch,Layer,L3,2,Wertliste,Attribut
JQ026A,,Switch,Portanzahl,54,3,Wertliste,Attribut
JQ026A,,Switch,Port-Konfiguration,48× 10G SFP+ + 6× 100G QSFP28 (Uplink),4,Wertliste,Attribut
JQ026A,,Switch,Port-Geschwindigkeit,"10 GbE (SFP+), 100 GbE (QSFP28)",5,Wertliste,Attribut
JQ026A,,Switch,Uplink-Ports,6× 100G QSFP28,6,Wertliste,Attribut
JQ026A,,Switch,PoE,Nein,7,Wertliste,Attribut
JQ026A,,Switch,Switching-Kapazität,Non-Blocking-Architektur (Wire-Speed),8,Wertliste,Attribut
JQ026A,,Switch,Durchsatz,Wire-Speed-Weiterleitung (nicht-blockierend),9,Wertliste,Attribut
JQ026A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
JQ026A,,Switch,Stromversorgung,"2 Hot-Swap-Netzteilschächte (mindestens 1 Netzteil erforderlich, redundant erweiterbar; AC oder DC)",11,Wertliste,Attribut
JQ026A,,Switch,Kühlung,"Lüftergekühlt (Hot-Swap-Lüftertrays, Airflow front-to-back oder back-to-front wählbar)",12,Wertliste,Attribut
JQ026A,,Switch,Stacking,IRF (Intelligent Resilient Framework) – Dual-Aktiv-Stapelung von bis zu 2 Einheiten,13,Wertliste,Attribut
JQ026A,,Switch,Betriebstemperatur,0 bis 45 °C,14,Wertliste,Attribut
JQ026A,,Switch,Anwendung,"Rechenzentrums-Spine/Leaf-ToR (Layer 3, HPE Comware) mit 10/100-GbE, EVPN/VXLAN-L2/L3-Gateway und IRF-Stacking",15,Wertliste,Attribut
