Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
J9623A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9623A,,Switch,Layer,L3,2,Wertliste,Attribut
J9623A,,Switch,Portanzahl,28,3,Wertliste,Attribut
J9623A,,Switch,Port-Konfiguration,24× 10/100 (RJ45) + 2× 10/100/1000 (RJ45) + 2× SFP (1G) (Uplink),4,Wertliste,Attribut
J9623A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9623A,,Switch,Uplink-Ports,2× 10/100/1000 (RJ45) + 2× SFP (1G),6,Wertliste,Attribut
J9623A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9623A,,Switch,Switching-Kapazität,"12,8 Gbit/s",8,Wertliste,Attribut
J9623A,,Switch,Durchsatz,"9,5 Mpps",9,Wertliste,Attribut
J9623A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9623A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9623A,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
J9623A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9623A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9623A,,Switch,Anwendung,Managed Layer-3-Lite-Access (ProVision) mit statischem und RIP-Routing,15,Wertliste,Attribut
J9624A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9624A,,Switch,Layer,L3,2,Wertliste,Attribut
J9624A,,Switch,Portanzahl,28,3,Wertliste,Attribut
J9624A,,Switch,Port-Konfiguration,"12× 10/100 (RJ45, Class 4 PoE+) + 12× 10/100 (RJ45) + 2× 10/100/1000 (RJ45) + 2× SFP (1G) (Uplink)",4,Wertliste,Attribut
J9624A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9624A,,Switch,Uplink-Ports,2× 10/100/1000 (RJ45) + 2× SFP (1G),6,Wertliste,Attribut
J9624A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 128 W)",7,Wertliste,Attribut
J9624A,,Switch,Switching-Kapazität,"12,8 Gbit/s",8,Wertliste,Attribut
J9624A,,Switch,Durchsatz,"9,5 Mpps",9,Wertliste,Attribut
J9624A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9624A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9624A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9624A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9624A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9624A,,Switch,Anwendung,Managed Layer-3-Lite-Access (ProVision) mit statischem und RIP-Routing,15,Wertliste,Attribut
J9625A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9625A,,Switch,Layer,L3,2,Wertliste,Attribut
J9625A,,Switch,Portanzahl,28,3,Wertliste,Attribut
J9625A,,Switch,Port-Konfiguration,"24× 10/100 (RJ45, Class 4 PoE+) + 2× 10/100/1000 (RJ45) + 2× SFP (1G) (Uplink)",4,Wertliste,Attribut
J9625A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9625A,,Switch,Uplink-Ports,2× 10/100/1000 (RJ45) + 2× SFP (1G),6,Wertliste,Attribut
J9625A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 382 W)",7,Wertliste,Attribut
J9625A,,Switch,Switching-Kapazität,"12,8 Gbit/s",8,Wertliste,Attribut
J9625A,,Switch,Durchsatz,"9,5 Mpps",9,Wertliste,Attribut
J9625A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9625A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9625A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9625A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9625A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9625A,,Switch,Anwendung,Managed Layer-3-Lite-Access (ProVision) mit statischem und RIP-Routing,15,Wertliste,Attribut
J9626A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9626A,,Switch,Layer,L3,2,Wertliste,Attribut
J9626A,,Switch,Portanzahl,52,3,Wertliste,Attribut
J9626A,,Switch,Port-Konfiguration,48× 10/100 (RJ45) + 2× 10/100/1000 (RJ45) + 2× SFP (1G) (Uplink),4,Wertliste,Attribut
J9626A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9626A,,Switch,Uplink-Ports,2× 10/100/1000 (RJ45) + 2× SFP (1G),6,Wertliste,Attribut
J9626A,,Switch,PoE,Nein,7,Wertliste,Attribut
J9626A,,Switch,Switching-Kapazität,"17,6 Gbit/s",8,Wertliste,Attribut
J9626A,,Switch,Durchsatz,13 Mpps,9,Wertliste,Attribut
J9626A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9626A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9626A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9626A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9626A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9626A,,Switch,Anwendung,Managed Layer-3-Lite-Access (ProVision) mit statischem und RIP-Routing,15,Wertliste,Attribut
J9627A,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
J9627A,,Switch,Layer,L3,2,Wertliste,Attribut
J9627A,,Switch,Portanzahl,52,3,Wertliste,Attribut
J9627A,,Switch,Port-Konfiguration,"48× 10/100 (RJ45, Class 4 PoE+) + 2× 10/100/1000 (RJ45) + 2× SFP (1G) (Uplink)",4,Wertliste,Attribut
J9627A,,Switch,Port-Geschwindigkeit,"10/100 Mbit/s (RJ45, Access), 10/100/1000 Mbit/s (Uplink)",5,Wertliste,Attribut
J9627A,,Switch,Uplink-Ports,2× 10/100/1000 (RJ45) + 2× SFP (1G),6,Wertliste,Attribut
J9627A,,Switch,PoE,"Ja (IEEE 802.3at Class 4 PoE+, 30 W/Port, Budget 382 W)",7,Wertliste,Attribut
J9627A,,Switch,Switching-Kapazität,"17,6 Gbit/s",8,Wertliste,Attribut
J9627A,,Switch,Durchsatz,13 Mpps,9,Wertliste,Attribut
J9627A,,Switch,Bauform,19-Zoll-Rackmontage (1 HE),10,Wertliste,Attribut
J9627A,,Switch,Stromversorgung,Internes Festnetzteil,11,Wertliste,Attribut
J9627A,,Switch,Kühlung,Lüftergekühlt,12,Wertliste,Attribut
J9627A,,Switch,Stacking,Kein (Standalone),13,Wertliste,Attribut
J9627A,,Switch,Betriebstemperatur,0 bis 55 °C,14,Wertliste,Attribut
J9627A,,Switch,Anwendung,Managed Layer-3-Lite-Access (ProVision) mit statischem und RIP-Routing,15,Wertliste,Attribut
