Artikelnummer,GTIN,Attributgruppe,Attributname,Attributwert,Sortiernummer,Datentyp (sonst automatisch ermittelt),Attributart
C1000-8T-2G-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Layer,L2,2,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Portanzahl,10,3,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Port-Konfiguration,8× 1G-RJ45 + 2× 1G-Combo,4,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Port-Geschwindigkeit,1G,5,Wertliste,Attribut
C1000-8T-2G-L,,Switch,PoE,Nein,7,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Switching-Kapazität,20 Gbit/s,8,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Durchsatz,"14,88 Mpps",9,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Bauform,Kompakt-Gehäuse (1 HE; 19-Zoll-Rackmontage mit Montagekit RCKMNT-19-CMPCT),10,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Stromversorgung,Internes Netzteil (100–240 V AC),11,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Kühlung,Lüfterlos (passiv gekühlt),12,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Stacking,Ja – Single-IP-Management (bis zu 8 Switches),13,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Betriebstemperatur,-5 bis 50 °C,14,Wertliste,Attribut
C1000-8T-2G-L,,Switch,Anwendung,"Kleine Unternehmen, Filialen, Einzelhandel und IoT-Edge; lüfterloser, geräuschloser Zugangs-Switch; Verwaltung per Cisco IOS (CLI) und On-Box-Web-UI (Cisco Configuration Professional), ohne Abo-Lizenz",15,Wertliste,Attribut
C1000-8T-E-2G-L,,Switch,Switch-Typ,Managed,1,Wertliste,Attribut
C1000-8T-E-2G-L,,Switch,Layer,L2,2,Wertliste,Attribut
C1000-8T-E-2G-L,,Switch,Portanzahl,10,3,Wertliste,Attribut
